Id,OrgCode,FinalCategory,Destination
7540,DOSAT,8400,NGPDN
7542,DOSAT,8419,NGPDN
7544,DOSAT,8438,NGPDN
7546,DOSAT,9565,NGPDN
7548,DOSAT,8365,PCPMD
7550,DOSAT,8384,PCPMD
7552,DOSAT,8403,PCPMD
7554,DOSAT,8422,PCPMD
7556,DOSAT,9569,PCPMD
7558,DOSAT,8374,RNDFS
7560,DOSAT,8393,RNDFS
7562,DOSAT,8412,RNDFS
7564,DOSAT,8431,RNDFS
7566,DOSAT,9570,RNDFS
7568,DOSAT,8375,DBDTA
7570,DOSAT,8394,DBDTA
7572,DOSAT,8413,DBDTA
7574,DOSAT,8432,DBDTA
7576,DOSAT,9571,DBDTA
7578,DOSAT,8377,SWJFS
7580,DOSAT,8396,SWJFS
7582,DOSAT,8415,SWJFS
7584,DOSAT,8434,SWJFS
7586,DOSAT,8372,TDTDN
7588,DOSAT,8391,TDTDN
7590,DOSAT,8410,TDTDN
7592,DOSAT,8429,TDTDN
7594,DOSAT,9572,TDTDN
7596,DOSAT,8366,SNYPI
7598,DOSAT,8385,SNYPI
7600,DOSAT,8404,SNYPI
7602,DOSAT,8423,SNYPI
7604,DOSAT,9573,SNYPI
7606,DOSAT,8376,MLNDK
7608,DOSAT,8395,MLNDK
7610,DOSAT,8414,MLNDK
7612,DOSAT,8433,MLNDK
7614,DOSAT,9574,MLNDK
7616,DOSAT,8369,KRNDN
7618,DOSAT,8388,KRNDN
7620,DOSAT,8407,KRNDN
7622,DOSAT,8426,KRNDN
7624,DOSAT,7951,GUPTA
7626,DOSAT,8370,GUPTA
7628,DOSAT,8389,GUPTA
7630,DOSAT,8408,GUPTA
7632,DOSAT,8427,GUPTA
7634,DOSAT,8367,ENTRE
7636,DOSAT,8386,ENTRE
7638,DOSAT,8405,ENTRE
7640,DOSAT,8424,ENTRE
7642,DOSAT,9566,ENTRE
7644,DOSAT,8382,PSACH
7646,DOSAT,8401,PSACH
7648,DOSAT,8420,PSACH
7650,DOSAT,8439,PSACH
7652,DOSAT,9567,PSACH
7654,DOSAT,8383,MLNDK
7656,DOSAT,8402,MLNDK
7658,DOSAT,8421,MLNDK
7660,DOSAT,8440,MLNDK
7662,DOSAT,9568,MLNDK
7664,MOSTL,14047,BSPSA
7666,MOSTL,14057,BSPSA
7668,MOSTL,14067,BSPSA
7670,MOSTL,14077,BSPSA
7672,MOSTL,14087,BSPSA
7674,MOSTL,14097,BSPSA
7676,MOSTL,14107,BSPSA
7678,MOSTL,14117,BSPSA
7680,MOSTL,14127,BSPSA
7682,MOSTL,14137,BSPSA
7684,MOSTL,14299,BSPSA
7686,MOSTL,14309,BSPSA
7688,MOSTL,14319,BSPSA
7690,MOSTL,14329,BSPSA
7692,MOSTL,14339,BSPSA
7694,MOSTL,14048,SCDSP
7696,MOSTL,14058,SCDSP
7698,MOSTL,14068,SCDSP
7700,MOSTL,14078,SCDSP
7702,MOSTL,14088,SCDSP
7704,MOSTL,14098,SCDSP
7706,MOSTL,14108,SCDSP
7708,MOSTL,14118,SCDSP
7710,MOSTL,14128,SCDSP
7712,MOSTL,14138,SCDSP
7714,MOSTL,14300,SCDSP
7716,MOSTL,14310,SCDSP
7718,MOSTL,14320,SCDSP
7720,MOSTL,14330,SCDSP
7722,MOSTL,14340,SCDSP
7724,MOSTL,14049,ASPAS
7726,MOSTL,14059,ASPAS
7728,MOSTL,14069,ASPAS
7730,MOSTL,14079,ASPAS
7732,MOSTL,14089,ASPAS
7734,MOSTL,14099,ASPAS
7736,MOSTL,14109,ASPAS
7738,MOSTL,14119,ASPAS
7740,MOSTL,14129,ASPAS
7742,MOSTL,14139,ASPAS
7744,MOSTL,14301,ASPAS
7746,MOSTL,14311,ASPAS
7748,MOSTL,14321,ASPAS
7750,MOSTL,14331,ASPAS
7752,MOSTL,14341,ASPAS
7754,MOSTL,14050,RSPRS
7756,MOSTL,14060,RSPRS
7758,MOSTL,14070,RSPRS
7760,MOSTL,14080,RSPRS
7762,MOSTL,14090,RSPRS
7764,MOSTL,14100,RSPRS
7766,MOSTL,14110,RSPRS
7768,MOSTL,14120,RSPRS
7770,MOSTL,14130,RSPRS
7772,MOSTL,14140,RSPRS
7774,MOSTL,14302,RSPRS
7776,MOSTL,14312,RSPRS
7778,MOSTL,14322,RSPRS
7780,MOSTL,14332,RSPRS
7782,MOSTL,14342,RSPRS
7784,MOSTL,14051,BSPBS
7786,MOSTL,14061,BSPBS
7788,MOSTL,14071,BSPBS
7790,MOSTL,14081,BSPBS
7792,MOSTL,14091,BSPBS
7794,MOSTL,14101,BSPBS
7796,MOSTL,14111,BSPBS
7798,MOSTL,14121,BSPBS
7800,MOSTL,14131,BSPBS
7802,MOSTL,14141,BSPBS
7804,MOSTL,14303,BSPBS
7806,MOSTL,14313,BSPBS
7808,MOSTL,14323,BSPBS
7810,MOSTL,14333,BSPBS
7812,MOSTL,14343,BSPBS
7814,MOSTL,14052,ISPIS
7816,MOSTL,14062,ISPIS
7818,MOSTL,14072,ISPIS
7820,MOSTL,14082,ISPIS
7822,MOSTL,14092,ISPIS
7824,MOSTL,14102,ISPIS
7826,MOSTL,14112,ISPIS
7828,MOSTL,14122,ISPIS
7830,MOSTL,14132,ISPIS
7832,MOSTL,14142,ISPIS
7834,MOSTL,14304,ISPIS
7836,MOSTL,14314,ISPIS
7838,MOSTL,14324,ISPIS
7840,MOSTL,14334,ISPIS
7842,MOSTL,14344,ISPIS
7844,MOSTL,14053,CMOCM
7846,MOSTL,14063,CMOCM
7848,MOSTL,14073,CMOCM
7850,MOSTL,14083,CMOCM
7852,MOSTL,14093,CMOCM
7854,MOSTL,14103,CMOCM
7856,MOSTL,14113,CMOCM
7858,MOSTL,14123,CMOCM
7860,MOSTL,14133,CMOCM
7862,MOSTL,14143,CMOCM
7864,MOSTL,14305,CMOCM
7866,MOSTL,14315,CMOCM
7868,MOSTL,14325,CMOCM
7870,MOSTL,14335,CMOCM
7872,MOSTL,14345,CMOCM
7874,MOSTL,14054,SSPSS
7876,MOSTL,14064,SSPSS
7878,MOSTL,14074,SSPSS
7880,MOSTL,14084,SSPSS
7882,MOSTL,14094,SSPSS
7884,MOSTL,14104,SSPSS
7886,MOSTL,14114,SSPSS
7888,MOSTL,14124,SSPSS
7890,MOSTL,14134,SSPSS
7892,MOSTL,14144,SSPSS
7894,MOSTL,14306,SSPSS
7896,MOSTL,14316,SSPSS
7898,MOSTL,14326,SSPSS
7900,MOSTL,14336,SSPSS
7902,MOSTL,14346,SSPSS
7904,MOSTL,14055,VISLV
7906,MOSTL,14065,VISLV
7908,MOSTL,14075,VISLV
7910,MOSTL,14085,VISLV
7912,MOSTL,14095,VISLV
7914,MOSTL,14105,VISLV
7916,MOSTL,14115,VISLV
7918,MOSTL,14125,VISLV
7920,MOSTL,14135,VISLV
7922,MOSTL,14145,VISLV
7924,MOSTL,14307,VISLV
7926,MOSTL,14317,VISLV
7928,MOSTL,14327,VISLV
7930,MOSTL,14337,VISLV
7932,MOSTL,14347,VISLV
7934,MOSTL,14056,RUSRU
7936,MOSTL,14066,RUSRU
7938,MOSTL,14076,RUSRU
7940,MOSTL,14086,RUSRU
7942,MOSTL,14096,RUSRU
7944,MOSTL,14106,RUSRU
7946,MOSTL,14116,RUSRU
7948,MOSTL,14126,RUSRU
7950,MOSTL,14136,RUSRU
7952,MOSTL,14146,RUSRU
7954,MOSTL,14308,RUSRU
7956,MOSTL,14318,RUSRU
7958,MOSTL,14328,RUSRU
7960,MOSTL,14338,RUSRU
7962,MOSTL,14348,RUSRU
7964,MOSTL,13950,MSTCL
7966,MOSTL,13959,MSTCL
7968,MOSTL,13968,MSTCL
7970,MOSTL,13977,MSTCL
7972,MOSTL,13986,MSTCL
7974,MOSTL,13995,MSTCL
7976,MOSTL,14004,MSTCL
7978,MOSTL,14013,MSTCL
7980,MOSTL,14022,MSTCL
7982,MOSTL,14031,MSTCL
7984,MOSTL,14241,MSTCL
7986,MOSTL,14250,MSTCL
7988,MOSTL,14259,MSTCL
7990,MOSTL,14268,MSTCL
7992,MOSTL,14277,MSTCL
7994,DOSAT,7351,VIGDN
7996,DOSAT,7364,VIGDN
7998,DOSAT,7377,VIGDN
8000,MTRBL,10778,VIG22
8002,MTRBL,10779,VIG22
8004,MTRBL,10780,SCASO
8006,MTRBL,10781,SCASO
8008,MTRBL,10782,SCASO
8010,MTRBL,10783,SCASO
8012,MTRBL,10784,SCASO
8014,MTRBL,10785,SCASO
8016,MTRBL,10786,SCASO
8018,MTRBL,10787,SCASO
8020,MTRBL,10788,SCASO
8022,MTRBL,10789,SCASO
8024,MTRBL,10791,SCASO
8026,MTRBL,10792,SCASO
8028,MTRBL,10793,SCASO
8030,MTRBL,10794,SCASO
8032,MTRBL,10796,SCASO
8034,MTRBL,10797,SCASO
8036,MTRBL,10798,SCASO
8038,MTRBL,10799,SCASO
8040,MTRBL,10800,SCASO
8042,MTRBL,10801,TRIFE
8044,MTRBL,10802,NSTFC
8046,MTRBL,10803,NSTFC
8048,MTRBL,10804,NSTFC
8050,DONER,15573,DONER
8052,MTRBL,10805,NSTFC
8054,DONER,15574,DONER
8056,MTRBL,10806,NCSTD
8058,MTRBL,10807,NSTFC
8060,MTRBL,10808,TRIFE
8062,MTRBL,10809,TRIFE
8064,MTRBL,10810,NSTFC
8066,MTRBL,10811,NSTFC
8068,MTRBL,10812,LIVSO
8070,MTRBL,10813,LIVSO
8072,MTRBL,10814,CSTC2
8074,MTRBL,10815,CSTC2
8076,MTRBL,11041,SSTC1
8078,MTRBL,11042,SSTC1
8080,MTRBL,11043,SSTC1
8082,MTRBL,11044,SSTC1
8084,MTRBL,11045,SSTC1
8086,MTRBL,11046,SSTC1
8088,MTRBL,11047,SSTC1
8090,MTRBL,11048,SSTC1
8092,MTRBL,11049,SSTC1
8094,DONER,15575,DONER
8096,DONER,15576,DONER
8098,DONER,15659,DONER
8100,DONER,15578,DONER
8102,DONER,15577,DONER
8104,DONER,15579,DONER
8106,DONER,15580,DONER
8108,DONER,15651,DONER
8110,DONER,15581,DONER
8112,DONER,15652,DONER
8114,DONER,15658,DONER
8116,DONER,15653,DONER
8118,MINIT,15961,DIT26
8120,MINIT,15962,DIT26
8122,MINIT,15904,DIT02
8124,MINIT,15905,DIT02
8126,MINIT,15906,DIT02
8128,MINIT,15907,DIT02
8130,MINIT,15908,DIT02
8132,MINIT,15897,DIT04
8134,MINIT,15898,DIT04
8136,MINIT,15899,DIT04
8138,MINIT,15900,DIT04
8140,MINIT,15901,DIT04
8142,MINIT,15902,DIT04
8144,MINIT,15903,DIT04
8146,MINIT,15893,DIT23
8148,MINIT,15894,DIT23
8150,MINIT,15895,DIT23
8152,MINIT,15896,DIT23
8154,MINIT,15879,DIT25
8156,MINIT,15880,DIT25
8158,MINIT,15881,DIT25
8160,MINIT,15883,DIT25
8162,MINIT,15884,DIT25
8164,MINIT,15885,DIT25
8166,MINIT,15886,DIT25
8168,MINIT,15887,DIT25
8170,MINIT,15889,DIT25
8172,MINIT,15890,DIT25
8174,MINIT,15891,DIT25
8176,MINIT,15892,DIT25
8178,MINIT,15870,MIT37
8180,MINIT,15863,MIT36
8182,MINIT,15865,MIT36
8184,MINIT,15866,MIT36
8186,MINIT,15867,MIT36
8188,MINIT,15868,MIT36
8190,MINIT,15852,DIT03
8192,MINIT,15853,DIT03
8194,MINIT,15856,DIT03
8196,MINIT,15857,DIT03
8198,MINIT,15858,DIT03
8200,MINIT,15859,DIT03
8202,MINIT,15860,DIT03
8204,MINIT,15861,DIT03
8206,MINIT,15862,DIT03
8208,MINIT,15960,DIT03
8210,MINIT,15869,MIT36
8212,MINIT,15835,DIT15
8214,MINIT,15836,DIT15
8216,MINIT,15837,DIT15
8218,MINIT,15838,DIT15
8220,MINIT,15839,DIT15
8222,MTRBL,11050,SSTC1
8224,MTRBL,11051,SSTC1
8226,MTRBL,11052,SSTC1
8228,MTRBL,11053,SSTC1
8230,MTRBL,11054,SSTC1
8232,MTRBL,11055,SSTC1
8234,MTRBL,11056,SSTC1
8236,MTRBL,11057,SSTC1
8238,MTRBL,11058,SSTC1
8240,MTRBL,11059,SSTC1
8242,MTRBL,11060,SSTC1
8244,MTRBL,11061,SSTC1
8246,MTRBL,11062,SSTC1
8248,MTRBL,11063,SSTC1
8250,MTRBL,11064,SSTC1
8252,MTRBL,11065,SSTC1
8254,MTRBL,11066,SSTC1
8256,DPHAM,9646,BPPPG
8258,DPHAM,9647,BPPPG
8260,DPHAM,9648,BPPPG
8262,DPHAM,9649,BPPPG
8264,DPHAM,9650,BPPPG
8266,DPHAM,9651,BPPPG
8268,MTRBL,10816,SAHAO
8270,MTRBL,10817,SAHAO
8274,MINIT,15833,HGNSP
8276,MINIT,15834,HGNSP
8278,MTRBL,10819,RMDI2
8280,MINIT,15840,MIT35
8282,MINIT,15841,MIT35
8284,MINIT,15842,MIT35
8286,MINIT,15843,MIT35
8288,MTRBL,10820,RMDI2
8290,MTRBL,10821,RMDI2
8292,MINIT,15823,DIT06
8294,MINIT,15824,DIT06
8296,MINIT,15825,DIT06
8298,MINIT,15826,DIT06
8300,MTRBL,10822,RMDI2
8302,MTRBL,10818,RMDI2
8304,MTRBL,10823,RMDI2
8306,MTRBL,10824,RMDI2
8308,MTRBL,10825,RMDI2
8310,MINIT,15792,DIT05
8312,MINIT,15803,DIT05
8314,MINIT,15820,DIT05
8316,MINIT,15821,DIT05
8320,MINIT,15965,DIT07
8322,MINIT,15966,DIT07
8324,MINIT,15967,DIT07
8326,MINIT,15968,DIT07
8328,MINIT,15969,DIT07
8330,MINIT,15970,DIT07
8332,MINIT,15971,DIT07
8334,MINIT,15972,DIT07
8336,MINIT,15973,DIT07
8340,MINIT,15787,DIT28
8342,MINIT,15788,DIT28
8344,MINIT,15789,DIT28
8350,MINIT,15778,HGHTH
8352,MINIT,15777,HGCOU
8362,MINIT,15779,HGTRP
8364,MINIT,15780,HGTRP
8366,MINIT,15781,HGTRP
8368,MINIT,15775,HGEML
8370,MINIT,15773,HGCPG
8372,MINIT,15774,HGCPG
8374,MINIT,15958,HGCPG
8376,MINIT,15771,HGDOP
8378,MINIT,15915,HGCON
8382,MINIT,15914,HGDRD
8388,MINIT,15913,HGPMO
8392,MINIT,15912,HGARG
8398,MINIT,15909,HGPID
8400,MINIT,15910,HGPID
8402,MINIT,15911,HGPID
8408,MTRBL,10857,NESAD
8412,MINIT,15759,MYGOV
8414,MINIT,15760,MYGOV
8416,MINIT,15761,MYGOV
8418,MINIT,15762,MYGOV
8424,MINIT,15763,NEGD1
8426,MINIT,15764,NEGD1
8428,MINIT,15765,NEGD1
8430,MINIT,15766,NEGD1
8432,MINIT,15767,NEGD1
8434,MINIT,15768,NEGD1
8436,MINIT,15769,NEGD1
8438,MINIT,15770,NEGD1
8446,MINIT,15748,CSC01
8448,MINIT,15749,CSC01
8450,MINIT,15750,CSC01
8452,MINIT,15751,CSC01
8454,MINIT,15752,CSC01
8456,MINIT,15753,CSC01
8458,MINIT,15754,CSC01
8460,MINIT,15755,CSC01
8462,MINIT,15756,CSC01
8464,MINIT,15757,CSC01
8476,MTRBL,10721,TRIFE
8478,MTRBL,10722,TRIFE
8480,MTRBL,10723,TRIFE
8482,MTRBL,10724,TRIFE
8484,MMSME,15567,ESTSC
8486,MTRBL,10725,TRIFE
8488,MMSME,15596,DCMSE
8490,MMSME,15597,NSICD
8492,MMSME,15598,KVICB
8494,MMSME,15599,COIRB
8496,MMSME,15600,MGIRI
8498,MINIT,15723,DIT08
8500,MINIT,15724,DIT08
8502,MINIT,15729,DIT08
8504,MINIT,15730,DIT08
8506,MINIT,15735,DIT08
8508,MINIT,15736,DIT08
8510,MINIT,15737,DIT08
8512,MINIT,15738,DIT08
8514,MINIT,15742,DIT08
8516,MINIT,15955,DIT08
8518,MMSME,15601,NMSME
8520,MMSME,15588,DD006
8522,MINIT,15743,MIT38
8524,MINIT,15746,MIT38
8526,MINIT,15956,MIT38
8528,MINIT,15957,MIT38
8530,MMSME,15589,DCMSE
8532,MMSME,15590,NSICD
8534,MMSME,15591,KVICB
8536,MMSME,15592,COIRB
8538,MMSME,15593,MGIRI
8540,MMSME,15594,NMSME
8542,MTRBL,10726,TRIFE
8544,MTRBL,10727,TRIFE
8546,MTRBL,10728,TRIFE
8548,MTRBL,10729,LIVSO
8550,MTRBL,10748,SCTAS
8552,MTRBL,10749,SCTAS
8554,MTRBL,10750,SCTAS
8556,MTRBL,10751,SCTAS
8558,MTRBL,10752,SCTAS
8560,MTRBL,10753,SCTAS
8562,MTRBL,10754,SCTAS
8564,MTRBL,10755,SCTAS
8566,MTRBL,10756,SCTAS
8568,MTRBL,10757,SCTAS
8570,MTRBL,10758,SCTAS
8572,MTRBL,10759,SCTAS
8574,MTRBL,10760,SCTAS
8576,MTRBL,10879,SCHAS
8580,MMSME,15605,DCMSE
8582,MMSME,15606,KVICB
8584,MTRBL,10881,SCHAS
8586,MMSME,15607,COIRB
8588,MMSME,15608,SMESC
8590,MTRBL,10883,NCSTD
8592,MMSME,15609,DCMSE
8594,MTRBL,10884,NCSTD
8596,MMSME,15602,DCMSE
8598,MMSME,15603,KVICB
8600,MMSME,15604,CORSC
8602,MMSME,15790,DCMSE
8604,MTRBL,10885,NCSTD
8606,MMSME,15610,SMESC
8608,MMSME,15611,DCMSE
8610,MTRBL,10895,PVTG2
8612,MMSME,15613,KVICB
8614,MTRBL,10896,PVTG2
8616,MMSME,15612,NSICD
8618,MMSME,15614,COIRB
8620,MMSME,15615,MGIRI
8622,MTRBL,10897,PVTG2
8624,MMSME,15616,NMSME
8626,MMSME,15622,NSICD
8628,MMSME,15623,SMESC
8630,MMSME,15624,SMESC
8632,MMSME,15625,SMESC
8634,MMSME,15626,KVICB
8636,MMSME,15627,COIRD
8638,MMSME,15628,COIRB
8640,MMSME,15629,KVICB
8642,MMSME,15630,COIRD
8644,MMSME,15631,KVICB
8646,MMSME,15632,DCMSE
8648,MMSME,15633,DCMSE
8650,MMSME,15634,DCMSE
8652,MMSME,15635,DCMSE
8654,MMSME,15636,DCMSE
8656,MMSME,15637,DCMSE
8658,MMSME,15638,DCMSE
8660,MMSME,15639,DCMSE
8662,MMSME,15640,DCMSE
8664,MMSME,15641,DCMSE
8666,MMSME,15642,DCMSE
8668,MMSME,15643,DCMSE
8670,MMSME,15644,DCMSE
8672,MMSME,15645,DCMSE
8674,MMSME,15646,DCMSE
8676,MMSME,15647,DCMSE
8678,MMSME,15648,DCMSE
8680,MMSME,15649,DCMSE
8682,MMSME,15650,DCMSE
8684,MMSME,15595,ESTSC
8686,MTRBL,10898,PVTG2
8688,MTRBL,10899,PVTG2
8690,MTRBL,10900,PVTG2
8692,MTRBL,10901,PVTG2
8694,MTRBL,10902,PVTG2
8696,MTRBL,10903,PVTG2
8698,MTRBL,10904,PVTG2
8700,MTRBL,10905,PVTG2
8702,MTRBL,10906,PVTG2
8704,MTRBL,10907,PVTG2
8708,MTRBL,10908,PVTG2
8710,MTRBL,10909,PVTG2
8712,DOIPP,14651,EXPET
8714,DOIPP,14652,CGPDT
8716,DOIPP,14653,CGPDT
8718,DOIPP,14654,CGPDT
8720,MTRBL,10910,SCHAS
8722,DOIPP,14655,CORTO
8724,MTRBL,10765,TITU4
8726,MTRBL,10766,TITU4
8728,MTRBL,10767,TITU4
8730,MTRBL,10911,FRASO
8732,MTRBL,10912,FRASO
8734,MTRBL,10913,FRASO
8736,MTRBL,10914,FRASO
8738,MTRBL,10915,FRASO
8740,MTRBL,10919,FRASO
8742,MTRBL,10918,FRASO
8744,MTRBL,10920,FRASO
8746,MTRBL,10921,FRASO
8748,MTRBL,10922,FRASO
8750,MTRBL,10923,FRASO
8752,MTRBL,10924,FRASO
8754,MTRBL,10925,FRASO
8756,MTRBL,10926,FRASO
8758,MTRBL,10927,FRASO
8760,MTRBL,10928,FRASO
8762,MTRBL,10929,ANIL3
8764,MTRBL,10930,ANIL3
8766,MTRBL,10931,ANIL3
8768,MTRBL,10932,ANIL3
8770,MTRBL,10933,ANIL3
8772,MTRBL,10934,ANIL3
8774,MTRBL,10935,ANIL3
8776,MTRBL,10936,ANIL3
8778,MTRBL,10937,ANIL3
8780,MTRBL,10938,STADD
8782,MTRBL,10939,STADD
8784,MTRBL,10940,STADD
8786,MTRBL,10941,STADD
8788,MTRBL,10942,STADD
8790,MTRBL,10943,STADD
8792,MTRBL,10771,POLSO
8794,MTRBL,10772,POLSO
8796,MTRBL,10773,POLSO
8798,MTRBL,10944,NIVE3
8800,MTRBL,10945,NIVE3
8802,MTRBL,10946,GENR4
8804,MTRBL,10947,GENR4
8806,MTRBL,10948,NCSTD
8808,MTRBL,10949,NCSTD
8810,MTRBL,10950,NCSTD
8812,MTRBL,10951,NCSTD
8814,MTRBL,10952,NCSTD
8822,MINIT,15920,SIOAN
8824,MINIT,15921,SIOAP
8826,MINIT,15922,SIOAR
8828,MINIT,15923,SIOAS
8830,MINIT,15924,SIOBR
8832,MINIT,15925,SIOWB
8834,MINIT,15926,SIOWB
8836,MINIT,15927,SIOWB
8838,MINIT,15928,SIOWB
8840,MINIT,15929,SIOWB
8842,MINIT,15930,SIOWB
8844,MINIT,15931,SIOWB
8846,MINIT,15932,SIOWB
8848,MINIT,15933,SIOWB
8850,MINIT,15934,SIOWB
8852,MINIT,15935,SIOWB
8854,MINIT,15936,SIOWB
8856,MINIT,15937,SIOWB
8858,MINIT,15938,SIOWB
8860,MINIT,15939,SIOWB
8862,MINIT,15940,SIOWB
8864,MINIT,15941,SIOWB
8866,MINIT,15942,SIOWB
8868,MINIT,15943,SIOWB
8870,MINIT,15944,SIOWB
8872,MINIT,15945,SIOWB
8874,MINIT,15946,SIOWB
8876,MINIT,15947,SIOWB
8878,MINIT,15948,SIOTN
8880,MINIT,15949,SIOWB
8882,MINIT,15950,SIOWB
8884,MINIT,15951,SIOWB
8886,MINIT,15952,SIOWB
8888,MINIT,15953,SIOWB
8916,MINIT,15977,STQCH
8918,MINIT,15978,STQCH
8920,MINIT,15489,DIT22
8922,MINIT,15490,DIT11
8998,MINIT,15510,MIT40
9000,MINIT,15511,MIT40
9002,MINIT,15517,MIT40
9004,MINIT,15519,MIT40
9006,DOSAT,7869,SERBN
9008,DOSAT,7870,SERBN
9010,DOSAT,7878,SERBN
9020,MINIT,15521,HGEOF
9022,MINIT,15522,HGEOF
9030,MINIT,15855,DIT03
9032,MINIT,15916,MINIT
9034,MOIAB,6432,BCIII
9036,MOIAB,6433,BCIII
9038,MOIAB,5594,BCONE
9040,MOIAB,5595,BCONE
9042,MOIAB,6434,DIGIM
9044,MOIAB,6438,FMINB
9046,MOIAB,6439,FMINB
9048,MOIAB,6440,FMINB
9050,DOSAT,7879,SERBN
9052,DOSAT,7880,SERBN
9054,DOSAT,7898,SERBN
9056,DOSAT,7899,SERBN
9058,DOSAT,7900,SERBN
9060,DOSAT,7913,SERBN
9062,DOSAT,7914,SERBN
9064,MOIAB,6442,PRBRT
9066,MOIAB,6443,PRBRT
9068,MOIAB,6444,PRBRT
9070,MOIAB,6445,PRBRT
9072,MOIAB,6446,PRBRT
9074,DOFPI,16082,MFPI5
9076,DOSAT,7463,IACSC
9078,DOSAT,7468,IACSC
9080,DOSAT,7473,IACSC
9082,DOSAT,7478,IACSC
9084,DOSAT,7483,IACSC
9086,DOSAT,7488,IACSC
9088,DOSAT,7493,IACSC
9090,DOFPI,16083,MFP12
9092,DOSAT,9469,SERBN
9094,DOSAT,9607,SERBN
9096,DOSAT,9608,SERBN
9098,DOSAT,9609,SERBN
9100,DOSAT,9610,SERBN
9102,DOSAT,12238,SERBN
9104,DOFPI,16084,MFP11
9106,DOFPI,16085,MFPI9
9108,DOFPI,16086,MFP15
9110,DOFPI,16087,MFP20
9112,DOFPI,16088,MFP14
9114,DOFPI,16089,MFP28
9116,DOFPI,16090,MFPI8
9118,DOFPI,16079,MFP26
9120,DOFPI,16112,MFP27
9122,DOFPI,16113,MFP27
9124,DOFPI,16114,MFP27
9126,DOFPI,16098,MFPI6
9128,DOFPI,16099,MFP23
9130,DOFPI,16100,MFP23
9132,DOFPI,16101,MFP18
9134,DOFPI,16102,MFP23
9136,DOFPI,16103,MFP17
9138,DOFPI,16104,MFPI7
9140,DOFPI,16105,MFPI7
9142,DOFPI,16106,MFP22
9144,DOFPI,16107,MFP13
9146,DOFPI,16108,MFP24
9148,DOFPI,16109,MFP21
9150,DOFPI,16110,MFP21
9152,DOFPI,16077,DOFPI
9154,DOSAT,7709,TDBNW
9156,DOSAT,7995,TDBNW
9158,DOSAT,7997,TDBNW
9160,DOSAT,7999,TDBNW
9162,DOSAT,8001,TDBNW
9164,DOSAT,8003,TDBNW
9166,DOSAT,8010,TDBNW
9168,MTRBL,10795,SCASO
9170,MTRBL,10867,NSACA
9172,MTRBL,10868,NSACA
9174,MTRBL,10916,FRASO
9176,MTRBL,10917,FRASO
9178,MTRBL,10834,NSACA
9180,MTRBL,10835,NSACA
9182,MTRBL,10836,NSACA
9184,MTRBL,10837,NSACA
9186,MTRBL,10838,NSACA
9188,MTRBL,10839,NSACA
9190,MTRBL,10840,NSACA
9192,MTRBL,10841,NSACA
9194,MTRBL,10842,NSACA
9196,MTRBL,10843,NSACA
9198,MTRBL,10844,NSACA
9200,MTRBL,10851,NSACA
9202,MTRBL,10852,NSACA
9204,MTRBL,10853,NSACA
9206,MTRBL,10869,NSACA
9208,MTRBL,10854,NSACA
9210,MTRBL,10870,NSACA
9212,MTRBL,10871,NSACA
9214,MTRBL,10872,NSACA
9216,MTRBL,10880,SCHAS
9218,MTRBL,10855,NSACA
9220,MTRBL,10856,NSACA
9222,MTRBL,10873,SAHSO
9224,MTRBL,10858,NSACA
9226,MTRBL,10874,NSACA
9228,MTRBL,10859,NSACA
9230,MTRBL,10860,NSACA
9232,MTRBL,10875,NSACA
9234,MTRBL,10953,PCDAS
9236,MTRBL,10954,PCDAS
9238,MTRBL,10955,PCDAS
9240,DOIPP,14656,START
9242,DOIPP,14657,USPRC
9244,DOIPP,14658,USPRC
9246,DOIPP,14659,USPRC
9248,DOIPP,14660,USPRC
9250,DOIPP,14661,START
9252,DOIPP,14662,USPRC
9254,DOIPP,14663,USPRC
9256,DOIPP,14664,USPRC
9258,DOIPP,14665,CGPDT
9260,DOIPP,14666,CGPDT
9262,DOIPP,14667,CGPDT
9264,DOIPP,14668,CORTO
9266,DOIPP,14669,EXPET
9268,DOIPP,14670,EXPET
9270,DOIPP,14671,EXPET
9272,DOIPP,14672,USPRC
9274,DOIPP,14673,USPRC
9276,DOIPP,14674,USPRC
9278,DOIPP,14675,AIDAH
9280,DOIPP,14676,NIDAP
9282,DOIPP,14677,NIDMP
9284,DOIPP,14678,NIDHR
9286,DOIPP,14679,NIDAS
9288,DOIPP,14680,USPRC
9290,DOIPP,14681,USPRC
9292,DOIPP,14682,CGPDT
9294,DOIPP,14683,CORTO
9296,DOIPP,14684,AIDAH
9298,DOIPP,14685,NIDAP
9300,DOIPP,14686,NIDMP
9302,DOIPP,14687,NIDHR
9304,DOIPP,14688,NIDAS
9306,DOIPP,14689,NCCBM
9308,DOIPP,14690,CPPRI
9310,DOIPP,14691,NPCND
9312,DOIPP,14692,QCIND
9314,DOIPP,14693,SCJ12
9316,DOIPP,14694,EXPET
9318,DOIPP,14699,IICCL
9320,DOIPP,14700,NICDC
9322,DOIPP,14703,USPRC
9324,DOIPP,14704,USPRC
9326,DOIPP,14705,CGPDT
9328,DOIPP,14706,CORTO
9330,DOIPP,14707,AIDAH
9332,DOIPP,14708,NIDAP
9334,DOIPP,14709,NIDMP
9336,DOIPP,14710,NIDHR
9338,DOIPP,14711,NIDAS
9340,DOIPP,14712,NCCBM
