id,categoryCodeFrom,categoryCodeTo,fromOrg,toOrg,orgLevel,canClose,isActive,dependentOn
34875,10808,10808,LIVSO,TRIFE,4,Y,Y,
34876,10809,10809,MTRBL,LIVFR,1,Y,Y,
34877,10809,10809,LIVFR,LIVUS,2,Y,Y,
34878,10809,10809,LIVUS,LIVSO,3,Y,Y,
34879,10809,10809,LIVSO,TRIFE,4,Y,Y,
34880,10810,10810,MTRBL,LIVFR,1,Y,Y,
34881,10810,10810,LIVFR,LIVUS,2,Y,Y,
34882,10810,10810,LIVUS,LIVSO,3,Y,Y,
34883,10810,10810,LIVSO,NSTFC,4,Y,Y,
34884,10811,10811,MTRBL,LIVFR,1,Y,Y,
34885,10811,10811,LIVFR,LIVUS,2,Y,Y,
34886,10811,10811,LIVUS,LIVSO,3,Y,Y,
34887,10811,10811,LIVSO,NSTFC,4,Y,Y,
34888,10812,10812,MTRBL,LIVFR,1,Y,Y,
34889,10812,10812,LIVFR,LIVUS,2,Y,Y,
34890,10812,10812,LIVUS,LIVSO,3,Y,Y,
34891,10813,10813,MTRBL,LIVFR,1,Y,Y,
34892,10813,10813,LIVFR,LIVUS,2,Y,Y,
34893,10813,10813,LIVUS,LIVSO,3,Y,Y,
34894,10814,10814,MTRBL,CSTCM,1,Y,Y,
34895,10814,10814,CSTCM,CSTC1,2,Y,Y,
34896,10814,10814,CSTC1,CSTC2,3,Y,Y,
34897,10815,10815,MTRBL,CSTCM,1,Y,Y,
34898,10815,10815,CSTCM,CSTC1,2,Y,Y,
34899,10815,10815,CSTC1,CSTC2,3,Y,Y,
34900,11041,11041,MTRBL,SSTCM,1,Y,Y,
34901,11041,11041,SSTCM,SSTC1,2,Y,Y,
34902,11042,11042,MTRBL,SSTCM,1,Y,Y,
34903,11042,11042,SSTCM,SSTC1,2,Y,Y,
34904,11043,11043,MTRBL,SSTCM,1,Y,Y,
34905,11043,11043,SSTCM,SSTC1,2,Y,Y,
34906,11044,11044,MTRBL,SSTCM,1,Y,Y,
34907,11044,11044,SSTCM,SSTC1,2,Y,Y,
34908,11045,11045,MTRBL,SSTCM,1,Y,Y,
34909,11045,11045,SSTCM,SSTC1,2,Y,Y,
34910,11046,11046,MTRBL,SSTCM,1,Y,Y,
34911,11046,11046,SSTCM,SSTC1,2,Y,Y,
34912,11047,11047,MTRBL,SSTCM,1,Y,Y,
34913,11047,11047,SSTCM,SSTC1,2,Y,Y,
34914,11048,11048,MTRBL,SSTCM,1,Y,Y,
34915,11048,11048,SSTCM,SSTC1,2,Y,Y,
34916,11049,11049,MTRBL,SSTCM,1,Y,Y,
34917,11049,11049,SSTCM,SSTC1,2,Y,Y,
34970,11050,11050,MTRBL,SSTCM,1,Y,Y,
34971,11050,11050,SSTCM,SSTC1,2,Y,Y,
34972,11051,11051,MTRBL,SSTCM,1,Y,Y,
34973,11051,11051,SSTCM,SSTC1,2,Y,Y,
34975,11052,11052,MTRBL,SSTCM,1,Y,Y,
34976,11052,11052,SSTCM,SSTC1,2,Y,Y,
34977,11053,11053,MTRBL,SSTCM,1,Y,Y,
34978,11053,11053,SSTCM,SSTC1,2,Y,Y,
34979,11054,11054,MTRBL,SSTCM,1,Y,Y,
34980,11054,11054,SSTCM,SSTC1,2,Y,Y,
34981,11055,11055,MTRBL,SSTCM,1,Y,Y,
34982,11055,11055,SSTCM,SSTC1,2,Y,Y,
34983,11056,11056,MTRBL,SSTCM,1,Y,Y,
34984,11056,11056,SSTCM,SSTC1,2,Y,Y,
34985,11057,11057,MTRBL,SSTCM,1,Y,Y,
34986,11057,11057,SSTCM,SSTC1,2,Y,Y,
34987,11058,11058,MTRBL,SSTCM,1,Y,Y,
34988,11058,11058,SSTCM,SSTC1,2,Y,Y,
34989,11059,11059,MTRBL,SSTCM,1,Y,Y,
34990,11059,11059,SSTCM,SSTC1,2,Y,Y,
34991,11060,11060,MTRBL,SSTCM,1,Y,Y,
34992,11060,11060,SSTCM,SSTC1,2,Y,Y,
34993,11061,11061,MTRBL,SSTCM,1,Y,Y,
34994,11061,11061,SSTCM,SSTC1,2,Y,Y,
34995,11062,11062,MTRBL,SSTCM,1,Y,Y,
34996,11062,11062,SSTCM,SSTC1,2,Y,Y,
34997,11063,11063,MTRBL,SSTCM,1,Y,Y,
34998,11063,11063,SSTCM,SSTC1,2,Y,Y,
34999,11064,11064,MTRBL,SSTCM,1,Y,Y,
35000,11064,11064,SSTCM,SSTC1,2,Y,Y,
35001,11065,11065,MTRBL,SSTCM,1,Y,Y,
35002,11065,11065,SSTCM,SSTC1,2,Y,Y,
35003,11066,11066,MTRBL,SSTCM,1,Y,Y,
35004,11066,11066,SSTCM,SSTC1,2,Y,Y,
35005,9646,9646,DPHAM,DPDIN,1,Y,Y,
35006,9646,9646,DPDIN,BPPPG,2,Y,Y,
35007,9647,9647,DPHAM,DPDIN,1,Y,Y,
35008,9647,9647,DPDIN,BPPPG,2,Y,Y,
35009,9648,9648,DPHAM,DPDIN,1,Y,Y,
35010,9648,9648,DPDIN,BPPPG,2,Y,Y,
35011,9649,9649,DPHAM,DPDIN,1,Y,Y,
35012,9649,9649,DPDIN,BPPPG,2,Y,Y,
35013,9650,9650,DPHAM,DPDIN,1,Y,Y,
35014,9650,9650,DPDIN,BPPPG,2,Y,Y,
35015,9651,9651,DPHAM,DPDIN,1,Y,Y,
35016,9651,9651,DPDIN,BPPPG,2,Y,Y,
35017,10816,10816,MTRBL,SAHUJ,1,Y,Y,
35018,10816,10816,SAHUJ,SAHUS,2,Y,Y,
35019,10816,10816,SAHUS,SAHAO,3,Y,Y,
35020,10817,10817,MTRBL,SAHUJ,1,Y,Y,
35021,10817,10817,SAHUJ,SAHUS,2,Y,Y,
35022,10817,10817,SAHUS,SAHAO,3,Y,Y,
35032,10819,10819,MTRBL,RMDIA,1,Y,Y,
35033,10819,10819,RMDIA,RMDI1,2,Y,Y,
35034,10819,10819,RMDI1,RMDI2,3,Y,Y,
35039,10820,10820,MTRBL,RMDIA,1,Y,Y,
35040,10820,10820,RMDIA,RMDI1,2,Y,Y,
35041,10820,10820,RMDI1,RMDI2,3,Y,Y,
35043,10821,10821,MTRBL,RMDIA,1,Y,Y,
35044,10821,10821,RMDIA,RMDI1,2,Y,Y,
35045,10821,10821,RMDI1,RMDI2,3,Y,Y,
35050,10822,10822,MTRBL,RMDIA,1,Y,Y,
35051,10822,10822,RMDIA,RMDI1,2,Y,Y,
35052,10822,10822,RMDI1,RMDI2,3,Y,Y,
35053,10818,10818,MTRBL,RMDIA,1,Y,Y,
35054,10818,10818,RMDIA,RMDI1,2,Y,Y,
35055,10818,10818,RMDI1,RMDI2,3,Y,Y,
35056,10823,10823,MTRBL,RMDIA,1,Y,Y,
35057,10823,10823,RMDIA,RMDI1,2,Y,Y,
35058,10823,10823,RMDI1,RMDI2,3,Y,Y,
35059,10824,10824,MTRBL,RMDIA,1,Y,Y,
35060,10824,10824,RMDIA,RMDI1,2,Y,Y,
35061,10824,10824,RMDI1,RMDI2,3,Y,Y,
35062,10825,10825,MTRBL,RMDIA,1,Y,Y,
35063,10825,10825,RMDIA,RMDI1,2,Y,Y,
35064,10825,10825,RMDI1,RMDI2,3,Y,Y,
35159,10857,10857,MTRBL,NESTS,1,Y,Y,
35160,10857,10857,NESTS,NESAD,2,Y,Y,
35234,10721,10721,MTRBL,LIVFR,1,Y,Y,
35235,10721,10721,LIVFR,LIVUS,2,Y,Y,
35236,10721,10721,LIVUS,LIVSO,3,Y,Y,
35237,10721,10721,LIVSO,TRIFE,4,Y,Y,
35238,10722,10722,MTRBL,LIVFR,1,Y,Y,
35239,10722,10722,LIVFR,LIVUS,2,Y,Y,
35240,10722,10722,LIVUS,LIVSO,3,Y,Y,
35241,10722,10722,LIVSO,TRIFE,4,Y,Y,
35242,10723,10723,MTRBL,LIVFR,1,Y,Y,
35243,10723,10723,LIVFR,LIVUS,2,Y,Y,
35244,10723,10723,LIVUS,LIVSO,3,Y,Y,
35245,10723,10723,LIVSO,TRIFE,4,Y,Y,
35246,10724,10724,MTRBL,LIVFR,1,Y,Y,
35247,10724,10724,LIVFR,LIVUS,2,Y,Y,
35248,10724,10724,LIVUS,LIVSO,3,Y,Y,
35249,10724,10724,LIVSO,TRIFE,4,Y,Y,
35251,15567,15567,MMSME,ESTSC,1,Y,Y,
35252,10725,10725,MTRBL,LIVFR,1,Y,Y,
35253,10725,10725,LIVFR,LIVUS,2,Y,Y,
35254,10725,10725,LIVUS,LIVSO,3,Y,Y,
35255,10725,10725,LIVSO,TRIFE,4,Y,Y,
35256,15596,15596,MMSME,DCMSE,1,Y,Y,
35257,15597,15597,MMSME,NSICD,1,Y,Y,
35258,15598,15598,MMSME,KVICB,1,Y,Y,
35259,15599,15599,MMSME,COIRB,1,Y,Y,
35260,15600,15600,MMSME,MGIRI,1,Y,Y,
35271,15601,15601,MMSME,NMSME,1,Y,Y,
35272,15588,15588,MMSME,DD006,1,Y,Y,
35277,15589,15589,MMSME,DCMSE,1,Y,Y,
35278,15590,15590,MMSME,NSICD,1,Y,Y,
35279,15591,15591,MMSME,KVICB,1,Y,Y,
35280,15592,15592,MMSME,COIRB,1,Y,Y,
35281,15593,15593,MMSME,MGIRI,1,Y,Y,
35282,15594,15594,MMSME,NMSME,1,Y,Y,
35283,10726,10726,MTRBL,LIVFR,1,Y,Y,
35284,10726,10726,LIVFR,LIVUS,2,Y,Y,
35285,10726,10726,LIVUS,LIVSO,3,Y,Y,
35286,10726,10726,LIVSO,TRIFE,4,Y,Y,
35287,10727,10727,MTRBL,LIVFR,1,Y,Y,
35288,10727,10727,LIVFR,LIVUS,2,Y,Y,
35289,10727,10727,LIVUS,LIVSO,3,Y,Y,
35290,10727,10727,LIVSO,TRIFE,4,Y,Y,
35291,10728,10728,MTRBL,LIVFR,1,Y,Y,
35292,10728,10728,LIVFR,LIVUS,2,Y,Y,
35293,10728,10728,LIVUS,LIVSO,3,Y,Y,
35294,10728,10728,LIVSO,TRIFE,4,Y,Y,
35295,10729,10729,MTRBL,LIVFR,1,Y,Y,
35296,10729,10729,LIVFR,LIVUS,2,Y,Y,
35297,10729,10729,LIVUS,LIVSO,3,Y,Y,
35298,10748,10748,MTRBL,SCTSS,1,Y,Y,
35299,10748,10748,SCTSS,SCTUS,2,Y,Y,
35300,10748,10748,SCTUS,SCTAS,3,Y,Y,
35301,10749,10749,MTRBL,SCTSS,1,Y,Y,
35302,10749,10749,SCTSS,SCTUS,2,Y,Y,
35303,10749,10749,SCTUS,SCTAS,3,Y,Y,
35304,10750,10750,MTRBL,SCTSS,1,Y,Y,
35305,10750,10750,SCTSS,SCTUS,2,Y,Y,
35306,10750,10750,SCTUS,SCTAS,3,Y,Y,
35307,10751,10751,MTRBL,SCTSS,1,Y,Y,
35308,10751,10751,SCTSS,SCTUS,2,Y,Y,
35309,10751,10751,SCTUS,SCTAS,3,Y,Y,
35310,10752,10752,MTRBL,SCTSS,1,Y,Y,
35311,10752,10752,SCTSS,SCTUS,2,Y,Y,
35312,10752,10752,SCTUS,SCTAS,3,Y,Y,
35313,10753,10753,MTRBL,SCTSS,1,Y,Y,
35314,10753,10753,SCTSS,SCTUS,2,Y,Y,
35315,10753,10753,SCTUS,SCTAS,3,Y,Y,
35316,10754,10754,MTRBL,SCTSS,1,Y,Y,
35317,10754,10754,SCTSS,SCTUS,2,Y,Y,
35318,10754,10754,SCTUS,SCTAS,3,Y,Y,
35319,10755,10755,MTRBL,SCTSS,1,Y,Y,
35320,10755,10755,SCTSS,SCTUS,2,Y,Y,
35321,10755,10755,SCTUS,SCTAS,3,Y,Y,
35322,10756,10756,MTRBL,SCTSS,1,Y,Y,
35323,10756,10756,SCTSS,SCTUS,2,Y,Y,
35324,10756,10756,SCTUS,SCTAS,3,Y,Y,
35325,10757,10757,MTRBL,SCTSS,1,Y,Y,
35326,10757,10757,SCTSS,SCTUS,2,Y,Y,
35327,10757,10757,SCTUS,SCTAS,3,Y,Y,
35328,10758,10758,MTRBL,SCTSS,1,Y,Y,
35329,10758,10758,SCTSS,SCTUS,2,Y,Y,
35330,10758,10758,SCTUS,SCTAS,3,Y,Y,
35331,10759,10759,MTRBL,SCTSS,1,Y,Y,
35332,10759,10759,SCTSS,SCTUS,2,Y,Y,
35333,10759,10759,SCTUS,SCTAS,3,Y,Y,
35334,10760,10760,MTRBL,SCTSS,1,Y,Y,
35335,10760,10760,SCTSS,SCTUS,2,Y,Y,
35336,10760,10760,SCTUS,SCTAS,3,Y,Y,
35337,10879,10879,MTRBL,SCHDE,1,Y,Y,
35338,10879,10879,SCHDE,SCHUS,2,Y,Y,
35339,10879,10879,SCHUS,SCHDD,3,Y,Y,
35340,10879,10879,SCHDD,SCHSO,4,Y,Y,
35341,10879,10879,SCHSO,SCHAS,5,Y,Y,
35347,15605,15605,MMSME,DCMSE,1,Y,Y,
35348,15606,15606,MMSME,KVICB,1,Y,Y,
35349,10881,10881,MTRBL,SCHDE,1,Y,Y,
35350,10881,10881,SCHDE,SCHUS,2,Y,Y,
35351,10881,10881,SCHUS,SCHDD,3,Y,Y,
35352,10881,10881,SCHDD,SCHSO,4,Y,Y,
35353,10881,10881,SCHSO,SCHAS,5,Y,Y,
35354,15607,15607,MMSME,COIRB,1,Y,Y,
35355,15608,15608,MMSME,SMESC,1,Y,Y,
35356,10883,10883,MTRBL,NCSTS,1,Y,Y,
35357,10883,10883,NCSTS,NCSUS,2,Y,Y,
35358,10883,10883,NCSUS,NCSAS,3,Y,Y,
35359,10883,10883,NCSAS,NCSTD,4,Y,Y,
35360,15609,15609,MMSME,DCMSE,1,Y,Y,
35361,10884,10884,MTRBL,NCSTS,1,Y,Y,
35362,10884,10884,NCSTS,NCSUS,2,Y,Y,
35363,10884,10884,NCSUS,NCSAS,3,Y,Y,
35364,10884,10884,NCSAS,NCSTD,4,Y,Y,
35365,15602,15602,MMSME,DCMSE,1,Y,Y,
35366,15603,15603,MMSME,KVICB,1,Y,Y,
35367,15604,15604,MMSME,CORSC,1,Y,Y,
35368,15790,15790,MMSME,DCMSE,1,Y,Y,
35369,10885,10885,MTRBL,NCSTS,1,Y,Y,
35370,10885,10885,NCSTS,NCSUS,2,Y,Y,
35371,10885,10885,NCSUS,NCSAS,3,Y,Y,
35372,10885,10885,NCSAS,NCSTD,4,Y,Y,
35373,15610,15610,MMSME,SMESC,1,Y,Y,
35374,15611,15611,MMSME,DCMSE,1,Y,Y,
35375,10895,10895,MTRBL,PVTGS,1,Y,Y,
35376,10895,10895,PVTGS,PVTG1,2,Y,Y,
35377,10895,10895,PVTG1,PVTG2,3,Y,Y,
35378,15613,15613,MMSME,KVICB,1,Y,Y,
35379,10896,10896,MTRBL,PVTGS,1,Y,Y,
35380,10896,10896,PVTGS,PVTG1,2,Y,Y,
35381,10896,10896,PVTG1,PVTG2,3,Y,Y,
35382,15612,15612,MMSME,NSICD,1,Y,Y,
35383,15614,15614,MMSME,COIRB,1,Y,Y,
35384,15615,15615,MMSME,MGIRI,1,Y,Y,
35385,10897,10897,MTRBL,PVTGS,1,Y,Y,
35386,10897,10897,PVTGS,PVTG1,2,Y,Y,
35387,10897,10897,PVTG1,PVTG2,3,Y,Y,
35388,15616,15616,MMSME,NMSME,1,Y,Y,
35389,15622,15622,MMSME,NSICD,1,Y,Y,
35390,15623,15623,MMSME,SMESC,1,Y,Y,
35391,15624,15624,MMSME,SMESC,1,Y,Y,
35392,15625,15625,MMSME,SMESC,1,Y,Y,
35393,15626,15626,MMSME,KVICB,1,Y,Y,
35394,15627,15627,MMSME,COIRD,1,Y,Y,
35395,15628,15628,MMSME,COIRB,1,Y,Y,
35396,15629,15629,MMSME,KVICB,1,Y,Y,
35397,15630,15630,MMSME,COIRD,1,Y,Y,
35399,15631,15631,MMSME,KVICB,1,Y,Y,
35400,15632,15632,MMSME,DCMSE,1,Y,Y,
35401,15633,15633,MMSME,DCMSE,1,Y,Y,
35402,15634,15634,MMSME,DCMSE,1,Y,Y,
35403,15635,15635,MMSME,DCMSE,1,Y,Y,
35404,15636,15636,MMSME,DCMSE,1,Y,Y,
35405,15637,15637,MMSME,DCMSE,1,Y,Y,
35406,15638,15638,MMSME,DCMSE,1,Y,Y,
35407,15639,15639,MMSME,DCMSE,1,Y,Y,
35408,15640,15640,MMSME,DCMSE,1,Y,Y,
35409,15641,15641,MMSME,DCMSE,1,Y,Y,
35410,15642,15642,MMSME,DCMSE,1,Y,Y,
35411,15643,15643,MMSME,DCMSE,1,Y,Y,
35412,15644,15644,MMSME,DCMSE,1,Y,Y,
35413,15645,15645,MMSME,DCMSE,1,Y,Y,
35414,15646,15646,MMSME,DCMSE,1,Y,Y,
35415,15647,15647,MMSME,DCMSE,1,Y,Y,
35416,15648,15648,MMSME,DCMSE,1,Y,Y,
35417,15649,15649,MMSME,DCMSE,1,Y,Y,
35418,15650,15650,MMSME,DCMSE,1,Y,Y,
35419,15595,15595,MMSME,ESTSC,1,Y,Y,
35420,10898,10898,MTRBL,PVTGS,1,Y,Y,
35421,10898,10898,PVTGS,PVTG1,2,Y,Y,
35422,10898,10898,PVTG1,PVTG2,3,Y,Y,
35423,10899,10899,MTRBL,PVTGS,1,Y,Y,
35424,10899,10899,PVTGS,PVTG1,2,Y,Y,
35425,10899,10899,PVTG1,PVTG2,3,Y,Y,
35426,10900,10900,MTRBL,PVTGS,1,Y,Y,
35427,10900,10900,PVTGS,PVTG1,2,Y,Y,
35428,10900,10900,PVTG1,PVTG2,3,Y,Y,
35429,10901,10901,MTRBL,PVTGS,1,Y,Y,
35430,10901,10901,PVTGS,PVTG1,2,Y,Y,
35431,10901,10901,PVTG1,PVTG2,3,Y,Y,
35432,10902,10902,MTRBL,PVTGS,1,Y,Y,
35433,10902,10902,PVTGS,PVTG1,2,Y,Y,
35434,10902,10902,PVTG1,PVTG2,3,Y,Y,
35435,10903,10903,MTRBL,PVTGS,1,Y,Y,
35436,10903,10903,PVTGS,PVTG1,2,Y,Y,
35437,10903,10903,PVTG1,PVTG2,3,Y,Y,
35438,10904,10904,MTRBL,PVTGS,1,Y,Y,
35439,10904,10904,PVTGS,PVTG1,2,Y,Y,
35440,10904,10904,PVTG1,PVTG2,3,Y,Y,
35441,10905,10905,MTRBL,PVTGS,1,Y,Y,
35442,10905,10905,PVTGS,PVTG1,2,Y,Y,
35443,10905,10905,PVTG1,PVTG2,3,Y,Y,
35444,10906,10906,MTRBL,PVTGS,1,Y,Y,
35445,10906,10906,PVTGS,PVTG1,2,Y,Y,
35446,10906,10906,PVTG1,PVTG2,3,Y,Y,
35447,10907,10907,MTRBL,PVTGS,1,Y,Y,
35448,10907,10907,PVTGS,PVTG1,2,Y,Y,
35449,10907,10907,PVTG1,PVTG2,3,Y,Y,
35451,10908,10908,MTRBL,PVTGS,1,Y,Y,
35452,10908,10908,PVTGS,PVTG1,2,Y,Y,
35453,10908,10908,PVTG1,PVTG2,3,Y,Y,
35454,10909,10909,MTRBL,PVTGS,1,Y,Y,
35455,10909,10909,PVTGS,PVTG1,2,Y,Y,
35456,10909,10909,PVTG1,PVTG2,3,Y,Y,
35458,14651,14651,DOIPP,EXPET,1,N,Y,
35459,14652,14652,DOIPP,CGPDT,1,N,Y,
35460,14653,14653,DOIPP,CGPDT,1,N,Y,
35461,14654,14654,DOIPP,CGPDT,1,N,Y,
35462,10910,10910,MTRBL,SCHDE,1,Y,Y,
35463,10910,10910,SCHDE,SCHUS,2,Y,Y,
35464,10910,10910,SCHUS,SCHDD,3,Y,Y,
35465,10910,10910,SCHDD,SCHSO,4,Y,Y,
35466,10910,10910,SCHSO,SCHAS,5,Y,Y,
35467,14655,14655,DOIPP,CORTO,1,N,Y,
35468,10765,10765,MTRBL,TITUS,1,Y,Y,
35469,10765,10765,TITUS,TITU1,2,Y,Y,
35470,10765,10765,TITU1,TITU2,3,Y,Y,
35471,10765,10765,TITU2,TITU3,4,Y,Y,
35472,10765,10765,TITU3,TITU4,5,Y,Y,
35473,10766,10766,MTRBL,TITUS,1,Y,Y,
35474,10766,10766,TITUS,TITU1,2,Y,Y,
35475,10766,10766,TITU1,TITU2,3,Y,Y,
35476,10766,10766,TITU2,TITU3,4,Y,Y,
35477,10766,10766,TITU3,TITU4,5,Y,Y,
35478,10767,10767,MTRBL,TITUS,1,Y,Y,
35479,10767,10767,TITUS,TITU1,2,Y,Y,
35480,10767,10767,TITU1,TITU2,3,Y,Y,
35481,10767,10767,TITU2,TITU3,4,Y,Y,
35482,10767,10767,TITU3,TITU4,5,Y,Y,
35483,10911,10911,MTRBL,FRADI,1,Y,Y,
35484,10911,10911,FRADI,FRAUS,2,Y,Y,
35485,10911,10911,FRAUS,FRASO,3,Y,Y,
35486,10912,10912,MTRBL,FRADI,1,Y,Y,
35487,10912,10912,FRADI,FRAUS,2,Y,Y,
35488,10912,10912,FRAUS,FRASO,3,Y,Y,
35489,10913,10913,MTRBL,FRADI,1,Y,Y,
35490,10913,10913,FRADI,FRAUS,2,Y,Y,
35491,10913,10913,FRAUS,FRASO,3,Y,Y,
35492,10914,10914,MTRBL,FRADI,1,Y,Y,
35493,10914,10914,FRADI,FRAUS,2,Y,Y,
35494,10914,10914,FRAUS,FRASO,3,Y,Y,
35495,10915,10915,MTRBL,FRADI,1,Y,Y,
35496,10915,10915,FRADI,FRAUS,2,Y,Y,
35497,10915,10915,FRAUS,FRASO,3,Y,Y,
35498,10919,10919,MTRBL,FRADI,1,Y,Y,
35499,10919,10919,FRADI,FRAUS,2,Y,Y,
35500,10919,10919,FRAUS,FRASO,3,Y,Y,
35501,10918,10918,MTRBL,FRADI,1,Y,Y,
35502,10918,10918,FRADI,FRAUS,2,Y,Y,
35503,10918,10918,FRAUS,FRASO,3,Y,Y,
35504,10920,10920,MTRBL,FRADI,1,Y,Y,
35505,10920,10920,FRADI,FRAUS,2,Y,Y,
35506,10920,10920,FRAUS,FRASO,3,Y,Y,
35507,10921,10921,MTRBL,FRADI,1,Y,Y,
35508,10921,10921,FRADI,FRAUS,2,Y,Y,
35509,10921,10921,FRAUS,FRASO,3,Y,Y,
35510,10922,10922,MTRBL,FRADI,1,Y,Y,
35511,10922,10922,FRADI,FRAUS,2,Y,Y,
35512,10922,10922,FRAUS,FRASO,3,Y,Y,
35513,10923,10923,MTRBL,FRADI,1,Y,Y,
35514,10923,10923,FRADI,FRAUS,2,Y,Y,
35515,10923,10923,FRAUS,FRASO,3,Y,Y,
35516,10924,10924,MTRBL,FRADI,1,Y,Y,
35517,10924,10924,FRADI,FRAUS,2,Y,Y,
35518,10924,10924,FRAUS,FRASO,3,Y,Y,
35519,10925,10925,MTRBL,FRADI,1,Y,Y,
35520,10925,10925,FRADI,FRAUS,2,Y,Y,
35521,10925,10925,FRAUS,FRASO,3,Y,Y,
35522,10926,10926,MTRBL,FRADI,1,Y,Y,
35523,10926,10926,FRADI,FRAUS,2,Y,Y,
35524,10926,10926,FRAUS,FRASO,3,Y,Y,
35525,10927,10927,MTRBL,FRADI,1,Y,Y,
35526,10927,10927,FRADI,FRAUS,2,Y,Y,
35527,10927,10927,FRAUS,FRASO,3,Y,Y,
35528,10928,10928,MTRBL,FRADI,1,Y,Y,
35529,10928,10928,FRADI,FRAUS,2,Y,Y,
35530,10928,10928,FRAUS,FRASO,3,Y,Y,
35531,10929,10929,MTRBL,ANILK,1,Y,Y,
35532,10929,10929,ANILK,ANIL1,2,Y,Y,
35533,10929,10929,ANIL1,ANIL2,3,Y,Y,
35534,10929,10929,ANIL2,ANIL3,4,Y,Y,
35539,10930,10930,MTRBL,ANILK,1,Y,Y,
35540,10930,10930,ANILK,ANIL1,2,Y,Y,
35541,10930,10930,ANIL1,ANIL2,3,Y,Y,
35542,10930,10930,ANIL2,ANIL3,4,Y,Y,
35543,10931,10931,MTRBL,ANILK,1,Y,Y,
35544,10931,10931,ANILK,ANIL1,2,Y,Y,
35545,10931,10931,ANIL1,ANIL2,3,Y,Y,
35546,10931,10931,ANIL2,ANIL3,4,Y,Y,
35547,10932,10932,MTRBL,ANILK,1,Y,Y,
35548,10932,10932,ANILK,ANIL1,2,Y,Y,
35549,10932,10932,ANIL1,ANIL2,3,Y,Y,
35550,10932,10932,ANIL2,ANIL3,4,Y,Y,
35551,10933,10933,MTRBL,ANILK,1,Y,Y,
35552,10933,10933,ANILK,ANIL1,2,Y,Y,
35553,10933,10933,ANIL1,ANIL2,3,Y,Y,
35554,10933,10933,ANIL2,ANIL3,4,Y,Y,
35555,10934,10934,MTRBL,ANILK,1,Y,Y,
35556,10934,10934,ANILK,ANIL1,2,Y,Y,
35557,10934,10934,ANIL1,ANIL2,3,Y,Y,
35558,10934,10934,ANIL2,ANIL3,4,Y,Y,
35559,10935,10935,MTRBL,ANILK,1,Y,Y,
35560,10935,10935,ANILK,ANIL1,2,Y,Y,
35561,10935,10935,ANIL1,ANIL2,3,Y,Y,
35562,10935,10935,ANIL2,ANIL3,4,Y,Y,
35563,10936,10936,MTRBL,ANILK,1,Y,Y,
35564,10936,10936,ANILK,ANIL1,2,Y,Y,
35565,10936,10936,ANIL1,ANIL2,3,Y,Y,
35566,10936,10936,ANIL2,ANIL3,4,Y,Y,
35567,10937,10937,MTRBL,ANILK,1,Y,Y,
35568,10937,10937,ANILK,ANIL1,2,Y,Y,
35569,10937,10937,ANIL1,ANIL2,3,Y,Y,
35570,10937,10937,ANIL2,ANIL3,4,Y,Y,
35571,10938,10938,MTRBL,STATS,1,Y,Y,
35572,10938,10938,STATS,STADD,2,Y,Y,
35573,10939,10939,MTRBL,STATS,1,Y,Y,
35574,10939,10939,STATS,STADD,2,Y,Y,
35575,10940,10940,MTRBL,STATS,1,Y,Y,
35576,10940,10940,STATS,STADD,2,Y,Y,
35577,10941,10941,MTRBL,STATS,1,Y,Y,
35578,10941,10941,STATS,STADD,2,Y,Y,
35579,10942,10942,MTRBL,STATS,1,Y,Y,
35580,10942,10942,STATS,STADD,2,Y,Y,
35581,10943,10943,MTRBL,STATS,1,Y,Y,
35582,10943,10943,STATS,STADD,2,Y,Y,
35583,10771,10771,MTRBL,POLCI,1,Y,Y,
35584,10771,10771,POLCI,POLUS,2,Y,Y,
35585,10771,10771,POLUS,POLSO,3,Y,Y,
35586,10772,10772,MTRBL,POLCI,1,Y,Y,
35587,10772,10772,POLCI,POLUS,2,Y,Y,
35588,10772,10772,POLUS,POLSO,3,Y,Y,
35589,10773,10773,MTRBL,POLCI,1,Y,Y,
35590,10773,10773,POLCI,POLUS,2,Y,Y,
35591,10773,10773,POLUS,POLSO,3,Y,Y,
35592,10944,10944,MTRBL,NIVE1,1,Y,Y,
35593,10944,10944,NIVE1,NIVE2,2,Y,Y,
35594,10944,10944,NIVE2,NIVE3,3,Y,Y,
35595,10945,10945,MTRBL,NIVE1,1,Y,Y,
35596,10945,10945,NIVE1,NIVE2,2,Y,Y,
35597,10945,10945,NIVE2,NIVE3,3,Y,Y,
35598,10946,10946,MTRBL,GENRL,1,Y,Y,
35599,10946,10946,GENRL,GERN1,2,Y,Y,
35600,10946,10946,GERN1,GENR2,3,Y,Y,
35601,10946,10946,GENR2,GENR3,4,Y,Y,
35602,10946,10946,GENR3,GENR4,5,Y,Y,
35603,10947,10947,MTRBL,GENRL,1,Y,Y,
35604,10947,10947,GENRL,GERN1,2,Y,Y,
35605,10947,10947,GERN1,GENR2,3,Y,Y,
35606,10947,10947,GENR2,GENR3,4,Y,Y,
35607,10947,10947,GENR3,GENR4,5,Y,Y,
35612,10948,10948,MTRBL,NCSTS,1,Y,Y,
35613,10948,10948,NCSTS,NCSUS,2,Y,Y,
35614,10948,10948,NCSUS,NCSAS,3,Y,Y,
35615,10948,10948,NCSAS,NCSTD,4,Y,Y,
35616,10949,10949,MTRBL,NCSTS,1,Y,Y,
