OfficerDetail,OfficerDetail_torg,comment,date_of_action,delay,remarks
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-07T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
OSDBO (OSD),,,2023-02-08T00:00:00.000+0000,, Please issue acknowledgement and furnish reply to the petitioner after examining and settling the complaint as per the rules. Please send your ATR and upload a copy of reply sent to the petitioner on CPGRAMS.
Kalyan Mahapatra (Chief Manager),,,2023-02-09T00:00:00.000+0000,, Please examine the grievance at an appropriate level for redressal. Action Taken on the grievance may be intimated to the petitioner and a copy of the reply sent to him be uploaded on CPGRAMS along with ATR.
Shri Vivek Bajpai (Dy General Manager),,,2023-02-18T00:00:00.000+0000,," Dear Sir,
With reference to the complaint we submit that customer has been suitably replied copy of which is attached for reference.
In view of the above we request for closure of the complaint .Regards
"
Pawan Kumar Gupta (Chief Manager),,,2023-02-20T00:00:00.000+0000,," The customer has been advised suitably, copy enclosed. "
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-07T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
OSDBO (OSD),,,2023-02-08T00:00:00.000+0000,, Please issue acknowledgement and furnish reply to the petitioner after examining and settling the complaint as per the rules. Please send your ATR and upload a copy of reply sent to the petitioner on CPGRAMS.
LAKSHAY VEER GODARA (DEPUTY MANAGER),,,2023-02-09T00:00:00.000+0000,, 
LAKSHAY VEER GODARA (DEPUTY MANAGER),,,2023-02-24T00:00:00.000+0000,, The CLAP ID C0001593825 belongs to some other applicant.
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-07T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
osdins05 (OSD),,,2023-02-10T00:00:00.000+0000,, Please issue acknowledgement to the petitioner urgently and examine and settle the complaint as per the rules within a time bound manner. Please furnish reply to the petitioner and upload ATR on CPGRAMS.
Mr. C. V. RAMANA (Chief CRM-PS),,,2023-02-10T00:00:00.000+0000,, Please upload ATR along with a copy of reply sent to the complainant on CPGRAMS. 	
Sri Dilip Nandi (Regional Manager CRM PS),,,2023-02-13T00:00:00.000+0000,, Please upload ATR along with a copy of reply sent to the complainant on CPGRAMS.
Geetha S. N. (Secretary CO-CRM-Claims),,,2023-02-14T00:00:00.000+0000,, 
Sri R. C. Rajak (MANAGER CRM),,,2023-02-20T00:00:00.000+0000,, Talked and replied
Sri Dilip Nandi (Regional Manager CRM PS),,,2023-02-20T00:00:00.000+0000,,"The grievance made by the complainant is suitably redressed in the letter of resolution sent to him and the letter is attached hereto. Thus, the complaint may please be treated as closed."
Mr. C. V. RAMANA (Chief CRM-PS),,,2023-02-20T00:00:00.000+0000,," The grievance made by the complainant is suitably redressed in email sent to him, the copy of email is attached hereto. Thus the complaint may please be treated as closed."
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-08T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-08T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-26T00:00:00.000+0000,,अधीनस्थ अधिकारी के स्तर पर निस्तारित निस्तारण आख्या
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-08T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-08T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-03-07T00:00:00.000+0000,,श्रीमान जी जांच आख्या अवलेाकनार्थ सादर प्रेषित है महोदय उक्त प्रकरण में आख्या सादर सेवा में प्रेषित है महोदय उक्त प्रकरण में आख्या सादर सेवा में प्रेषित है स्वीकृत करने की कृपा करें
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-08T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
Assistant2 (Asstt.),,,2023-02-09T00:00:00.000+0000,, Kindly take necessary action and upload ATR.
Ajit Singh (Dy Director),,,2023-02-09T00:00:00.000+0000,,Grievance is not clear.
Jarnail Singh (Supervisor),,,2023-02-18T00:00:00.000+0000,,Grievance is not specific/clear.
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-08T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-08T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-03-06T00:00:00.000+0000,,"अधीनस्थ अधिकारी के स्तर पर निस्तारित MAHODAY,
 AAKHYA SAADAR SEVA ME PRESHIT HAI."
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-08T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
SRI. CH.SRINIVASA RAO (Dy Secy. GAD),,,2023-02-15T00:00:00.000+0000,, noted
SRI. CH.SRINIVASA RAO (Dy Secy. GAD),,,2023-02-15T00:00:00.000+0000,,noted
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-08T00:00:00.000+0000,,No attachment
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-08T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-08T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-06-27T00:00:00.000+0000,,प्रकरण भारत सरकार सम्बन्धित है
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-08T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
Colonel Ajaypal Singh (Director Coord Div),,,2023-02-10T00:00:00.000+0000,, 
Shri Biswabandan Senapati (Deputy Secretary GS-III),,,2023-02-13T00:00:00.000+0000,, pl take action if any.
Manoj Kumar Rai (Deputy Secretary),,,2023-04-17T00:00:00.000+0000,, May please see for necessary action
Manoj Lakhera (GSO1 AE 1),,,2023-05-02T00:00:00.000+0000,, ACTION TAKEN
Manoj Lakhera (GSO1 AE 1),,,2023-05-12T00:00:00.000+0000,, ACTION ALREADY TAKEN
Manoj Kumar Rai (Deputy Secretary),,,2023-06-15T00:00:00.000+0000,," As the action is completed, complaint may be treated as closed."
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-08T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"CMHL_Backend1, Backend",,,2023-02-08T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"श्री राकेश सिंह मरकाम, अनुविभागीय अधिकारी",,,2023-03-01T00:00:00.000+0000,,Closed
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-08T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"JKGrievance, JKClerk",,,2023-05-11T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"Dr. Mohammad Usman Khan, JKAS, NotAvailable",,,2023-06-14T00:00:00.000+0000,,The Govt. has taken adequate measures in this regard.
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-08T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
Shri D. K. Rai (JS E),,,2023-02-11T00:00:00.000+0000,," No attachment found, hence no action can be taken."
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-08T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
R. Rampradeepan (Special Officer),,,2023-02-10T00:00:00.000+0000,, 
SAO (SAO),,,2023-03-20T00:00:00.000+0000,," Accepted. As the petitioner was unable to appear for the trial, his father appeared and said that his daughter had suffered a head injury in an accident and because of that, he lost the opportunity to go to Australia because of studying too much. The petitioner himself has sent and written that no action is taken on the petition. Rc.No.85/DCK/2023 dt. 27.02.2023"
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-08T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
Pushpa (DATA ENTRY OPERATOR),,,2023-02-08T00:00:00.000+0000,, 
ARUN KUMAR (DEPUTY SECRETERY),,,2023-02-08T00:00:00.000+0000,, Kindly take appropriate action and upload ATR.
VINOD KUMAR BANKEY (UNDER SECRETARY),,,2023-05-10T00:00:00.000+0000,, Please take the grievance and take necessary action.
GOPAL KUMAR DAS (DEPUTY DIRECTOR OF MINES),,,2023-06-15T00:00:00.000+0000,, THIS CASE IS BELONGS TO DDM OFFICE CHAIBASA JHARKHAND
VINOD KUMAR BANKEY (UNDER SECRETARY),,,2023-06-16T00:00:00.000+0000,, Please take the grievance and take necessary action.
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-01T00:00:00.000+0000,,No attachment
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-01T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
Assistant2 (Asstt.),,,2023-02-02T00:00:00.000+0000,, Forwarded for necessary action and send ATR
Nodal Officer of the deptt (ACS),,,2023-02-02T00:00:00.000+0000,, 
DDPO SONIPAT (DDPO SONIPAT),,,2023-02-06T00:00:00.000+0000,,Plz send final ATR.
DDPO PANIPAT (DDPO PANIPAT),,,2023-02-08T00:00:00.000+0000,, Res Sir/madam complainat is related to Sonipat disrtict.
Nodal Officer of the deptt (ACS),,,2023-02-09T00:00:00.000+0000,,PLZ SEND ATR
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-01T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
R. Rampradeepan (Special Officer),,,2023-02-10T00:00:00.000+0000,, 
District Collector (District Collector),,,2023-04-20T00:00:00.000+0000,," மனு ஏற்பு.
 மனைப்பிாிவு உாிமையாளா் நிலஉபயோக மாற்றம் மற்றும் மனைப்பிாிவு அனுமதி கோாி விண்ணப்பிக்கப்பட்ட மனுவில் மனையிடத்திற்கான பூனப்பள்ளி கிராம சா்வே எண்கள். 826,827,828,829,839,840,841,842,843,844,845,846,847,848,849,850,851,852,853- -யில் water channel ஏதும் இடம்பெறவில்லை. வட்டார வளா்ச்சி அலுவலா் ஓசூர் ஊராட்சி ஒன்றியம் அவா்களின் 22.11.2018 தேதியிட்ட தடையின்மை சான்றில் ஓசூா் ஊராட்சி ஒன்றியத்திற்குட்பட்ட பூனப்பள்ளி கிராமம் மனைப்பிாிவு இடத்தில் water course மற்றும் channel ஏதுமில்லை என தொிவிக்கப்பட்டுள்ளது. மேற்காணும் FMB-யினை கொண்டும், வட்டார வளா்ச்சி அலுவலா் அவா்களின் தடையின்மைச் சான்றினைக் கொண்டும் மனைப்பிாிவு வரைபடம் தயாாித்து நகர் ஊரமைப்புத் துறையால் ஒப்புதல் அளிக்கப்பட்டுள்ளது என ஓசூர் புதுநகா் வளா்ச்சி குழுமம், உறுப்பினா் செயலா் / துணை இயக்குநா் (பொ) ந.க.521-2023-கிமா (ஒபுநவகு) நாள். 31.03.2023-ன்படி தகவல் தொிவிக்கப்படுகிறது. "
District Collector (District Collector),,,2023-04-20T00:00:00.000+0000,," மனு ஏற்பு.
 மனைப்பிாிவு உாிமையாளா் நிலஉபயோக மாற்றம் மற்றும் மனைப்பிாிவு அனுமதி கோாி விண்ணப்பிக்கப்பட்ட மனுவில் மனையிடத்திற்கான பூனப்பள்ளி கிராம சா்வே எண்கள். 826,827,828,829,839,840,841,842,843,844,845,846,847,848,849,850,851,852,853- -யில் water channel ஏதும் இடம்பெறவில்லை. வட்டார வளா்ச்சி அலுவலா் ஓசூர் ஊராட்சி ஒன்றியம் அவா்களின் 22.11.2018 தேதியிட்ட தடையின்மை சான்றில் ஓசூா் ஊராட்சி ஒன்றியத்திற்குட்பட்ட பூனப்பள்ளி கிராமம் மனைப்பிாிவு இடத்தில் water course மற்றும் channel ஏதுமில்லை என தொிவிக்கப்பட்டுள்ளது. மேற்காணும் FMB-யினை கொண்டும், வட்டார வளா்ச்சி அலுவலா் அவா்களின் தடையின்மைச் சான்றினைக் கொண்டும் மனைப்பிாிவு வரைபடம் தயாாித்து நகர் ஊரமைப்புத் துறையால் ஒப்புதல் அளிக்கப்பட்டுள்ளது என ஓசூர் புதுநகா் வளா்ச்சி குழுமம், உறுப்பினா் செயலா் / துணை இயக்குநா் (பொ) ந.க.521-2023-கிமா (ஒபுநவகு) நாள். 31.03.2023-ன்படி தகவல் தொிவிக்கப்படுகிறது.
"
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-01T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
OSDBO01 (OSD),,,2023-02-02T00:00:00.000+0000,, Please issue acknowledgement and furnish reply to the petitioner after examining and settling the complaint as per the rules. Please send your ATR and upload a copy of reply sent to the petitioner on CPGRAMS.
Pawan Kumar Gupta (Chief Manager),,,2023-02-02T00:00:00.000+0000,, Please examine the grievance at an appropriate level for redressal. Action Taken on the grievance may be intimated to the petitioner and a copy of the reply sent to him be uploaded on CPGRAMS along with ATR.
Shri Vivek Bajpai (Dy General Manager),,,2023-02-10T00:00:00.000+0000,,"Dear Sir, With reference to the complaint we submit that customer has been suitably replied copy of which is attached for reference. In view of the above we request for closure of the complaint .Regards"
Pawan Kumar Gupta (Chief Manager),,,2023-02-13T00:00:00.000+0000,," The customer has been advised suitably, coy enclosed."
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-01T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
R. Rampradeepan (Special Officer),,,2023-02-10T00:00:00.000+0000,, 
PA TO SP (PA TO SP),,,2023-03-06T00:00:00.000+0000,, RC.No.G4/2276/2023 Dated 06.03.2023 In the hearing on this petition. Regarding the fence issued between the petitioner and the respondent on 29.01.2022 the petitioner and the respondent were involved in a problem and both were admitted to Thiruthuraipoondi Hospital in connection with complaint registered Thiruthuraipoondi Police Station CSR No.8/2022 and 9/2022 . The petitioner intends to take revenge on the respondent by registering and investigation.It is stated that the petitioner has sent the petition in exaggeration. Enquiry date 04.03.2023 Enquiry officer inspector of Police Kalappal Police station Thiruvarur District ( Enquiry report and CSR copy enclosed)
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-01T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
R. Rampradeepan (Special Officer),,,2023-02-10T00:00:00.000+0000,, 
PA TO SP (PA TO SP),,,2023-03-06T00:00:00.000+0000,, RC.No.G4/2276/2023 Dated 06.03.2023 In the hearing on this petition. Regarding the fence issued between the petitioner and the respondent on 29.01.2022 the petitioner and the respondent were involved in a problem and both were admitted to Thiruthuraipoondi Hospital in connection with complaint registered Thiruthuraipoondi Police Station CSR No.8/2022 and 9/2022 . The petitioner intends to take revenge on the respondent by registering and investigation.It is stated that the petitioner has sent the petition in exaggeration. Enquiry date 04.03.2023 Enquiry officer inspector of Police Kalappal Police station Thiruvarur District ( Enquiry report and CSR copy enclosed)
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-01T00:00:00.000+0000,,No attachment
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-01T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
Shri Manmohan (Deputy Secretary),,,2023-02-01T00:00:00.000+0000,, pertain to govt of Andhra Pradesh
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-01T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"Online PGRO, Online PGRO",,,2023-02-01T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"GOVBH, PG OFFICER",,,2023-04-26T00:00:00.000+0000,,Complaint details inadequate or not legible - not legible
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-01T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"Online PGRO, Online PGRO",,,2023-02-01T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"PGRO, PGRO",,,2023-04-21T00:00:00.000+0000,,"परिवादी अजीत कुमार मिश्रा, वार्ड संख्या 44, अनाईठ, आरा के द्वारा परिवाद आरा सदर अस्पताल में डॉक्टर विकास ऑपरेशन थिएटर के नोडल पदाधिकारी पर प्राथमिकी दर्ज करने संबंधित परिवाद दायर किया गया| इस मामले में थानाध्यक्ष, आरा नवादा को आवश्यक कार्रवाई हेतु नोटिस की गई| लोक प्राधिकार का प्रतिवेदन प्राप्त हुआ| प्रतिवेदन अनुसार एमबीबीएस डॉक्टर विकास कुमार सिंह पर माननीय सर्वोच्च न्यायालय के आदेश के आलोक में सीधे रूप से थाना में प्राथमिकी दर्ज नहीं की जा सकती है इसके लिए जिलाधिकारी महोदय द्वारा गठित टीम की जांच प्रतिवेदन के आधार पर ही प्राथमिकी दर्ज करने की कार्रवाई की जा सकती है| लोक प्राधिकार का कहना है कि ऐसी परिस्थिति में थाना स्तर से कोई कार्रवाई नहीं की जा सकती है| परिवादी सुनवाई के सभी 5तिथियों में अपना पक्ष रखने हेतु अनुपस्थित रहे| लोक प्राधिकार के प्रतिवेदन को स्वीकार करते हुए वाद की कार्यवाही समाप्त की जाती है|"
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-01T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"Online PGRO, Online PGRO",,,2023-02-01T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"PGRO, PGRO",,,2023-04-21T00:00:00.000+0000,,"परिवादी अनुपस्थित। लोक प्राधिकार, प्रखंड विकास पदाधिकारी, सन्हौला उपस्थित। परिवादी का परिवाद प्रधानमंत्री आवास योजना का लाभ दिलाने के संबंध मे है। लोक प्राधिकार का प्रतिवेदन पत्रांक- 631, दिनांक- 14.02.2023 प्राप्त। लोक प्राधिकार द्वारा प्रतिवेदित किया गया है कि परिवादी के परिवाद की जांच संबंधित ग्रामीण आवास सहायक से कराया गया। जांचोपरान्त प्रतिवेदित किया है कि परिवादी का नाम आवास प्लस सूची मे शामिल नही रहने के कारण आवास का लाभ नही दिया गया है। विभागीय आदेशानुसार नाम जोड़ने की प्रक्रिया शुरू होने पर नियमानुसार इनका नाम जोड़कर इन्हे आवास योजना का लाभ दे दिया जायेगा। लोक प्राधिकार के प्रतिवेदन का अवलोकन किया। लोक प्राधिकार के उक्त प्रतिवेदन के आलोक मे परिवादी को सुझाव दिया जाता है कि वह धैर्य रेखे। उनका नाम प्रधानमंत्री आवास योजना हेतु आवास प्लस सूची मे नही है। नाम जोड़ने की प्रक्रिया प्रारंभ होने पर प्रखंड विकास पदाधिकारी, सन्हौला द्वारा उनका नाम जोड़कर आवास योजना का लाभ नियमानुसार दे दिया जायेगा। इसी के साथ वाद की कार्यवाही समाप्त की जाती है।"
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-01T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"Online PGRO, Online PGRO",,,2023-02-01T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"GOVBH, PG OFFICER",,,2023-04-26T00:00:00.000+0000,,Complaint details inadequate or not legible - not legible
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-01T00:00:00.000+0000,,
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-02T00:00:00.000+0000,,Under Examination
,,,2023-05-13T00:00:00.000+0000,,Regretted by mail on 15.02.2023
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-02T00:00:00.000+0000,,No attachment
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-02T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
Ankit Mishra (DEO),,,2023-02-04T00:00:00.000+0000,, 
DGRPF (DG RPF),,,2023-02-09T00:00:00.000+0000,, Please see the attached.
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-02T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
Ravinder (DEO),,,2023-02-02T00:00:00.000+0000,," This Portal is for grievances. For any such referred subject matter / complaints the complainant may file duly signed & authenticated complaint with complete details & substantiating documents or proofs, if he has any, to the concerned agency so that they can make inquiry & initiate proper legal action against the defaulter, as per law."
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-02T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
Ankit Mishra (DEO),,,2023-02-04T00:00:00.000+0000,, 
DGRPF (DG RPF),,,2023-02-09T00:00:00.000+0000,, Please see the attached.
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-02T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
Shri Charanjit Gulati (Under Secretary),,,2023-02-02T00:00:00.000+0000,," Grievance is not clear. Supporting document likes, bill, product name, company name etc not found. "
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-02T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-02T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-03-09T00:00:00.000+0000,,प्रकरण मांग श्रेणी का है अवगत कराया गया है कि इसी तरीके कि सिकायत पूर्ब मे भी सिकायत कर्ता द्वारा कि जा चुकी है जांच के समय सिकायत कर्ता द्वारा उपथिति रहने से मना कर दिया गया दस्तावेज अपलोड खण्ड विकास अधिकारी की आख्या के अनुसार शिकायत की पुष्टि नहीं हुई है सर जांच अधिकारी के द्वारा अवगत कराया गया है कि इसी तरीके कि सिकायत पूर्ब मे भी सिकायत कर्ता द्वारा कि जा चुकी है जांच के समय सिकायत कर्ता द्वारा उपथिति रहने से मना कर दिया गया जांच अधिकारी कि रिपोर्ट संलग्न है
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-02T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-02T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-27T00:00:00.000+0000,,श्रीमान जी उक्त प्रार्थना पत्र का संबध जनपद एटा से है अतः संदर्भित प्रकरण की जाँच जनपद एटा से कराया जाना समीचीन है आख्या अवलोकनार्थ सादर सेवा में प्रेषित है श्रीमान जी उक्त प्रार्थना पत्र का संबध जनपद एटा से है अतः संदर्भित प्रकरण की जाँच जनपद एटा से कराया जाना समीचीन है आख्या अवलोकनार्थ सादर सेवा में प्रेषित है
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-02T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
"Secretary (Redressal of Public Grievances), Secretary (Redressal of Public Grievances)",,,2023-02-02T00:00:00.000+0000,,Grievance received by Subordinate Organisation from Web API
"MUKESH KAUSHAL, Clerk, Directorate of Cooperation, (COOP), MUKESH KAUSHAL, Clerk, Directorate of Cooperation, (COOP)",,,2023-02-13T00:00:00.000+0000,,it is submitted that nowhere has been mentioned that which bank doing harrasment to the applicant.
,,,2023-01-22T00:00:00.000+0000,,
,,,2023-02-02T00:00:00.000+0000,,"Please find, for appropriate attention, a petition addressed to the President/President&#39;s Secretariat which is self explanatory. Action taken on the petition may please be communicated to the petitioner directly ."
Ravinder (DEO),,,2023-02-02T00:00:00.000+0000,, edn
Ravinder Kumar (From PGC),,,2023-02-03T00:00:00.000+0000,," This complaint is forwarded on behalf of Govt. of NCT Delhi for taking suitable action to address the grievance. It shall be resolved promptly as per time line and instructions issued vide OM No. S-15/21/2021-O/O DS(PG)-DARPG(7085) dated 27/07/2022 issued by Govt. of India, Ministry of Personnel, Public Grievance and Pensions, Department of Administrative Reforms and Public Grievance(PG division). Upload an action taken report on this website, immediately thereafter. While addressing the grievances, may adhere to the standard practice which includes the following: (i) Grievances be addressed in accordance with the provisions of applicable laws /rules and procedures. (ii) May adopt fair and transparent approach to redress the grievances. (iii) A self-contained redressal report needs to be uploaded. (iv) If the grievance cannot be redressed, a well-reasoned explanatory report be uploaded. (v) If the grievance falls beyond the functional / geographical jurisdiction of the Department, the same may be brought out in explanatory report to be up-linked. Further while disposing grievances if report or any supporting document is to be attached and required to be shown to the complainant, in that case ‘yes’ option should be selected."
Ms.NEELAM YADAV (Dy. Director Of Education HQ),,,2023-02-07T00:00:00.000+0000,, 
MRS. Madhu Singh (Deputy Director of Education),,,2023-02-17T00:00:00.000+0000,," IN THIS REGARD, THE SCHOOL AUTHORITIES SUBMITTED THAT THE SCHOOL HAS SHORTAGE OF FUND. AS SUCH REQUEST FOR FEE CONCESSION CANNOT BE EXCEEDED TO.

THE MATTER MAY BE TREATED AS RESOLVED."
Ms.NEELAM YADAV (Dy. Director Of Education HQ),,,2023-02-21T00:00:00.000+0000,," IN THIS REGARD, THE SCHOOL AUTHORITIES SUBMITTED THAT THE SCHOOL HAS SHORTAGE OF FUND. AS SUCH REQUEST FOR FEE CONCESSION CANNOT BE EXCEEDED TO.

THE MATTER MAY BE TREATED AS RESOLVED."
,,,2023-01-22T00:00:00.000+0000,,
