OfficerDetail,OfficerDetail_torg,comment,date_of_action,delay,remarks
,,,2023-01-09T00:00:00.000+0000,,
,,,2023-01-09T00:00:00.000+0000,0.0,Auto Forwarded
Pawan Kumar Gupta (Chief Manager),,,2023-01-09T00:00:00.000+0000,0.0, Please issue acknowledgement and furnish reply to the petitioner after examining and settling the complaint as per the rules. Please send your ATR and upload a copy of reply sent to the petitioner on CPGRAMS.
,,,2023-01-24T00:00:00.000+0000,,"Gentle Reminder, what is the status of my raised grievance"
OSDBO10 (OSD),,Reminder of sl 2,2023-01-24T00:00:00.000+0000,15.0, Please examine the grievance at an appropriate level for redressal. Action Taken on the grievance may be intimated to the petitioner and a copy of the reply sent to him be uploaded on CPGRAMS along with ATR.
Pawan Kumar Gupta (Chief Manager),,Reminder of sl 3,2023-01-24T00:00:00.000+0000,0.0," Reminder, please"
Shivani Prabhakar (Assistant Manager),,,2023-02-07T00:00:00.000+0000,14.0,"Dear Sir/Madam, 

We have reviewed and responded to the customer grievance and the response shared is attached for your reference. 
"
Pawan Kumar Gupta (Chief Manager),,,2023-02-07T00:00:00.000+0000,0.0," The customer has been advised suitably, copy enclosed. "
,,,2023-01-09T00:00:00.000+0000,,
"Shri Bhaskar Pandey, Joint Secretary",,,2023-01-24T00:00:00.000+0000,0.0,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-07T00:00:00.000+0000,14.0,अधीनस्थ अधिकारी के स्तर पर निस्तारित श्रीमान जी आख्या सादर अवलोकनार्थ प्रेषित है रिपोर्ट सादर सेवा में प्रेषित है
,,,2023-01-09T00:00:00.000+0000,,
Shri Charanjit Gulati (Under Secretary),,,2023-01-09T00:00:00.000+0000,0.0, 
Ms. Deepika Sur (Project Co-ordinator),,,2023-01-10T00:00:00.000+0000,1.0,"Forwarding your grievance to the company. Kindly track your grievance mentioning the docket number (4173848) on following link https://consumerhelpline.gov.in/user/track-complaint.php or download NCH App from Play or App store.
"
Ms. Deepika Sur (Project Co-ordinator),,,2023-01-19T00:00:00.000+0000,9.0,"The grievance was taken up with the company by NCH, and the company has responded that - The refund for the product 460808020003 - Powder Lite Insulated Gillet Jacket” under the Return ID: RT78072450 has been initiated on 23rd August, 2022. Refund was done for the Transaction of 4239.00/- on 23-08-2022 12:38:18 with IFSC code:HDFC0004844,against reference number(RRN):223512809606 to account holder name: AMARPARKASH SINGH . If you are not satisfied with the company response and you would like to pursue the case with the company for further relief/ compensation in the absence of suitable/ acceptable redressal, you may file a case at the designated Consumer Commission online. Please visit https://edaakhil.nic.in/edaakhil/faces/login.xhtml. Facility of hearing over video-conferencing is also available as per provision Section 38 (6) of the Consumer Protection Act, 2019 provided that the District Commission may, on sufficient cause being shown, and after recording its reasons in writing, allow the same. Complaints filed in the Consumer Commissions are attempted to be disposed off within a period of three months from the date of receipt of notice by the opposite party. In case you wish to file a case offline, you may do so at the designated Consumer Commission from a place of your convenience. For more information, please visit http://www.ncdrc.nic.in/districtlist.html"
,,,2023-01-09T00:00:00.000+0000,,
,,,2023-01-09T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-09T00:00:00.000+0000,0.0,Auto Forwarded
Ankita (DEO),,,2023-01-12T00:00:00.000+0000,3.0,
Pooja Singh (RPFC I),,,2023-01-16T00:00:00.000+0000,4.0, It is to inform that member requested changes has been updated at our end.
Daya Singh (section officer),,,2023-01-18T00:00:00.000+0000,2.0, It is to inform that member requested changes has been updated at our end.	Pooja Singh (RPFC I)	
,,,2023-01-09T00:00:00.000+0000,,
,,,2023-01-09T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-09T00:00:00.000+0000,0.0,Auto Forwarded
Sanjay Kumar Prasad (DS),,,2023-01-11T00:00:00.000+0000,2.0," Does not pertain to Establishment Division, DoCA."
Shri Charanjit Gulati (Under Secretary),,,2023-01-11T00:00:00.000+0000,0.0, 
Assistant2 (Asstt.),,,2023-01-12T00:00:00.000+0000,1.0, Forwarded for necessary action and send ATR.
Dr. Inder Jeet (HCS),,,2023-01-17T00:00:00.000+0000,5.0,The grievance does not pertain to this office.
Jarnail Singh (Supervisor),,,2023-01-28T00:00:00.000+0000,11.0, Suggestion/not maintainable.
K. C. Meena (Asstt. Security Commissioner),,,2023-01-11T00:00:00.000+0000,2.0, Please see an attachment
,,,2023-01-09T00:00:00.000+0000,,
,,,2023-01-09T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-09T00:00:00.000+0000,0.0,Auto Forwarded
Amit Shyam Roy (Asstt. Commercial Manager 1),,,2023-01-09T00:00:00.000+0000,0.0, Please look into.
K. C. Meena (Asstt. Security Commissioner),,,2023-01-09T00:00:00.000+0000,0.0, 
,,,2023-01-09T00:00:00.000+0000,,
,,,2023-01-09T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-09T00:00:00.000+0000,0.0,Auto Forwarded
Ranjan Kumar Sahoo (RPFC I),,,2023-01-16T00:00:00.000+0000,7.0, Members final pension (PPO) has been generated by RO Pune so the member is requested to contact RO Pune for any pension related query.
Daya Singh (section officer),,,2023-01-18T00:00:00.000+0000,2.0, Members final pension (PPO) has been generated by RO Pune so the member is requested to contact RO Pune for any pension related query.	Ranjan Kumar Sahoo (RPFC I)	
,,,2023-01-09T00:00:00.000+0000,,
,,,2023-01-09T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-09T00:00:00.000+0000,0.0,Auto Forwarded
C. Amudha (RPFC I),,,2023-01-17T00:00:00.000+0000,8.0, The member is requested to send the details of the claim submission and also the screen shot showing the claim pending with the employer through mail to ro.chennai1@epfindia.gov.in for further necessary action by this office. While sending the mail please mention this grievance registration number for easy reference please.
C. Amudha (RPFC I),,"Repeat of sl 4
 of (17-1-2023)",2023-01-17T00:00:00.000+0000,0.0, The member is requested to send the details of the claim submission and also the screen shot showing the claim pending with the employer through mail to ro.chennai1@epfindia.gov.in for further necessary action by this office. While sending the mail please mention this grievance registration number for easy reference please.
Daya Singh (section officer),,,2023-01-18T00:00:00.000+0000,1.0, The member is requested to send the details of the claim submission and also the screen shot showing the claim pending with the employer through mail to ro.chennai1@epfindia.gov.in for further necessary action by this office. While sending the mail please mention this grievance registration number for easy reference please.	C. Amudha (RPFC I)
,,,2023-01-09T00:00:00.000+0000,,
,,,2023-01-11T00:00:00.000+0000,0.0,
AC N (Asstt. C. &amp; A. G. N),,,2023-01-19T00:00:00.000+0000,8.0,Reply has already been given to the complainant. Hence the case may be treated as closed.
,,,2023-01-09T00:00:00.000+0000,,
,,,2023-01-09T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-09T00:00:00.000+0000,0.0,Auto Forwarded
SH SHASHANK DINKAR (RPFC I),,,2023-01-10T00:00:00.000+0000,1.0," With reference to the grievance to the grievance, it is to inform that the claim was rejected in Member ID- UPKNP00399230000015883 under UAN-101450228805 pertains to RO KANPUR . Therefore, the grievance may kindly be forwarded to RO KANPUR for necessary action."
Pritam Kumar (SO),,,2023-01-10T00:00:00.000+0000,0.0," With reference to the grievance to the grievance, it is to inform that the claim was rejected in Member ID- UPKNP00399230000015883 under UAN-101450228805 pertains to RO KANPUR . Therefore, the grievance may kindly be forwarded to RO KANPUR for necessary action.	SH SHASHANK DINKAR (RPFC I)	"
Anoop Katiyar (RPFC II),,,2023-01-11T00:00:00.000+0000,1.0, 
Anoop Katiyar (RPFC II),,"Repeat of sl 6
 of (11-1-2023)",2023-01-11T00:00:00.000+0000,0.0, 
Anoop Katiyar (RPFC II),,,2023-01-13T00:00:00.000+0000,2.0,"Member is informed that currently no claim is pending in RO, Kanpur in respect of UAN number 101450228805 . Claim form 10C UPKNP220650016551 for scheme certificate was approved and scheme certificate number UPKNP00010396 was generated on 14/07/2022 by this office. "
Daya Singh (section officer),,,2023-01-18T00:00:00.000+0000,5.0," Member is informed that currently no claim is pending in RO, Kanpur in respect of UAN number 101450228805 . Claim form 10C UPKNP220650016551 for scheme certificate was approved and scheme certificate number UPKNP00010396 was generated on 14/07/2022 by this office.	Anoop Katiyar (RPFC II)"
,,,2023-01-09T00:00:00.000+0000,,
Jitender (OA PG),,,2023-01-09T00:00:00.000+0000,0.0," Please examine, update/resolve the case by 10.01.2023"
Mahendra Mishra (Office Assistant),,,2023-01-09T00:00:00.000+0000,0.0," Please examine, update/resolve the case by 10.01.2023"
Shri Brajesh Kumar (PMG),,,2023-01-10T00:00:00.000+0000,1.0, Please resolve complaint immediately.
SURESH KUMAR THAKRE (SSPOs),,,2023-01-12T00:00:00.000+0000,2.0, plz find attachment.
Shri Brajesh Kumar (PMG),,,2023-01-13T00:00:00.000+0000,1.0, plz find attachment.
DPS Headquarters (DPS Headquarters),,,2023-01-13T00:00:00.000+0000,0.0," Dear customer, as per report received from SSPOs Ujjain Dn., your complaint has been resolved. A copy of reply is attached herewith. Inconvenience caused is deeply regretted."
,,,2023-01-09T00:00:00.000+0000,,
"CMO, Secretary",,,2023-01-09T00:00:00.000+0000,0.0,Grievance received by Subordinate Organisation from Web API
"CHANDRA PRAKASH MEENA, Data Entry Operator",,,2023-03-30T00:00:00.000+0000,80.0,Your grievance disposed (Reject) successfully on 30-Mar-2023 16:01
,,,2023-01-09T00:00:00.000+0000,,
,,,2023-01-09T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-09T00:00:00.000+0000,0.0,Auto Forwarded
Roshan Lal (APFC),,,2023-01-09T00:00:00.000+0000,0.0," This is to inform that the member grievance is in respect of establishment M/s COMVIVA TECHNOLOGIES LIMITED with PF code DSNHP0023780000 which falls under the jurisdiction of Regional Office, DELHI (West). Hence, the grievance may be forwarded to RO DELHI (West) for necessary action in the matter. "
Pritam Kumar (SO),,,2023-01-10T00:00:00.000+0000,1.0, 
Smt. Ritu Kanojia (Assistant Provident Fund Commissioner),,,2023-01-12T00:00:00.000+0000,2.0, 
Smt. Ritu Kanojia (Assistant Provident Fund Commissioner),,,2023-01-16T00:00:00.000+0000,4.0," With respect to the grievance of the member regarding settlement of claim, it is informed that claim form 13 of the member only be settled when the employer approve it. Therefore, it is requested to contact establishment for further necessary action."
,,,2023-01-16T00:00:00.000+0000,,Please do the needful for transfer of my PF from my previous organization Comviva Ltd to my current PF A/C.
Section Officer PG-AR (SO),,Reminder of sl 2,2023-01-17T00:00:00.000+0000,8.0, For necessary action please.
Section Officer PG-AR (SO),,Reminder of sl 2,2023-01-17T00:00:00.000+0000,0.0, For necessary action please.
Daya Singh (section officer),,,2023-01-18T00:00:00.000+0000,1.0," With respect to the grievance of the member regarding settlement of claim, it is informed that claim form 13 of the member only be settled when the employer approve it. Therefore, it is requested to contact establishment for further necessary action.	Smt. Ritu Kanojia (Assistant Provident Fund Commissioner)"
,,,2023-01-09T00:00:00.000+0000,,
,,,2023-01-30T00:00:00.000+0000,0.0,
AC N (Asstt. C. &amp; A. G. N),,,2023-01-30T00:00:00.000+0000,0.0,Reply has already been given to the complainant. Hence the case may be treated as closed.
,,,2023-01-09T00:00:00.000+0000,,
,,,2023-01-09T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-09T00:00:00.000+0000,0.0,Auto Forwarded
BHAIRAB SATYAWALI (Assistant Director),,,2023-01-10T00:00:00.000+0000,1.0,"Matter is regarding Tie – up arrangement Shri. Dutt Hospital and Research Centre, hence may be forwarded to Medical-II branch for necessary action at their end."
K. P. Pandey (Dy. Director),,,2023-01-10T00:00:00.000+0000,0.0, कृपया शिकायत की जांच करें और उचित कार्यवाही करके शिकायतकर्ता को सूचित करने के साथ कृत कार्यवाही विवरण इस पोर्टल पर संलग्न करें।
Dr Kanika Kalra (Public Grievance Officer),,,2023-01-13T00:00:00.000+0000,3.0, Grievance can be redressed at RO Maharashtra
K. P. Pandey (Dy. Director),,,2023-01-16T00:00:00.000+0000,3.0, कृपया शिकायत की जांच करें और उचित कार्यवाही करके शिकायतकर्ता को सूचित करने के साथ कृत कार्यवाही विवरण इस पोर्टल पर संलग्न करें।
M D Meena (Deputy Director),,,2023-01-16T00:00:00.000+0000,0.0, कृपया शिकायत की जांच करें और उचित कार्यवाही करके शिकायतकर्ता को सूचित करने के साथ कृत कार्यवाही विवरण इस पोर्टल पर संलग्न करें।
Dr. Deepak Jadhav (Medical Deputy Director),,,2023-01-17T00:00:00.000+0000,0.0, This case not related to MH-ESI Society.
M D Meena (Deputy Director),,,2023-01-17T00:00:00.000+0000,0.0, please refer comments from ESI Society and do the needful
M D Meena (Deputy Director),,Reminder of sl 10,2023-01-30T00:00:00.000+0000,13.0, please refer comments from ESI Society and do the needful
M D Meena (Deputy Director),,Reminder of sl 10,2023-01-30T00:00:00.000+0000,0.0, please refer comments from ESI Society and do the needful
M D Meena (Deputy Director),,Reminder of sl 10,2023-01-30T00:00:00.000+0000,0.0, please refer comments from ESI Society and do the needful
M D Meena (Deputy Director),,Reminder of sl 10,2023-02-03T00:00:00.000+0000,4.0, please refer comments from ESI Society and do the needful
M D Meena (Deputy Director),,Reminder of sl 10,2023-02-03T00:00:00.000+0000,0.0, please refer comments from ESI Society and do the needful
M D Meena (Deputy Director),,Reminder of sl 10,2023-02-03T00:00:00.000+0000,0.0, please refer comments from ESI Society and do the needful
M D Meena (Deputy Director),,Reminder of sl 10,2023-02-06T00:00:00.000+0000,3.0, please refer comments from ESI Society and do the needful
M D Meena (Deputy Director),,Reminder of sl 10,2023-02-06T00:00:00.000+0000,0.0, please refer comments from ESI Society and do the needful
M D Meena (Deputy Director),,Reminder of sl 10,2023-02-06T00:00:00.000+0000,0.0, please refer comments from ESI Society and do the needful
Dr. Dattatrey M. Kamble (State Medical Officer),,,2023-02-08T00:00:00.000+0000,2.0," DCBO Yavatmal has been informed to refer the ESI beneficiary i. e. daughter of IP Shri Govind Pandu Sonkamble to PMJAY empanelled hospital vide e-mail dated: 07.02.2023. IP can avail medical facility at referred PMJAY empanelled hospital. The action to resolve the issue with Shri Dutta Hospital & Research Centre, Yavatmal is under process. Also, it is stated that the new tie-up arrangement in Yavtmal district is under process."
Vikas Sangwan (Assistant Director),,Reminder of sl 7,2023-02-09T00:00:00.000+0000,24.0, यह प्रकरण पोर्टल पर 31 दिनों से लंबित है। कृपया शीघ्र आवश्यक कार्रवाई करें।
M D Meena (Deputy Director),,,2023-02-09T00:00:00.000+0000,0.0," With reference to CPGRAM complaint made by Shri Govind Sonkamble on 09/01/23 it is informed by Competent Authority that, DCBO Yavatmal has been informed to refer the ESI beneficiary i. e. daughter of IP Shri Govind Pandu Sonkamble to PMJAY empaneled hospital vide e-mail dated: 07.02.2023. IP can avail medical facility at referred PMJAY empaneled hospital. The action to resolve the issue with Shri Dutta Hospital & Research Centre, Yavatmal is under process. Also, it is stated that the new tie-up arrangement in Yavtmal district is under process. Hence the said grievance is being closed."
,,,2023-01-09T00:00:00.000+0000,,
,,,2023-01-09T00:00:00.000+0000,0.0,Auto Forwarded
Kalyan Mahapatra (Chief Manager),,,2023-01-09T00:00:00.000+0000,0.0, Please examine the grievance at an appropriate level for redressal. Action Taken on the grievance may be intimated to the petitioner and a copy of the reply sent to him be uploaded on CPGRAMS along with ATR.
Shri Bipin Kumar Sahu (Dy General Manager),,,2023-01-13T00:00:00.000+0000,4.0, 
Shri Bipin Kumar Sahu (Dy General Manager),,,2023-01-19T00:00:00.000+0000,6.0, Please find the reply attached.
Pawan Kumar Gupta (Chief Manager),,,2023-01-20T00:00:00.000+0000,1.0," The customer has been advised suitably, copy enclosed. "
,,,2023-01-09T00:00:00.000+0000,,
,,,2023-01-09T00:00:00.000+0000,0.0,Auto Forwarded
Dr. Pramod Kumar Meherda (Joint Secretary),,,2023-01-31T00:00:00.000+0000,22.0," Under PM-KISAN Scheme the responsibility to identify beneficiary and uploading their correct and verified data after verification lies with the concerned State authorities. The grievance may, therefore, be transferred to concerned State Govt. Of Uttar Pradesh

"
Sunil Kumar (Under Secretary),,,2023-01-31T00:00:00.000+0000,0.0, 
Sunil Kumar (Under Secretary),,"Repeat of sl 4
 of (31-1-2023)",2023-01-31T00:00:00.000+0000,0.0, 
"Shri Bhaskar Pandey, Joint Secretary",,,2023-01-31T00:00:00.000+0000,0.0,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-04T00:00:00.000+0000,4.0,"महोदय, निस्तारण आख्या सादर प्रेषित है pls see the attachment"
,,,2023-01-09T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-09T00:00:00.000+0000,,h t t p s : / / pgportal.gov.in/FileUpload/PreviewDocument/69C0C45CD26BB691FC6CDFDD0F2733E7302AFAB5681F543AA63459C63C4541E3
,,,2023-01-10T00:00:00.000+0000,,"Clarification/Reminder no.7-

*SUBJECT : 3D-S.O.2031(E) Dt.21-06-2019 is of Year June 2019 ,whereas new Revenue Act of Telangana is implemented in 2020 as Act no.9 of 2020 Dt.19-9-2020 w.e.f. Dtd.28-10-2020 &amp; Dharani Portal w.e.f. dated 29-10-2020, accordingly, Record of Rights-1B(ROR-1B) is applicable to 3D

*Ref no.1: TELANGANA RIGHTS IN LAND &amp; PATTADAR PASS BOOKS ACT, 2020.(ACT No. 9 of 2020 w.e.f dtd.28-10-2020 )-REVENUE (ASSIGNMENT-I) Dept., G.O.Ms.No.116 Dtd.28-10-2020, published in part IV-B extraordinary issue of Telangana State Gazette Dtd.19-9-2020

(1)(a)- Revenue Divisional Officer(RDO),bhongir Lr. NDIS no.B/Tangutoor/2017 Dt.18-01-2017* (which is written &amp; furnished on backside page of Letter of B.Nithinraj Dt.18-01-2017*- copy enclosed), is file number of O/o LA Officer, RDO bhongir for letter submitted by B.Nithinraj on dated 18-01-2017 addressed to RDO,bhongir which is signed by RDO,bhongir directing MRO,alair mandal to process land acquisition(LA) proceedings under category-B under LA act 1894, accordingly, MRO(Tashildar), alair(m) had furnished land survey reports(LSR) vide Lr no.B/2378/2015 Dt.06-02-2017, which is same land survey reports(LSR) furnished by RDO bhongir/CALA for apportioning the land in 3D ignoring ROR-1B which is without boundary structures/trees before survey request for additional Extent of LA by PIU-NHAI 7 Lr nos.NHAI/PIU-WGL/Yad-War/LA/2017/3312,3446*,3494 Dt.4/27/9-9/10-2017,r/w,Lr nos.98,115 Dt.17/30-1-2018,r/w,Lr nos.193,229 Dt.8/18-2-2019, which is conformed in RDO bhongir/CALA (03)Lr nos.B/6761/2015 Dt.30-10-2017(Y-publication of 3A for lapsed 3A-S.O.200E) &amp; Lr no. B/6761/2015 Dt.22-3-2018(Y-publication of 3D for lapsed 3A-S.O.200E Dt.12-1-2018) &amp; Lr no.B/6761/2015 Dt.10-07-2019(Y-publication of 3G for 3D). Hence, PIU Lr.NHAI/PIU-WGL/2016 Dt.8-11-2016 &amp; land survey reports(LSR) as &quot;MISSING EXTENT&quot; are not valid to 3D,3A &amp; Lapsed 3A-S.O.200(E) Dt.12-1-2018
. ."
Shri Kamlesh Chaturvedi (Joint Secretary),,Reminder of sl 2,2023-01-10T00:00:00.000+0000,1.0," May please see the reminder sent by the applicant in the Action History of this grievance and take necessary action to redress the grievance under intimation to the applicant.

"
Shri Kamlesh Chaturvedi (Joint Secretary),,Reminder of sl 2,2023-01-10T00:00:00.000+0000,0.0," May please see the reminder sent by the applicant in the Action History of this grievance and take necessary action to redress the grievance under intimation to the applicant.

"
Shri Rajesh Gupta (Director),,,2023-01-12T00:00:00.000+0000,2.0, Pertains to NHAI
Sh. Chandan Vatsa (CGM Coord),,,2023-01-19T00:00:00.000+0000,0.0, Please examine the matter and give a suitable reply directly to the Petitioner. In case it pertains to any other Department kindly forward it to them under intimation to the Petitioner and attach the copy of the letter/mail for online disposal on PG portal.
A. Krishna Prasad (Regional Officer),,,2023-01-19T00:00:00.000+0000,0.0, Please take necessary action.
Shri Pankaj Ojha (DGM Tech Project Director),,,2023-01-20T00:00:00.000+0000,1.0," Sir,

Please find herewith the attachment "
A. Krishna Prasad (Regional Officer),,,2023-01-20T00:00:00.000+0000,0.0," Sir,

Please find herewith the attachment "
,,,2023-01-22T00:00:00.000+0000,,"MORTH/E/2023/0001150,1148,1147 filed for REVOKING above 71 cpgrams-MORTH/E/2023/0001131,MORTH/E/2023/0001130,MORTH/E/2023/0001045,MORTH/E/2023/0001046,MORTH/E/2023/0001035,MORTH/E/2023/0001037,MORTH/E/2023/0001024,MORTH/E/2023/0000978,MORTH/E/2023/0000975,MORTH/E/2023/0000972,MORTH/E/2023/0000946,MORTH/E/2023/0000945,MORTH/E/2023/0000944,MORTH/E/2023/0000943,MORTH/E/2023/0000892,MORTH/E/2023/0000803,MORTH/E/2023/0000802,MORTH/E/2023/0000801,MORTH/E/2023/0000800,MORTH/E/2023/0000782,MORTH/E/2023/0000781,MORTH/E/2023/0000780,MORTH/E/2023/0000778,MORTH/E/2023/0000777,MORTH/E/2023/0000776,MORTH/E/2023/0000799,MORTH/E/2023/0000705,MORTH/E/2023/0000704,MORTH/E/2023/0000703,MORTH/E/2023/0000702,MORTH/E/2023/0000701,MORTH/E/2023/0000700,MORTH/E/2023/0000699,MORTH/E/2023/0000698,MORTH/E/2023/0000697,MORTH/E/2023/0000696,MORTH/E/2023/0000695,MORTH/E/2023/0000694,MORTH/E/2023/0000582,MORTH/E/2023/0000581,MORTH/E/2023/0000580,MORTH/E/2023/0000578,MORTH/E/2023/0000546,MORTH/E/2023/0000547,MORTH/E/2023/0000548,MORTH/E/2023/0000549,MORTH/E/2023/0000495,MORTH/E/2023/0000494,MORTH/E/2023/0000493,MORTH/E/2023/0000491,MORTH/E/2023/0000391,MORTH/E/2023/0000390,MORTH/E/2023/0000389,MORTH/E/2023/0000388,MORTH/E/2023/0000357,MORTH/E/2023/0000356,MORTH/E/2023/0000354,MORTH/E/2023/0000242,MORTH/E/2023/0000162,MORTH/E/2023/0000161,MORTH/E/2023/0000160,MORTH/E/2023/0000156,MORTH/E/2023/0000155,MORTH/E/2023/0000154,MORTH/E/2023/0000127,MORTH/E/2023/0000119,MORTH/E/2023/0000110,MORTH/E/2023/0000086,MORTH/E/2022/19551,MORTH/E/2022/19549,MORTH/E/2022/19545

Reason&amp;Evidence(E):cpgrams-MORTH/E/2022/13257&amp;MORTH/E/2022/13256,MORTH/E/2022/14811&amp;MORTH/E/2022/14810,MORTH/E/2022/14585&amp;MORTH/E/2022/14584 are LINKED grievances closed by PIU3Lr nos.NHAI/PIU-WGL/PG/2022/1087,1208,1185 Dt.5/28/6-9/10-2022,but,MORTH/E/2022/13256,MORTH/E/2022/14810,MORTH/E/2022/14584 closed by CGM(coord),NHAI &amp; MORTH/E/2022/13257,MORTH/E/2022/14811,MORTH/E/2022/14585 closed by JS,cpgrams/pg,MORTH
.."
,,,2023-01-22T00:00:00.000+0000,,"Clarification /Reminder no.3-

Additional details &amp; Evidence to grievance description pl - and the conclusive Evidence is enclosed as grievance documents in the cpgrams- MORTH/E/2023/0001150,MORTH/E/2023/0001148,MORTH/E/2023/0001147 filed with the Joint Secretary,cpgrams/pg,MORTH and The Chairman,NHAI and the Policy related,LA,MORTH

** EVIDENCE no.1: Two CPGRAMS grievances vide MORTH/E/2022/14585 &amp; MORTH/E/2022/14584 Dt.24-9-2022 are LINKED grievances with addl. EVIDENCE &amp; details enclosed are filed with the Director,LA,MORTH mentioned in grievance description &amp; Reminder/Clarification no.2 , closed by PIU Letter no.NHAI/PIU-WGL/PG/2022/1185 dated 28-9-2022, but , CPGRAMS grievance vide MORTH/E/2022/14584 is closed by CGM(coord.),NHAI ,BUT, MORTH/E/2022/14585 is closed by Joint Secretary,CPGRAMS/PG,MORTH


** EVIDENCE no.2: Two (02) CPGRAMS grievances vide MORTH/E/2022/13257 and MORTH/E/2022/13256 Dt.28-8-2022 are LINKED grievances with addl. EVIDENCE &amp; details enclosed , are filed with the Director,LA,MORTH mentioned in grievance description &amp; Reminder/Clarification no.1 , closed by PIU Letter no.NHAI/PIU-WGL/PG/2022/1087 dated 05-9-2022, but , CPGRAMS grievance vide MORTH/E/2022/13256 is closed by CGM(coord.),NHAI ,BUT, MORTH/E/2022/13257 is closed by Joint Secretary,CPGRAMS/PG,MORTH

**Evidence no.3 : MORTH/E/2022/14811 &amp; MORTH/E/2022/14810 Dt.28-9-2022 are LINKED grievances mentioned in grievacnes description &amp; Reminder/Clarification no.1 , with addl. EVIDENCE &amp; details enclosed are filed with the Vigilance dept.,MORTH closed by PIU Letter no.NHAI/PIU-WGL/PG/2022/1208 dated 06-10-2022, but , CPGRAMS grievance vide MORTH/E/2022/14810 Dt. 28/09/2022 is closed by CGM(coord.),NHAI ,BUT, MORTH/E/2022/14811 Dt.28/9/2022 is closed by Joint Secretary,CPGRAMS/PG,MORTH

and Others

.."
Sh. Chandan Vatsa (CGM Coord),,,2023-01-23T00:00:00.000+0000,3.0, Reply copy attached.
,,,2023-01-09T00:00:00.000+0000,,
Shri Kamlesh Chaturvedi (Joint Secretary),,,2023-01-19T00:00:00.000+0000,7.0, May please see and take necessary action to redress the grievance under intimation to the applicant.
,,,2023-01-09T00:00:00.000+0000,,
,,,2023-01-11T00:00:00.000+0000,0.0,
AC N (Asstt. C. &amp; A. G. N),,,2023-01-19T00:00:00.000+0000,8.0,Reply has already been given to the complainant. Hence the case may be treated as closed.
,,,2023-01-09T00:00:00.000+0000,,
,,,2023-01-09T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-09T00:00:00.000+0000,0.0,Auto Forwarded
C AMUDHA (RPFC I),,,2023-01-13T00:00:00.000+0000,4.0," 101542051745 - TNMAS00514450000290723 - CHOLA BUSINESS SERVICES LTD pertains to Regional Office, Chennai (NORTH)"
Daya Singh (SO),,,2023-01-17T00:00:00.000+0000,4.0, 
C. Amudha (RPFC I),,,2023-01-17T00:00:00.000+0000,0.0, The member is requested to send the details of the claim submission and also the screen shot showing the claim pending with the employer through mail to ro.chennai1@epfindia.gov.in for further necessary action by this office. While sending the mail please mention this grievance registration number for easy reference please.
Pritam Kumar (SO),,,2023-01-17T00:00:00.000+0000,0.0, The member is requested to send the details of the claim submission and also the screen shot showing the claim pending with the employer through mail to ro.chennai1@epfindia.gov.in for further necessary action by this office. While sending the mail please mention this grievance registration number for easy reference please.	C. Amudha (RPFC I)
,,,2023-01-09T00:00:00.000+0000,,
Shri Rakesh Maheshwari (Scientist-G and GC),,,2023-01-09T00:00:00.000+0000,0.0, The subject matter may be related to Department of Commerce.
Ms. Nidhi Mani Tripathi (Joint Secretary PG),,,2023-01-10T00:00:00.000+0000,1.0," It is requested to examine, take appropriate action and send a suitable reply to the petitioner. The reply given to the petitioner may also be uploaded on CPGRAMS."
Amit Kumar Agrawal (Deputy CEO),,,2023-01-10T00:00:00.000+0000,0.0," The grievance pertain to rejection in bid by buyer -Ministry of Electronics and Information Technology. GeM has no role in it. Hence, it may be transferred to the concerned organisation."
Ms. Nidhi Mani Tripathi (Joint Secretary PG),,,2023-01-10T00:00:00.000+0000,0.0, The subject matter relates to Department of Consumer Affairs.
Smt. Uma Chauhan (Scientist-G and GC),,,2023-01-11T00:00:00.000+0000,1.0, The subject matter relates to Department of Consumer Affairs.
Shri Charanjit Gulati (Under Secretary),,,2023-01-11T00:00:00.000+0000,0.0, Matter pertains to DPIIT
Smt. Uma Chauhan (Scientist-G and GC),,,2023-01-11T00:00:00.000+0000,0.0, Matter pertains to DPIIT
Narender Kumar (Director),,,2023-01-11T00:00:00.000+0000,0.0, The subject matter of the petition does not pertain to DPIIT. May be forwarded to the concerned authority.
Smt. Uma Chauhan (Scientist-G and GC),,,2023-01-12T00:00:00.000+0000,1.0, 
,,,2023-02-12T00:00:00.000+0000,,"In above tender for purchase of Newspaper/Mag no clarification was sought and disqualified when approached personally it was not provided 
when asked it was still not provided
With similar qualifications and data received qualification by home mea moca fci moRT but not by you"
