OfficerDetail,OfficerDetail_torg,comment,date_of_action,delay,remarks
Sandeep Jain (PCIT-1 AHMEDABAD),,,2023-02-08T00:00:00.000+0000,2.0," In this case, the AO has reported that on trying to process the rectification application through rectification module of ITBA system, an error message appeared as “Previous order has been processed by CPC and data not posted from CPC to AST/ITBA”. Therefore, a ticket vide incident no.1993626 has been raised on ITBA Helpdesk, however, the issue has not been resolved. Further, the rectification rights have also not been transferred to the JAO in this case.

In view of the above, the grievance of the assessee may kindly be transferred to the DGIT(System) with request to take up the matter concerned authority for resolution of the aforesaid issue. 
"
RAJESH KUMAR SINHA (The Chief CIT Ahmedabad),,,2023-02-08T00:00:00.000+0000,0.0," In this case, the AO has reported that on trying to process the rectification application through rectification module of ITBA system, an error message appeared as “Previous order has been processed by CPC and data not posted from CPC to AST/ITBA”. Therefore, a ticket vide incident no.1993626 has been raised on ITBA Helpdesk, however, the issue has not been resolved. Further, the rectification rights have also not been transferred to the JAO in this case.

In view of the above, the grievance of the assessee may kindly be transferred to the DGIT(System) with request to take up the matter concerned authority for resolution of the aforesaid issue. 
"
Shri H B S Gill (Pr.CCIT),,,2023-02-08T00:00:00.000+0000,0.0," In this case, the AO has reported that on trying to process the rectification application through rectification module of ITBA system, an error message appeared as “Previous order has been processed by CPC and data not posted from CPC to AST/ITBA”. Therefore, a ticket vide incident no.1993626 has been raised on ITBA Helpdesk, however, the issue has not been resolved. Further, the rectification rights have also not been transferred to the JAO in this case.

In view of the above, the grievance of the assessee may kindly be transferred to the DGIT(System) with request to take up the matter concerned authority for resolution of the aforesaid issue. 
"
Dr. Nidhi Mittal (Jt. DIT E-Services),,,2023-02-09T00:00:00.000+0000,1.0, कृपया मामले को देखें और जल्द से जल्द स्टेटस रिपोर्ट अपलोड करें । Kindly look into the matter and upload status report at the earliest.
Sh. Y. K. Singh (DGIT),,,2023-02-09T00:00:00.000+0000,0.0, Please examine the matter and take appropriate action for the redressal of the grievance and upload the final status report at the earliest.
Rajesh Kumar Pathak (Deputy Director of Income Tax),,,2023-02-15T00:00:00.000+0000,6.0,"The ITBA technical team has conveyed that in respect of the PAN AAVFA7256K and AY 2018 -19, the issue involved has been resolved and therefore, the user / AO may initiate the process again for this case. 
 
In view of the comments of the technical team, it is kindly requested to transfer the grievance to the jurisdictional AO / user for necessary action. In case of any issue, a specific ticket may be raised at ITBA Helpdesk along with latest error screenshots."
Sh. Y. K. Singh (DGIT),,,2023-02-15T00:00:00.000+0000,0.0,"The ITBA technical team has conveyed that in respect of the PAN AAVFA7256K and AY 2018 -19, the issue involved has been resolved and therefore, the user / AO may initiate the process again for this case. 
 
In view of the comments of the technical team, it is kindly requested to transfer the grievance to the jurisdictional AO / user for necessary action. In case of any issue, a specific ticket may be raised at ITBA Helpdesk along with latest error screenshots."
Sh. Ramesh Chand (Jt. DIT E-Services),,,2023-02-16T00:00:00.000+0000,1.0, कृपया इस मामले को देखें और जल्द से जल्द स्टेटस रिपोर्ट अपलोड करें। Kindly look into the matter and upload the status report at the earliest.
Sh. Y. K. Singh (DGIT),,,2023-02-17T00:00:00.000+0000,1.0,"The ITBA technical team has conveyed that in respect of the PAN AAVFA7256K and AY 2018 -19, the issue involved has been resolved and therefore, the user / AO may initiate the process again for this case. 
 
In view of the comments of the technical team, it is kindly requested to transfer the grievance to the jurisdictional AO / user for necessary action. In case of any issue, a specific ticket may be raised at ITBA Helpdesk along with latest error screenshots."
Sh. Ramesh Chand (Jt. DIT OSD),,,2023-02-20T00:00:00.000+0000,3.0," The ITBA technical team has conveyed that in respect of the PAN AAVFA7256K and AY 2018 -19, the issue involved has been resolved and therefore, the user / AO may initiate the process again for this case.

In view of the comments of the technical team, it is kindly requested to transfer the grievance to the jurisdictional AO / user for necessary action. In case of any issue, a specific ticket may be raised at ITBA Helpdesk along with latest error screenshots."
Shri H B S Gill (Pr.CCIT),,,2023-02-20T00:00:00.000+0000,0.0, Please pursue the trailing comments of DGIT(Systems) at S No. 17 of the action history and examine the matter and take appropriate action for the redressal of the grievance and upload the final status report at the earliest.
RAJESH KUMAR SINHA (The Chief CIT Ahmedabad),,,2023-02-20T00:00:00.000+0000,0.0, Please pursue the trailing comments of DGIT(Systems) at S No. 17 of the action history and examine the matter and take appropriate action for the redressal of the grievance and upload the final status report at the earliest.
Sandeep Jain (PCIT-1 AHMEDABAD),,,2023-02-22T00:00:00.000+0000,2.0," Please pursue the trailing comments of DGIT(Systems) at S No. 17 of the action history and examine the matter and take appropriate action for the redressal of the grievance and upload the final status report at the earliest.
"
Alpesh Parmar (Additional CIT R-1_1 Ahmedabad),,,2023-02-22T00:00:00.000+0000,0.0,कृपया इस मामले को देखें और जल्द से जल्द स्टेटस रिपोर्ट अपलोड करें। Kindly look into the matter and upload the status report at the earliest.
Manish Kumar Mishra (ITO),,,2023-02-24T00:00:00.000+0000,2.0," In this case, the ITBA technical team has conveyed that AO may initiate the process again for this case and has requested to transfer the grievance to the jurisdictional AO / user for necessary action. Further, it is reported that In case of any issue, a specific ticket may be raised at ITBA Helpdesk along with latest error screenshots. As per the rectification order passed by the CPC, it is seen that the schedules of P & L Account, Depreciation, Carry forward losses, nature of business & as well as other schedules have not been correctly filled by the assessee and the system has computed the income from business from the details captured from the above schedules. Therefore, today this office had tried to initiate rectification proceedings through Rectification module of ITBA system. However, while trying to process the application, the same message is shown stating that previous order was processed by CPC and the processed data had not been posted from CPC to AST/ITBA. In view of the above facts, this office is not being able to process the rectification application of the assessee. Once again a ticket has been raised on ITBA Helpdesk Service vide ticket No. 2019934. Relevant screenshots have been attached."
Alpesh Parmar (Additional CIT R-1_1 Ahmedabad),,,2023-02-24T00:00:00.000+0000,0.0,"The AO’s report is endorsed. In view of the AO’s report, the grievance may kindly be treated as settled."
Sandeep Jain (PCIT-1 AHMEDABAD),,,2023-02-27T00:00:00.000+0000,3.0," In this case, the AO has reported that as per the comments of the DGIT(System) at Sr. No.15, the rectification proceedings have been initiated again. However, on trying to initiate computation of income on ITBA Portal, an error message appears as “Previous order has been processed by CPC and processed data not posted from CPC to AST/ITBA”. Accordingly, a ticket vide incident No.2019934 has been raised in this regard on ITBA Helpdesk, however, resolution of the ticket is awaited.

In view of the above, the grievance of the assessee may kindly be transferred to the DGIT(System) with request to take up the matter with the concerned technical team to expedite the resolution of the aforesaid issue.
"
RAJESH KUMAR SINHA (The Chief CIT Ahmedabad),,,2023-02-28T00:00:00.000+0000,1.0," In this case, the AO has reported that as per the comments of the DGIT(System) at Sr. No.15, the rectification proceedings have been initiated again. However, on trying to initiate computation of income on ITBA Portal, an error message appears as “Previous order has been processed by CPC and processed data not posted from CPC to AST/ITBA”. Accordingly, a ticket vide incident No.2019934 has been raised in this regard on ITBA Helpdesk, however, resolution of the ticket is awaited.

In view of the above, the grievance of the assessee may kindly be transferred to the DGIT(System) with request to take up the matter with the concerned technical team to expedite the resolution of the aforesaid issue.
"
Shri H B S Gill (Pr.CCIT),,,2023-03-01T00:00:00.000+0000,1.0," In this case, the AO has reported that as per the comments of the DGIT(System) at Sr. No.15, the rectification proceedings have been initiated again. However, on trying to initiate computation of income on ITBA Portal, an error message appears as “Previous order has been processed by CPC and processed data not posted from CPC to AST/ITBA”. Accordingly, a ticket vide incident No.2019934 has been raised in this regard on ITBA Helpdesk, however, resolution of the ticket is awaited.

In view of the above, the grievance of the assessee may kindly be transferred to the DGIT(System) with request to take up the matter with the concerned technical team to expedite the resolution of the aforesaid issue.
"
Sh. Ramesh Chand (Jt. DIT OSD),,,2023-03-02T00:00:00.000+0000,1.0, Kindly look into the matter and upload the status report at the earliest.
Sh. Y. K. Singh (DGIT),,,2023-03-03T00:00:00.000+0000,1.0, Kindly look into the matter and upload the status report at the earliest.
Yogesh Sharma (ITO ITBA),,,2023-03-14T00:00:00.000+0000,11.0,"The technical team has conveyed in reference to PAN- AAVFA7256K for A.Y 2018-19 that AO was facing issue While initiating the rectification order. But as per current data, the issue has been resolved and computation has been received on 9/3/2023. In view of the above, the CPGRAM may kindly be transferred to concerned A.O for necessary action. "
Sh. Y. K. Singh (DGIT),,,2023-03-14T00:00:00.000+0000,0.0,"The technical team has conveyed in reference to PAN- AAVFA7256K for A.Y 2018-19 that AO was facing issue While initiating the rectification order. But as per current data, the issue has been resolved and computation has been received on 9/3/2023. In view of the above, the CPGRAM may kindly be transferred to concerned A.O for necessary action. "
Sh. Ramesh Chand (Jt. DIT OSD),,,2023-03-16T00:00:00.000+0000,2.0, Kindly look into the matter and upload the final status at the earliest.
Shri H B S Gill (Pr.CCIT),,,2023-03-20T00:00:00.000+0000,4.0, Please pursue the trailing comments of DGIT(Systems) at S No. 31 of the action history and examine the matter and take appropriate action for the redressal of the grievance and upload the final status report at the earliest.
RAJESH KUMAR SINHA (The Chief CIT Ahmedabad),,,2023-03-20T00:00:00.000+0000,0.0," Please pursue the trailing comments of DGIT(Systems) at S No. 31 of the action history and examine the matter and take appropriate action for the redressal of the grievance and upload the final status report at the earliest.
"
Sandeep Jain (PCIT-1 AHMEDABAD),,,2023-03-21T00:00:00.000+0000,1.0, Please pursue the trailing comments of DGIT(Systems) at S No. 31 of the action history and examine the matter and take appropriate action for the redressal of the grievance and upload the final status report at the earliest.
Alpesh Parmar (Additional CIT R-1_1 Ahmedabad),,,2023-03-21T00:00:00.000+0000,0.0,"Please pursue the trailing comments of DGIT(Systems) at S No. 31 of the action history and examine the matter and take appropriate action for the redressal of the grievance and upload the final status report at the earliest.

कृपया इस मामले को देखें और जल्द से जल्द स्टेटस रिपोर्ट अपलोड करें। Kindly look into the matter and upload the status report at the earliest."
Manish Kumar Mishra (ITO),,,2023-05-02T00:00:00.000+0000,42.0," In this case, the rectification rights have been transferred to the JAO and rectification order has been passed on 07.03.2023 determining refund of Rs. 3,07,036/-. In view of the above facts, the CPGRAM may kindly be treated as settled."
Alpesh Parmar (Additional CIT R-1_1 Ahmedabad),,,2023-05-02T00:00:00.000+0000,0.0,"The AO’s report is endorsed. In view of the AO’s report, the grievance may kindly be treated as settled."
Sandeep Jain (PCIT-1 AHMEDABAD),,,2023-05-03T00:00:00.000+0000,1.0," In this case, the AO has reported that rectification order has been passed on 07.03.2023 determining refund of Rs. 3,07,036/-. The order has also been uploaded on ITBA Portal. Hence, the action lies with CPC, Bengaluru for issuance of refund in this case for A.Y. 2018-19.
In view of the above, the grievance may kindly be transferred to the DGIT(Systems) with a request to take up the matter with CPC to expedite the release of refund."
RAJESH KUMAR SINHA (The Chief CIT Ahmedabad),,,2023-05-04T00:00:00.000+0000,1.0," In this case, the AO has reported that rectification order has been passed on 07.03.2023 determining refund of Rs. 3,07,036/-. The order has also been uploaded on ITBA Portal. Hence, the action lies with CPC, Bengaluru for issuance of refund in this case for A.Y. 2018-19.
In view of the above, the grievance may kindly be transferred to the DGIT(Systems) with a request to take up the matter with CPC to expedite the release of refund."
Shri H B S Gill (Pr.CCIT),,,2023-05-04T00:00:00.000+0000,0.0," In this case, the AO has reported that rectification order has been passed on 07.03.2023 determining refund of Rs. 3,07,036/-. The order has also been uploaded on ITBA Portal. Hence, the action lies with CPC, Bengaluru for issuance of refund in this case for A.Y. 2018-19.
In view of the above, the grievance may kindly be transferred to the DGIT(Systems) with a request to take up the matter with CPC to expedite the release of refund."
Sh. Ramesh Chand (Jt. DIT OSD),,,2023-05-08T00:00:00.000+0000,4.0," In this case, the AO has reported that rectification order has been passed on 07.03.2023 determining refund of Rs. 3,07,036/-. The order has also been uploaded on ITBA Portal. Hence, the action lies with CPC, Bengaluru for issuance of refund in this case for A.Y. 2018-19.
In view of the above, the grievance may kindly be transferred to the DGIT(Systems) with a request to take up the matter with CPC to expedite the release of refund."
Sh. Y. K. Singh (DGIT),,,2023-05-08T00:00:00.000+0000,0.0, Please examine the matter and upload the final status report at the earliest.
Suja Menon V (Income Tax Officer CPC ITR),,,2023-05-19T00:00:00.000+0000,11.0,"Dear Sir/Madam, As seen from CPC portal for AY 2018-19 Jurisdictional AO has submitted the ITBA-WS order through ITBA and same has been completed determining remianing refund of Rs.3,08,616/-. The Refund is sent to refund banker and would be credited to taxpayer bank account by refund banker in 10-15 working days. The taxpayer may please note that the functionality to check the refund status, available earlier in www.tin-nsdl.com is currently not available for refunds issued after 01st April 2023(post migration to TIN 2.0) and the corresponding functionality in e-filing portal is under development. Hence, credit of Refund can be checked only by verification of the bank credits of respective Validated and nominated bank account as provided by Tax payer.
"
Sh. Y. K. Singh (DGIT),,,2023-05-19T00:00:00.000+0000,0.0,"Dear Sir/Madam, As seen from CPC portal for AY 2018-19 Jurisdictional AO has submitted the ITBA-WS order through ITBA and same has been completed determining remianing refund of Rs.3,08,616/-. The Refund is sent to refund banker and would be credited to taxpayer bank account by refund banker in 10-15 working days. The taxpayer may please note that the functionality to check the refund status, available earlier in www.tin-nsdl.com is currently not available for refunds issued after 01st April 2023(post migration to TIN 2.0) and the corresponding functionality in e-filing portal is under development. Hence, credit of Refund can be checked only by verification of the bank credits of respective Validated and nominated bank account as provided by Tax payer.
"
Sh. Ramesh Chand (Jt. DIT OSD),,,2023-05-24T00:00:00.000+0000,5.0," Dear Sir/Madam, As seen from CPC portal for AY 2018-19 Jurisdictional AO has submitted the ITBA-WS order through ITBA and same has been completed determining remianing refund of Rs.3,08,616/-. The Refund is sent to refund banker and would be credited to taxpayer bank account by refund banker in 10-15 working days. The taxpayer may please note that the functionality to check the refund status, available earlier in www.tin-nsdl.com is currently not available for refunds issued after 01st April 2023(post migration to TIN 2.0) and the corresponding functionality in e-filing portal is under development. Hence, credit of Refund can be checked only by verification of the bank credits of respective Validated and nominated bank account as provided by Tax payer.	"
,,,2023-01-20T00:00:00.000+0000,,
,,,2023-01-20T00:00:00.000+0000,0.0,Auto Forwarded
SANDEEP DUNGDUNG (ADMINISTRATIVE OFFICER),,,2023-01-24T00:00:00.000+0000,4.0,The matter is taken up with the concerned office we shall revert shortly. Grievance number: MG0002902022
SANDEEP DUNGDUNG (ADMINISTRATIVE OFFICER),,"Repeat of sl 3
 of (24-1-2023)",2023-01-24T00:00:00.000+0000,0.0,The matter is taken up with the concerned office we shall revert shortly. Grievance number: MG0002902022
SANDEEP DUNGDUNG (ADMINISTRATIVE OFFICER),,,2023-02-14T00:00:00.000+0000,21.0," The matter was taken up with the concerned office and we have been informed that the claim under Policy No.
22300031220160046069 has been approved & paid for Rs.13195/- on 14/02/2023 vide NEFT as per the
assessment done by the surveyor. Hence we treat the grievance as attended to."
,,,2023-01-20T00:00:00.000+0000,,
,,,2023-01-20T00:00:00.000+0000,0.0,Auto Forwarded
Dr. Pramod Kumar Meherda (Joint Secretary),,,2023-01-20T00:00:00.000+0000,0.0," As per the information available on the web portal www.pmkisan.gov.in, Farmer land Record is not uploaded on web portal. Under PM-KISAN Scheme, the responsibility to identify beneficiary and uploading their correct and verified data after verification lies with the concerned State authorities. The grievance may, therefore, be transferred to concerned State Govt.of Punjab"
Sunil Kumar (Under Secretary),,,2023-01-20T00:00:00.000+0000,0.0, 
"PGRS, Operator",,,2023-02-27T00:00:00.000+0000,38.0,Grievance received by Subordinate Organisation from Web API
,,,2023-01-20T00:00:00.000+0000,,
,,,2023-01-20T00:00:00.000+0000,0.0,Auto Forwarded
Sh. Ansuya Prasad (DPS Headquarters),,,2023-01-20T00:00:00.000+0000,0.0, Please examine the case and send status report soon.
,,,2023-01-24T00:00:00.000+0000,,Please do this needfully
,,,2023-01-27T00:00:00.000+0000,,"Sir/madam,
please do this needfully"
R K Binwal (SPOs),,,2023-01-27T00:00:00.000+0000,7.0,As per reply received from Bageshwar MDG the said article has been delivered on 27-01-2023
R K Binwal (SPOs),,"Repeat of sl 6
 of (27-1-2023)",2023-01-27T00:00:00.000+0000,0.0,As per reply received from Bageshwar MDG the said article has been delivered on 27-01-2023
Sh. Ansuya Prasad (DPS Headquarters),,,2023-01-30T00:00:00.000+0000,3.0,"Madam, as per information received from SPOs Almora, the aforesaid article has been delivered on 27-01-2023."
,,,2023-01-20T00:00:00.000+0000,,
R. Rampradeepan (Special Officer),,,2023-01-20T00:00:00.000+0000,0.0, 
PA TO SP (PA TO SP),,,2023-04-12T00:00:00.000+0000,82.0," The petition was enquired by the Inspector of Police, Krishnagiri Taluk Police Station, Krishnagiri District. The petitioner alone attended for enquiry. The counter petitioner was attended for enquiry for sent Legal Notice. Dated: 18.02.2023 to the Inspector of Police, Krishnagiri Taluk Police Station. Stating that his client i.e. the counter petitioner has not having money dealing him the petitioner. The petitioner had not submitted any document. Hence, if he is submitting records further action will be taken on it’s merits. "
,,,2023-01-20T00:00:00.000+0000,,
,,,2023-01-20T00:00:00.000+0000,0.0,Auto Forwarded
Mayank Jhingan (Deputy Director),,,2023-01-25T00:00:00.000+0000,5.0, Kindly refer reply to your previous grievance dated 06.01.2023 vide registration number UIDAI/E/2023/0000222
,,,2023-01-20T00:00:00.000+0000,,
"CMO, Secretary",,,2023-01-20T00:00:00.000+0000,0.0,Grievance received by Subordinate Organisation from Web API
,,,2023-01-20T00:00:00.000+0000,,
,,,2023-01-20T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-20T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-20T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-20T00:00:00.000+0000,0.0,Auto Forwarded
Ms. Kesang Yangzom Sherpa (Member Secretary),,,2023-01-23T00:00:00.000+0000,3.0," Sir,
Your grievance has been received by NCTE. Appropriate necessary steps are being taken in the matter."
,,,2023-01-20T00:00:00.000+0000,,
,,,2023-01-20T00:00:00.000+0000,0.0,Auto Forwarded
Garima Singh (Director),,,2023-01-20T00:00:00.000+0000,0.0, Pertains to DGCA
Shri Ambuj Sharma (Deputy Secretary and PGO),,,2023-01-20T00:00:00.000+0000,0.0, The grievance may please be examined and a suitable reply be sent to the complainant directly and the status be updated on the PG portal. 
Shri Ambuj Sharma (Deputy Secretary and PGO),,"Repeat of sl 4
 of (20-1-2023)",2023-01-20T00:00:00.000+0000,0.0, The grievance may please be examined and a suitable reply be sent to the complainant directly and the status be updated on the PG portal. 
Shri Indranil Chakraborty (Deputy Director General),,,2023-01-20T00:00:00.000+0000,0.0, मामले की जांच की जाए और इस कार्यालय को सूचित करते हुए शिकायतकर्ता को उपयुक्त उत्तर भेजा जाए।
Sh Rohit Thakur (Dy.Director),,,2023-01-20T00:00:00.000+0000,0.0, The matter may be examined and suitable reply be sent to the complainant under intimation to this office.
Mr Kiran Rao (Nodal Officer),,,2023-01-22T00:00:00.000+0000,2.0, We are addressing this grievance by refunding the red carpet services of INR 500 as a gesture of good will and closing it with the guest.
Sh Rohit Thakur (Dy.Director),,,2023-01-23T00:00:00.000+0000,1.0," Response of Airline is as under:
We are addressing this grievance by refunding the red carpet services of INR 500 as a gesture of good will and closing it with the guest."
Shri Indranil Chakraborty (Deputy Director General),,,2023-01-23T00:00:00.000+0000,0.0," Response of Airline is as under:
We are addressing this grievance by refunding the red carpet services of INR 500 as a gesture of good will and closing it with the guest."
Shri Ambuj Sharma (Deputy Secretary and PGO),,,2023-01-23T00:00:00.000+0000,0.0," Response of Airline is as under:
We are addressing this grievance by refunding the red carpet services of INR 500 as a gesture of good will and closing it with the guest."
,,,2023-01-20T00:00:00.000+0000,,
,,,2023-01-20T00:00:00.000+0000,0.0,Auto Forwarded
S M I TANVIR (DDG C-II),,,2023-01-20T00:00:00.000+0000,0.0, 
S M I TANVIR (DDG C-II),,"Repeat of sl 3
 of (20-1-2023)",2023-01-20T00:00:00.000+0000,0.0, 
Juglal Singh (Director),,,2023-02-06T00:00:00.000+0000,17.0, 
Shri Ashok Kumar Jayapal (Director),,,2023-05-04T00:00:00.000+0000,87.0,"The subject matter of the said grievance petition pertains to the CBI, accordingly, PG Cell, DoPT is requested to forwarded the said grievance petition to CBI for action as appropriate. (File No. 245/158/2023-AVD-II)"
Juglal Singh (Director),,,2023-05-12T00:00:00.000+0000,8.0, 
Shri Tej Pal Singh (AIGCC),,,2023-05-15T00:00:00.000+0000,3.0, Petitioner in his grievance is seeking information on issues of sub-judice cases or any matter concerning judgment given by any court which are not taken up for redress on this portal. This is for information please
,,,2023-01-20T00:00:00.000+0000,,
,,,2023-01-20T00:00:00.000+0000,0.0,Auto Forwarded
Dr. Pramod Kumar Meherda (Joint Secretary),,,2023-01-20T00:00:00.000+0000,0.0," As per the information available on the web portal www.pmkisan.gov.in, Farmer land Record is not uploaded on web portal. Under PM-KISAN Scheme, the responsibility to identify beneficiary and uploading their correct and verified data after verification lies with the concerned State authorities. The grievance may, therefore, be transferred to concerned State Govt.of Jharkhand"
Sunil Kumar (Under Secretary),,,2023-01-20T00:00:00.000+0000,0.0, Kindly see it for further necessary action.
Pushpa (DATA ENTRY OPERATOR),,,2023-01-20T00:00:00.000+0000,0.0, 
PANKAJ KUMAR SINGH (DISTRICT NODAL OFFICER),,,2023-02-21T00:00:00.000+0000,32.0,Contact with all valid documents to concern officer for updation of land records.
,,,2023-02-23T00:00:00.000+0000,,Grievance received through RI Web API
Section Officer PG-MH (SO),,,2023-02-24T00:00:00.000+0000,0.0, 
PG Branch ESIC Hqrs MK (PGO),,,2023-02-27T00:00:00.000+0000,3.0, कृपया शिकायत की जांच करें और उचित कार्यवाही करके शिकायतकर्ता को सूचित करने के साथ कृत कार्यवाही विवरण इस पोर्टल पर संलग्न करें।
Sugan Lal Meena (Deputy Director),,,2023-02-28T00:00:00.000+0000,1.0," The complainant was contacted over mobile on 28/02/2023 . He informed that he neither submitted any medical bill nor made any complaint. Hence, no action can be taken on the matter."
,,,2023-01-20T00:00:00.000+0000,,
Assistant2 (Asstt.),,,2023-01-20T00:00:00.000+0000,0.0, Kindly take action in the matter and upload the status report at the earliest.
Nodal officer of the Deptt (ACS),,,2023-01-24T00:00:00.000+0000,4.0, For necessary action in the matter please
T.L. Satyaprakash (DGTCP),,,2023-01-27T00:00:00.000+0000,3.0, for n/a and send final ATR immediately. 
P P Singh (Chief Town Planner - HR),,,2023-01-27T00:00:00.000+0000,0.0,"Please examine the grievance of the applicant and send the final ATR accordingly.
"
Ravi Sihag (Senior Town Planner),,,2023-01-27T00:00:00.000+0000,0.0, Please examine the matter and send action taken report at the earliest. 
Renuka Singh (District Town Planner),,,2023-01-30T00:00:00.000+0000,3.0," The complaint has been examined and the same is regarding delay in possession. The same is subject of Bilateral Agreement between the concerned colonizer and the allottee. As per the order of Hon’ble Supreme Court of India in Civil Appeal no. 550 of 2003 titled as DLF Universal & others Vs. Director Town & Country Planning & others, stating that “the Director, Town & Country Planning, Haryana is not authorized or empowered to review or evaluate the terms of contract and resolve the disputes, if any, between the owners/colonizers”. In the light of said orders, the Government/Department cannot intervene in such matters. The complaint may be disposed off qua this department. "
Ravi Sihag (Senior Town Planner),,,2023-01-30T00:00:00.000+0000,0.0," R/Sir, 
Comments of DTP, Faridabad may kindly be perused for consideration with the request to dispose off the instant grievance please.
 
"
P P Singh (Chief Town Planner - HR),,,2023-01-30T00:00:00.000+0000,0.0," R/Sir, 
Comments of DTP, Faridabad may kindly be perused for consideration with the request to dispose off the instant grievance please.
 
"
T.L. Satyaprakash (DGTCP),,,2023-01-31T00:00:00.000+0000,1.0," R/Sir, 
Comments of DTP, Faridabad may kindly be perused for consideration with the request to dispose off the instant grievance please.
 
"
T.L. Satyaprakash (DGTCP),,"Repeat of sl 10
 of (31-1-2023)",2023-01-31T00:00:00.000+0000,0.0," R/Sir, 
Comments of DTP, Faridabad may kindly be perused for consideration with the request to dispose off the instant grievance please.
 
"
Nodal officer of the Deptt (ACS),,,2023-02-01T00:00:00.000+0000,1.0," R/Sir, 
Comments of DTP, Faridabad may kindly be perused for consideration with the request to dispose off the instant grievance please.
 
"
Jarnail Singh (Supervisor),,,2023-03-28T00:00:00.000+0000,55.0," The complaint has been examined and the same is regarding delay in possession. The same is subject of Bilateral Agreement between the concerned colonizer and the allottee. As per the order of Hon’ble Supreme Court of India in Civil Appeal no. 550 of 2003 titled as DLF Universal & others Vs. Director Town & Country Planning & others, stating that “the Director, Town & Country Planning, Haryana is not authorized or empowered to review or evaluate the terms of contract and resolve the disputes, if any, between the owners/colonizers”. In the light of said orders, the Government/Department cannot intervene in such matters. "
,,,2023-01-20T00:00:00.000+0000,,
,,,2023-01-20T00:00:00.000+0000,0.0,Auto Forwarded
Nodal Officer (GM),,,2023-01-24T00:00:00.000+0000,4.0," कृपया शिकायत की जांच समयबद्ध रूप से करने की व्‍यवस्‍था करें और शिकायतकर्ता को उपयुक्त उत्तर भेजें और उसके निपटान के तुरंत बाद शिकायतकर्ता को भेजें गए उत्तर को सीपीग्राम्स पोर्टल पर भी अपनी टिप्पणी/ कार्रवाई के साथ अपलोड करें। 
Kindly arrange to examine and redress the grievance and give an appropriate reply to the complainant within a time-bound manner. After redressal, a copy of the reply given to the complainant along with your comments/action may be uploaded on the CPGRAMS portal. 
"
Mr. Mehernosh Dhamodiwala (Senior VP),,,2023-01-24T00:00:00.000+0000,0.0, 
Mehernosh Dhamodiwala (VP),,,2023-02-02T00:00:00.000+0000,9.0,Closed
,,,2023-01-20T00:00:00.000+0000,0.0,Auto Forwarded
Shri Nitin Kumar (DY. GENERAL MANAGER G),,,2023-01-20T00:00:00.000+0000,0.0, Please examine and reply accordingly.
,,,2023-01-20T00:00:00.000+0000,,
Mahesh Kumar Rai (Addl. Divisional Rly. Manager),,,2023-01-20T00:00:00.000+0000,0.0, Please examine and reply accordingly.
Saurav Mishra (Sr.DEN C),,,2023-01-20T00:00:00.000+0000,0.0, सोहसराय हाल्ट के उत्तर तरफ से आने का कच्चा रास्ता उपलब्ध है जिसे पक्कीेकरण कराया जाएगा। दक्षिण के ओर से रास्ता हेतू समुचित राशि उपलब्ध होने पर कार्य करया जा सकेगा।
,,,2023-01-20T00:00:00.000+0000,,Please forward to the Engineering Department of East Central Railway Hajipur.
Mahesh Kumar Rai (Addl. Divisional Rly. Manager),,,2023-01-23T00:00:00.000+0000,3.0, सोहसराय हाल्ट के उत्तर तरफ से आने का कच्चा रास्ता उपलब्ध है जिसे पक्कीेकरण कराया जाएगा। दक्षिण के ओर से रास्ता हेतू समुचित राशि उपलब्ध होने पर कार्य करया जा सकेगा।
,,,2023-01-20T00:00:00.000+0000,,
,,,2023-01-20T00:00:00.000+0000,0.0,Auto Forwarded
A VENKATA ELANGO (ASSISTANT GENERALL MANAGER),,,2023-01-20T00:00:00.000+0000,0.0," 
Complaint is repeated in nature . Competent authority already replied for same subject . "
,,,2023-01-20T00:00:00.000+0000,,
,,,2023-01-20T00:00:00.000+0000,0.0,Auto Forwarded
Shailendra Singh (PO),,,2023-02-27T00:00:00.000+0000,38.0," A clarification regarding reason of reissue of Passport has been issued by this office on 13th March,2023 kindly reply that "
,,,2023-01-20T00:00:00.000+0000,,
Pankaj Kumar (DOTEL07 DDG-PG),,,2023-01-20T00:00:00.000+0000,0.0, 
Rajeev Kaushik (GM- CDN),,,2023-01-21T00:00:00.000+0000,1.0,Already administrative action as per existing BSNL rules taken and information given vide redressal of case no DOTEL/E/2022/28847. All cases are repetitive
,,,2023-01-20T00:00:00.000+0000,,
Shri Kamlesh Chaturvedi (Joint Secretary),,,2023-01-20T00:00:00.000+0000,0.0, May please see and take necessary action to redress the grievance under intimation to the applicant.
Dr. Piyush Jain (Director),,,2023-01-27T00:00:00.000+0000,7.0,"The ministry has facilitated for recording ownership type in the registration certificate of a Motor Vehicle vide notification GSR 661(E) dated 20.10.2020. It is also apprised that the implementation of the provisions contained in the Motor vehicles Act 1988 and the Central Motor Vehicles Rules 1989 made thereunder comes under the purview of the States/UTs. These are available on the ministry site morth.nic.in for ready reference.
You are, therefore, advised to approach the concerned registering authority of your area for requisite service.
"
,,,2023-01-20T00:00:00.000+0000,,
