OfficerDetail,OfficerDetail_torg,comment,date_of_action,delay,remarks
HO EPFO (DA),,,2023-01-25T00:00:00.000+0000,,"It is requested to provide copy of aadhaar & cancelled cheque showing name in bank detail to verify the mismatch error. On receipt of these documents, error will be scrutinized & issue will be resolved."
,,,2023-01-16T00:00:00.000+0000,,
,,,2023-01-16T00:00:00.000+0000,0.0,
Section Officer PG-MH (SO),,,2023-01-17T00:00:00.000+0000,, 
HO EPFO (DA),,,2023-01-20T00:00:00.000+0000,, 
SUNIL KUMAR YADAV (RPFC I),,,2023-01-25T00:00:00.000+0000,,Sir as per office record member has Two PF No old PF No is UP/23013/464 and New PF No UP/1050093/464 so member is advised to apply form 13 through new employer.
SUNIL KUMAR YADAV (RPFC I),,,2023-01-25T00:00:00.000+0000,,Sir as per office record member has Two PF No old PF No is UP/23013/464 and New PF No UP/1050093/464 so member is advised to apply form 13 through new employer.
HO EPFO (DA),,,2023-01-25T00:00:00.000+0000,,Sir as per office record member has Two PF No old PF No is UP/23013/464 and New PF No UP/1050093/464 so member is advised to apply form 13 through new employer.
Section Officer PG-AR (SO),,,2023-01-27T00:00:00.000+0000,, As per the instructions of (MOLE) the case needs to be fully resolved after obtaining the required documents/ settled qualitatively and submit the ATR
Esakki Muthu S (ASO),,,2023-01-30T00:00:00.000+0000,, Please resolve completely in view of MoLE remarks above. The complainant may be contacted through telephone if required. 
SUNIL KUMAR YADAV (RPFC I),,,2023-01-31T00:00:00.000+0000,,"The complainant may contacted through telephone By this office on the given no 9997981136 but there is no response received by member in this regard and earlier member has directed through grievance no DPG/F/2023/80109 to submit Joint Declaration form along with supporting documents but as per office record member not submitted his Documents to this office .
So Member is again advised to Please submit the Joint Declaration on establishment Letter head along with all necessary documents VIZ Along with copy of Aadhar card, school/education related certificate or Certificate issued by the Registrar of Births and Deaths dully attested by the employer. Further Establishment be also enclosed the copy of Form 5A and along with affidavit from the establishment side and after that necessary action will be taken by this office in the same matter."
Esakki Muthu S (ASO),,,2023-02-01T00:00:00.000+0000,,
Section Officer PG (SO),,,2023-02-02T00:00:00.000+0000,,"The complainant call at PG Cell, MOLE today and informed that Joint Declaration & other necessary documents have been submitted at RO Meerut as well as submitted through emial. Please re-examine and provide complete redressal."
Esakki Muthu S (ASO),,,2023-02-03T00:00:00.000+0000,," The complainant call at PG Cell, MOLE today and informed that Joint Declaration & other necessary documents have been submitted at RO Meerut as well as submitted through emial. Please re-examine and provide complete redressal.	Section Officer PG (SO)"
SUNIL KUMAR YADAV (RPFC I),,,2023-02-08T00:00:00.000+0000,,Required correction in the member name has been done as per requested by member in his Joint Declaration form along with supported documents.
Surjeet Kumar (RPFC II),,,2023-02-08T00:00:00.000+0000,," Required correction in the member name has been done as per requested by member in his Joint Declaration form along with supported documents.
"
Section Officer PG-AR (SO),,,2023-02-09T00:00:00.000+0000,, Required correction in the member name has been done as per requested by member in his Joint Declaration form along with supported documents.
Section Officer PG-AR (SO),,,2023-02-09T00:00:00.000+0000,,Required correction in the member name has been done as per requested by member in his Joint Declaration form along with supported documents.
,,,2023-01-16T00:00:00.000+0000,,
,,,2023-01-16T00:00:00.000+0000,0.0,
Section Officer PG-MH (SO),,,2023-01-17T00:00:00.000+0000,, 
HO EPFO (DA),,,2023-01-20T00:00:00.000+0000,, 
Saurabh Swami (RPFC I),,,2023-01-24T00:00:00.000+0000,," In this regard member is advised to submit request letter attested through present employer along with ID proof and form 13 so that previous service in r/o PN/2438/560 may be transferred to present PF number PN/2438/8366 and forwarded to R.O. Varanasi for further necessary action at their end. 
Thanks."
HO EPFO (DA),,,2023-01-25T00:00:00.000+0000,, 
Neeraj Srivastava (RPFC I),,,2023-01-27T00:00:00.000+0000,,"Sir, 
 In this regard member is advised to submit request letter attested through present employer along with ID proof and form 13 so that previous service in r/o PN/2438/560 and PN/2438/8366 may be added to his present account and service will be revised accordingly. On receipt of Form-13 further necessary action will be taken from this office end. 
"
Esakki Muthu S (ASO),,,2023-01-30T00:00:00.000+0000,," Sir, In this regard member is advised to submit request letter attested through present employer along with ID proof and form 13 so that previous service in r/o PN/2438/560 and PN/2438/8366 may be added to his present account and service will be revised accordingly. On receipt of Form-13 further necessary action will be taken from this office end.	Neeraj Srivastava (RPFC I) Regional Office, Varanasi."
Esakki Muthu S (ASO),,,2023-01-30T00:00:00.000+0000,,"Sir, In this regard member is advised to submit request letter attested through present employer along with ID proof and form 13 so that previous service in r/o PN/2438/560 and PN/2438/8366 may be added to his present account and service will be revised accordingly. On receipt of Form-13 further necessary action will be taken from this office end.	Neeraj Srivastava (RPFC I) Regional Office, Varanasi."
,,,2023-01-16T00:00:00.000+0000,,
,,,2023-01-16T00:00:00.000+0000,0.0,
Section Officer PG-MH (SO),,,2023-01-17T00:00:00.000+0000,, 
HO EPFO (DA),,,2023-01-20T00:00:00.000+0000,, 
Pooja Singh (RPFC I),,,2023-01-24T00:00:00.000+0000,, It is to inform that member has not submitted MRC and Gazette submitted by member is showing mismatch in name instead of post marriage name hence requested to provide marriage certificate as father / husband name is not updated by Employer in member profile. Therefore required correction comes under the major category.
HO EPFO (DA),,,2023-01-25T00:00:00.000+0000,, It is to inform that member has not submitted MRC and Gazette submitted by member is showing mismatch in name instead of post marriage name hence requested to provide marriage certificate as father / husband name is not updated by Employer in member profile. Therefore required correction comes under the major category.
Section Officer PG-AR (SO),,,2023-01-27T00:00:00.000+0000,, As per the instructions of (MOLE) the case needs to be fully resolved after obtaining the required documents/ settled qualitatively and submit the ATR
Esakki Muthu S (ASO),,,2023-01-30T00:00:00.000+0000,, Please resolve completely in view of MoLE remarks above. The complainant may be contacted through telephone if required. 
Pooja Singh (RPFC I),,,2023-02-01T00:00:00.000+0000,," It is to inform that this office has tried to contact member telephonically but member phone was switched off. In absence of documents correction is not feasible hence member is requested to submit requisite documents such as marriage certificate, aadhar card & pan card for necessary updation at our end."
Esakki Muthu S (ASO),,,2023-02-01T00:00:00.000+0000,," It is to inform that this office has tried to contact member telephonically but member phone was switched off. In absence of documents correction is not feasible hence member is requested to submit requisite documents such as marriage certificate, aadhar card & pan card for necessary updation at our end."
Section Officer PG-AR (SO),,,2023-02-01T00:00:00.000+0000,, As per the instructions of (MOLE) the case needs to be fully resolved after obtaining the required documents/ settled qualitatively and submit the ATR
Esakki Muthu S (ASO),,,2023-02-03T00:00:00.000+0000,," In view of MoLE remarks above, it is requested to kindly follow up with the complainant over telephone till the resolution of the grievance and a final reply may be uploaded within the stipulated time please."
Pooja Singh (RPFC I),,,2023-02-07T00:00:00.000+0000,," It is to inform that this office is continously tried to contact member on given cell number ie 9619781648. But get message as number is out of service. As per member profile father/husband name is missing in r/o MH/44590/10202. this rectification falls under MAJOR category as per H O Circular No WSU/KYC/Correction Process (E-15189)/2874 dt 12.02.2021. Hence marriage certificate, Pan is basic documents which are required for verification of case to avoid fraudulent payments. Since this office is unable to contact member and without submission of required documents changes can not be approved grievance may please be closed. "
HO EPFO (DA),,,2023-02-07T00:00:00.000+0000,," It is to inform that this office is continously tried to contact member on given cell number ie 9619781648. But get message as number is out of service. As per member profile father/husband name is missing in r/o MH/44590/10202. this rectification falls under MAJOR category as per H O Circular No WSU/KYC/Correction Process (E-15189)/2874 dt 12.02.2021. Hence marriage certificate, Pan is basic documents which are required for verification of case to avoid fraudulent payments. Since this office is unable to contact member and without submission of required documents changes can not be approved grievance may please be closed. "
Section Officer PG-AR (SO),,,2023-02-08T00:00:00.000+0000,," It is to inform that this office is continously tried to contact member on given cell number ie 9619781648. But get message as number is out of service. As per member profile father/husband name is missing in r/o MH/44590/10202. this rectification falls under MAJOR category as per H O Circular No WSU/KYC/Correction Process (E-15189)/2874 dt 12.02.2021. Hence marriage certificate, Pan is basic documents which are required for verification of case to avoid fraudulent payments. Since this office is unable to contact member and without submission of required documents changes can not be approved grievance may please be closed."
Section Officer PG-AR (SO),,,2023-02-08T00:00:00.000+0000,,"It is to inform that this office is continously tried to contact member on given cell number ie 9619781648. But get message as number is out of service. As per member profile father/husband name is missing in r/o MH/44590/10202. this rectification falls under MAJOR category as per H O Circular No WSU/KYC/Correction Process (E-15189)/2874 dt 12.02.2021. Hence marriage certificate, Pan is basic documents which are required for verification of case to avoid fraudulent payments. Since this office is unable to contact member and without submission of required documents changes can not be approved grievance may please be closed."
,,,2023-01-16T00:00:00.000+0000,,
,,,2023-01-17T00:00:00.000+0000,0.0,
Section Officer PG-MH (SO),,,2023-01-17T00:00:00.000+0000,, 
HO EPFO (DA),,,2023-01-20T00:00:00.000+0000,, 
Saurabh Swami (RPFC I),,,2023-01-25T00:00:00.000+0000,," In this regard, it is informed that necessary corrections have been done in office records.
Thanks"
HO EPFO (DA),,,2023-01-25T00:00:00.000+0000,," In this regard, it is informed that necessary corrections have been done in office records.
Thanks"
Section Officer PG-AR (SO),,,2023-01-27T00:00:00.000+0000,," In this regard, it is informed that necessary corrections have been done in office records.
Thanks"
Section Officer PG-AR (SO),,,2023-01-27T00:00:00.000+0000,,"In this regard, it is informed that necessary corrections have been done in office records.
Thanks"
,,,2023-01-16T00:00:00.000+0000,,
,,,2023-01-17T00:00:00.000+0000,0.0,
Section Officer PG-MH (SO),,,2023-01-17T00:00:00.000+0000,, 
HO EPFO (DA),,,2023-01-20T00:00:00.000+0000,, 
D K SINGH (RPFC I),,,2023-01-24T00:00:00.000+0000,," The EPS account NO PYBOM/10088/1842952 of M/s Infosys Limited transferred to M/s L T Infotech Limited. The same has been shared in Abstract Annexure-K copy attached dated 18.10.2022. 
On verification of the MIS Dashboard. Thane (North) office accounted the EPS service from 
1.	DS/NHP/19505/418 DOJ 07.12.2006 TO DOE 30.06.2014 M/s GRAPECITY INDIA PVT LTD
2.	PYBOM/11394/222679 DOJ 29.04.2015 TO 25.05.2018 M/s WIPRO TECHNOLOGIES LTD 
3.	PYBOM/10088/1842952 DOJ 28.05.2018 TO DOE 30.08.2021 M/s INFOSYS LIMITED 
4.	MHBAN/18734/521484 DOJ 13.09.2021 TO DOE 18.07.2022 M/s CAPGEMNI TECHNOLOGY 
5.	THTHAN/4240/A/141300 DOJ 20.07.2022 TO TILL DATE M/s L T INFOTECH LTD 
6.	The copy of the Annexure K of MHBAN/18734/521484 enclosed for reference Kindly produce this Annexure-K to the Regional Office Thane office and get the account to the F amount into M/s THTHAN/4240 PF ACCOUNT NUMBER. 
7.	Since M/s Wipro Technologies Limited M/s Infosys Limited M/s L T Infotech are exempted establishment. PF amount will be maintained by their own Trust. The details of trust M/s Infosys contract respective trust to get your PF amount transferred. 

M/s Infosys limited is an exempted establishment and maintaining separate PF trust. In this regard, you are advised to please contact M/sInfosys Limited PF Trust regarding status of PF transfer/settlement/contribution and get details of (Annexure-K/Amount/Cheque No./Date of Transfer). Contact details Mr.Yogeesha Mobile no.7760982973, 7338633161. Email id sunilkumar.shesham@infosys.com, yogeesha_Shenoy@infosys.com,harish_shenoy@infosys.com

M/s Wipro Technologies Contact details are Email id : alumnipf.hrss@wipro.com,kala.devi1@wipro.com Phone No.: 9980811923, 7760457566, 9986050378,9110288830.
"
HO EPFO (DA),,,2023-01-25T00:00:00.000+0000,," The EPS account NO PYBOM/10088/1842952 of M/s Infosys Limited transferred to M/s L T Infotech Limited. The same has been shared in Abstract Annexure-K copy attached dated 18.10.2022. 
On verification of the MIS Dashboard. Thane (North) office accounted the EPS service from 
1.	DS/NHP/19505/418 DOJ 07.12.2006 TO DOE 30.06.2014 M/s GRAPECITY INDIA PVT LTD
2.	PYBOM/11394/222679 DOJ 29.04.2015 TO 25.05.2018 M/s WIPRO TECHNOLOGIES LTD 
3.	PYBOM/10088/1842952 DOJ 28.05.2018 TO DOE 30.08.2021 M/s INFOSYS LIMITED 
4.	MHBAN/18734/521484 DOJ 13.09.2021 TO DOE 18.07.2022 M/s CAPGEMNI TECHNOLOGY 
5.	THTHAN/4240/A/141300 DOJ 20.07.2022 TO TILL DATE M/s L T INFOTECH LTD 
6.	The copy of the Annexure K of MHBAN/18734/521484 enclosed for reference Kindly produce this Annexure-K to the Regional Office Thane office and get the account to the F amount into M/s THTHAN/4240 PF ACCOUNT NUMBER. 
7.	Since M/s Wipro Technologies Limited M/s Infosys Limited M/s L T Infotech are exempted establishment. PF amount will be maintained by their own Trust. The details of trust M/s Infosys contract respective trust to get your PF amount transferred. 

M/s Infosys limited is an exempted establishment and maintaining separate PF trust. In this regard, you are advised to please contact M/sInfosys Limited PF Trust regarding status of PF transfer/settlement/contribution and get details of (Annexure-K/Amount/Cheque No./Date of Transfer). Contact details Mr.Yogeesha Mobile no.7760982973, 7338633161. Email id sunilkumar.shesham@infosys.com, yogeesha_Shenoy@infosys.com,harish_shenoy@infosys.com

M/s Wipro Technologies Contact details are Email id : alumnipf.hrss@wipro.com,kala.devi1@wipro.com Phone No.: 9980811923, 7760457566, 9986050378,9110288830.
"
Section Officer PG-AR (SO),,,2023-01-27T00:00:00.000+0000,," The EPS account NO PYBOM/10088/1842952 of M/s Infosys Limited transferred to M/s L T Infotech Limited. The same has been shared in Abstract Annexure-K copy attached dated 18.10.2022. 
On verification of the MIS Dashboard. Thane (North) office accounted the EPS service from 
1.	DS/NHP/19505/418 DOJ 07.12.2006 TO DOE 30.06.2014 M/s GRAPECITY INDIA PVT LTD
2.	PYBOM/11394/222679 DOJ 29.04.2015 TO 25.05.2018 M/s WIPRO TECHNOLOGIES LTD 
3.	PYBOM/10088/1842952 DOJ 28.05.2018 TO DOE 30.08.2021 M/s INFOSYS LIMITED 
4.	MHBAN/18734/521484 DOJ 13.09.2021 TO DOE 18.07.2022 M/s CAPGEMNI TECHNOLOGY 
5.	THTHAN/4240/A/141300 DOJ 20.07.2022 TO TILL DATE M/s L T INFOTECH LTD 
6.	The copy of the Annexure K of MHBAN/18734/521484 enclosed for reference Kindly produce this Annexure-K to the Regional Office Thane office and get the account to the F amount into M/s THTHAN/4240 PF ACCOUNT NUMBER. 
7.	Since M/s Wipro Technologies Limited M/s Infosys Limited M/s L T Infotech are exempted establishment. PF amount will be maintained by their own Trust. The details of trust M/s Infosys contract respective trust to get your PF amount transferred. 

M/s Infosys limited is an exempted establishment and maintaining separate PF trust. In this regard, you are advised to please contact M/sInfosys Limited PF Trust regarding status of PF transfer/settlement/contribution and get details of (Annexure-K/Amount/Cheque No./Date of Transfer). Contact details Mr.Yogeesha Mobile no.7760982973, 7338633161. Email id sunilkumar.shesham@infosys.com, yogeesha_Shenoy@infosys.com,harish_shenoy@infosys.com

M/s Wipro Technologies Contact details are Email id : alumnipf.hrss@wipro.com,kala.devi1@wipro.com Phone No.: 9980811923, 7760457566, 9986050378,9110288830.
"
,,,2023-01-27T00:00:00.000+0000,,
,,,2023-02-06T00:00:00.000+0000,,
Section Officer PG-AB (SO),,,2023-02-08T00:00:00.000+0000,," The complainants response to the case report dated January 27, 2023 is attached. This may be looked into and needful done."
Esakki Muthu S (ASO),,,2023-02-08T00:00:00.000+0000,," The complainants response to the case report dated January 27, 2023 is attached. This may be looked into and needful done"
D K SINGH (RPFC I),,,2023-02-10T00:00:00.000+0000,,With reference to the grievance it is to inform that the L & T Infotech Limited contact No 70450101662 and employment Email id ajay.singh@larsentoubro.com since Trust will maintain their own PF amount where as EPS will be maintained by concerned PF office. This is for your information please. 
D K SINGH (RPFC I),,,2023-02-10T00:00:00.000+0000,,"With reference to the grievance it is to inform that the L & T Infotech Limited contact No 70450101662 and employment Email id ajay.singh@larsentoubro.com since Trust will maintain their own PF amount where as EPS will be maintained by concerned PF office. This is for your information please. 
"
D K SINGH (RPFC I),,,2023-02-10T00:00:00.000+0000,,"With reference to the grievance it is to inform that the L & T Infotech Limited contact No 70450101662 and employment Email id ajay.singh@larsentoubro.com since Trust will maintain their own PF amount where as EPS will be maintained by concerned PF office. This is for your information please. 
"
Esakki Muthu S (ASO),,,2023-02-13T00:00:00.000+0000,, 
AVINASH GANDHI (RPFC I Thane South),,,2023-02-14T00:00:00.000+0000,," Sir/Madam,
With reference to Grievance no. DPG/F/2023/80231, It is to inform that the matter has been examined and it is observed that as per MIS report the member’s date of joining against a/c no. DSNHP00195050000000418 is 01.03.2007 also no transfer in is reflected on portal, whereas the date of joining against the said a/c number in provided Annx K is 07.12.2006.
Member is requested to contact Delhi East Office and arrange to send the Revised Annx K to respective office with proper service details.
"
HO EPFO (DA),,,2023-02-14T00:00:00.000+0000,, 
ISHA (RPFC II),,,2023-02-14T00:00:00.000+0000,," The grievance has been examined and it is observed that the grievance relates to establishment THTHA000042400A0141300 which falls under the jurisdiction of RO, Thane. Thus the grievance may be transferred to concerned office for information."
HO EPFO (DA),,,2023-02-15T00:00:00.000+0000,, 
AVINASH GANDHI (RPFC I Thane South),,,2023-02-15T00:00:00.000+0000,," Sir/Madam,
With reference to Grievance no. DPG/F/2023/80231, It is to inform that the matter has been re-examined and it is observed that the matter is related to transfer of EPS Service to a/c no. THTHA000042400A0141300. But while scrutiny of provided Annx K, it is observed that as per MIS report the member’s date of joining against a/c no. DSNHP00195050000000418 is 01.03.2007 also no transfer in is reflected on portal, whereas the date of joining against the said a/c number in provided Annx K is 07.12.2006.
Member is requested to contact Delhi East Office and arrange to send the Revised Annx K to respective office with proper service details.
"
HO EPFO (DA),,,2023-02-15T00:00:00.000+0000,," Sir/Madam,
With reference to Grievance no. DPG/F/2023/80231, It is to inform that the matter has been re-examined and it is observed that the matter is related to transfer of EPS Service to a/c no. THTHA000042400A0141300. But while scrutiny of provided Annx K, it is observed that as per MIS report the member’s date of joining against a/c no. DSNHP00195050000000418 is 01.03.2007 also no transfer in is reflected on portal, whereas the date of joining against the said a/c number in provided Annx K is 07.12.2006.
Member is requested to contact Delhi East Office and arrange to send the Revised Annx K to respective office with proper service details.
"
Section Officer PG (SO),,,2023-02-16T00:00:00.000+0000,, Please complete the complete and qualitative disposal after obtaining the necessary documents from the complainant..
HO EPFO (DA),,,2023-02-16T00:00:00.000+0000,, 
ISHA (RPFC II),,,2023-02-17T00:00:00.000+0000,," Sir, An amount of Rs. 600138/- has been transferred to PYBOM(Trust) on 23/06/2017. Copy of annexure K is enclosed herewith for your ready reference. An email dated 17/02/2023 has been issued to RO Thane under intimation to member also. "
Surjeet Kumar (RPFC II),,,2023-02-17T00:00:00.000+0000,, pls take necessary action immediately
AVINASH GANDHI (RPFC I Thane South),,,2023-02-18T00:00:00.000+0000,," Sir/Madam,
It is requested to transfer the grievance to Bommasandra Office for providing Revised/Corrected Annx K. Service will be included on receipt of the same.
"
Surjeet Kumar (RPFC II),,,2023-02-18T00:00:00.000+0000,," Report Number 9, From EPFO, Regional Office, Thane on 18/02/2023 approved by OIC
Report remarks Sir/Madam,
It is requested to transfer the grievance to Bommasandra Office for providing Revised/Corrected Annx K. Service will be included on receipt of the same."
D K SINGH (RPFC I),,,2023-02-20T00:00:00.000+0000,," As per MIS data, the total previous EPS service (based on the EPS Abstract of Annexure-K of PYBOM/10088/1842952) got accounted in the present account THTHA/424/00A/141300. Further member may contact THANE(SOUTH) office for confirmation of EPS service accounted. 
The same has been communicated to member through mail dated 20.02.2023."
HO EPFO (DA),,,2023-02-21T00:00:00.000+0000,, 
AVINASH GANDHI (RPFC I Thane South),,,2023-02-21T00:00:00.000+0000,," Sir/Madam, 
With reference to Grievance no. DPG/F/2023/80231, It is to inform that the service received form a/c no. PYBOM00100880001842952 is already included in a/c no THTHA000042400A0141300 Member can check the same using UAN portal.
"
Surjeet Kumar (RPFC II),,,2023-02-21T00:00:00.000+0000,," Sir/Madam,
With reference to Grievance no. DPG/F/2023/80231, It is to inform that the service received form a/c no. PYBOM00100880001842952 is already included in a/c no THTHA000042400A0141300 Member can check the same using UAN portal.

The member service has been included. may kindly be disposed."
Section Officer PG-AB (SO),,,2023-02-21T00:00:00.000+0000,," Sir/Madam,
With reference to Grievance no. DPG/F/2023/80231, It is to inform that the service received form a/c no. PYBOM00100880001842952 is already included in a/c no THTHA000042400A0141300 Member can check the same using UAN portal.

The member service has been included. may kindly be disposed."
,,,2023-02-22T00:00:00.000+0000,,
,,,2023-03-16T00:00:00.000+0000,,"The Ministry of Labour and Employment, vide their case report dated February 16, 2023, had informed as under:<br><br>"".................. With reference to Grievance no. DPG/F/2023/80231, It is to inform that the service received form a/c no. PYBOM00100880001842952 is already included in a/c no THTHA000042400A0141300 Member can check the same using UAN portal. The member service has been included. may kindly be disposed.......""<br><br>2. You have also confirmed resolution of your grievance over phone on March 16, 2023 at around 1:25 P.M."
,,,2023-01-16T00:00:00.000+0000,,
,,,2023-01-17T00:00:00.000+0000,0.0,
Section Officer PG-MH (SO),,,2023-01-17T00:00:00.000+0000,, 
HO EPFO (DA),,,2023-01-20T00:00:00.000+0000,, 
P. B. Verma (RPFC I),,,2023-02-02T00:00:00.000+0000,,"The PF account number OR/1833/1343 had already been settled on 2015 hence the applied transfer claim in Form-13A(R) was rejected.
Further the pension has been calculated taking with upto date contribution and period of service. Hence there is no required of revision of pension.
The member complainant was intimated the fact vide mail dated 02.02.2023.

"
Esakki Muthu S (ASO),,,2023-02-03T00:00:00.000+0000,,"The PF account number OR/1833/1343 had already been settled on 2015 hence the applied transfer claim in Form-13A(R) was rejected.
Further the pension has been calculated taking with upto date contribution and period of service. Hence there is no required of revision of pension.
The member complainant was intimated the fact vide mail dated 02.02.2023.

"
Section Officer PG-AR (SO),,,2023-02-03T00:00:00.000+0000,, The PF account number OR/1833/1343 had already been settled on 2015 hence the applied transfer claim in Form-13A(R) was rejected. Further the pension has been calculated taking with upto date contribution and period of service. Hence there is no required of revision of pension. The member complainant was intimated the fact vide mail dated 02.02.2023.	Esakki Muthu S (ASO)
Section Officer PG-AR (SO),,,2023-02-03T00:00:00.000+0000,,The PF account number OR/1833/1343 had already been settled on 2015 hence the applied transfer claim in Form-13A(R) was rejected. Further the pension has been calculated taking with upto date contribution and period of service. Hence there is no required of revision of pension. The member complainant was intimated the fact vide mail dated 02.02.2023.	Esakki Muthu S (ASO)
,,,2023-01-16T00:00:00.000+0000,,
,,,2023-01-17T00:00:00.000+0000,0.0,
Section Officer PG-MH (SO),,,2023-01-17T00:00:00.000+0000,, 
HO EPFO (DA),,,2023-01-20T00:00:00.000+0000,, 
AMIT ATHALEY (RPFC),,,2023-02-06T00:00:00.000+0000,," With reference to the grievance of the member, it is informed that Interest credited on 01.02.2023 in member PF A/c WB/CAL/5438/1266."
Esakki Muthu S (ASO),,,2023-02-07T00:00:00.000+0000,," With reference to the grievance of the member, it is informed that Interest credited on 01.02.2023 in member PF A/c WB/CAL/5438/1266."
Esakki Muthu S (ASO),,,2023-02-07T00:00:00.000+0000,," With reference to the grievance of the member, it is informed that Interest credited on 01.02.2023 in member PF A/c WB/CAL/5438/1266."
Section Officer PG-AR (SO),,,2023-02-08T00:00:00.000+0000,," With reference to the grievance of the member, it is informed that Interest credited on 01.02.2023 in member PF A/c WB/CAL/5438/1266."
Section Officer PG-AR (SO),,,2023-02-08T00:00:00.000+0000,,"With reference to the grievance of the member, it is informed that Interest credited on 01.02.2023 in member PF A/c WB/CAL/5438/1266."
,,,2023-01-16T00:00:00.000+0000,,
,,,2023-01-17T00:00:00.000+0000,0.0,
OSD2INS (OSDDFS),,,2023-01-17T00:00:00.000+0000,,"Please issue acknowledgement to the petitioner urgently and examine and settle the complaint as per the rules within a time bound manner. Please send your ATR and upload a copy of reply sent to the petitioner on CPGRAMS. 
"
Mr. C. V. RAMANA (Chief CRM-PS),,,2023-01-18T00:00:00.000+0000,, Spoke to complainant. Complaint is not against LIC. Complaint pertains to Bank for not granting the EX Gratia Payment. Matter is not pertaining to us. Kindly take up with the concerned Authority.
OSD2INS (OSDDFS),,,2023-01-18T00:00:00.000+0000,,as reported: Spoke to complainant. Complaint is not against LIC. Complaint pertains to Bank for not granting the EX Gratia Payment. Matter is not pertaining to us. Kindly take up with the concerned Authority.
OSD2INS (OSDDFS),,,2023-01-18T00:00:00.000+0000,,as reported: Spoke to complainant. Complaint is not against LIC. Complaint pertains to Bank for not granting the EX Gratia Payment. Matter is not pertaining to us. Kindly take up with the concerned Authority.
,,,2023-01-16T00:00:00.000+0000,,
,,,2023-01-24T00:00:00.000+0000,0.0,
OSD2INS (OSDDFS),,,2023-01-24T00:00:00.000+0000,,"Please issue acknowledgement to the petitioner urgently and examine and settle the complaint as per the rules within a time bound manner. Please send your ATR and upload a copy of reply sent to the petitioner on CPGRAMS. 
"
Mr. C. V. RAMANA (Chief CRM-PS),,,2023-01-24T00:00:00.000+0000,, Please upload ATR along with a copy of reply sent to the complainant on CPGRAMS. 	
Smt Richaa Kapoor (Regional Manager CRM-PS),,,2023-01-24T00:00:00.000+0000,," We have forwarded the complaint to the CRM Dept., Rajkot Divisional Office, for resolution. We shall submit the compliance when we receive from them.

"
Shri H. N. Vadhel (MANAGER CRM),,,2023-01-25T00:00:00.000+0000,, Reply to complainant and scan copy attached herewith complain may be closed.
Smt Richaa Kapoor (Regional Manager CRM-PS),,,2023-01-25T00:00:00.000+0000,, Reply to complainant and scan copy attached herewith complain may be closed.
Mr. C. V. RAMANA (Chief CRM-PS),,,2023-01-25T00:00:00.000+0000,," The grievance made by the complainant is suitably redressed in the letter of resolution sent to him, the letter is attached hereto. Thus the complaint may please be treated as closed."
Mr. C. V. RAMANA (Chief CRM-PS),,,2023-01-25T00:00:00.000+0000,,"The grievance made by the complainant is suitably redressed in the letter of resolution sent to him, the letter is attached hereto. Thus the complaint may please be treated as closed."
,,,2023-01-16T00:00:00.000+0000,,
,,,2023-01-24T00:00:00.000+0000,0.0,
OSD2INS (OSDDFS),,,2023-01-24T00:00:00.000+0000,, Please issue acknowledgement to the petitioner urgently and examine and settle the complaint as per the rules within a time bound manner. Please send your ATR and upload a copy of reply sent to the petitioner on CPGRAMS. 
Mr. C. V. RAMANA (Chief CRM-PS),,,2023-01-24T00:00:00.000+0000,, Please upload ATR along with a copy of reply sent to the complainant on CPGRAMS. 	
Smt Richaa Kapoor (Regional Manager CRM-PS),,,2023-01-24T00:00:00.000+0000,," We have forwarded the complaint to the CRM Dept., Rajkot Divisional Office, for resolution. We shall submit the compliance when we receive from them.

"
Shri H. N. Vadhel (MANAGER CRM),,,2023-01-25T00:00:00.000+0000,, We have given reply to complainant and scan copy attached herewith complain may be closed 
Smt Richaa Kapoor (Regional Manager CRM-PS),,,2023-01-25T00:00:00.000+0000,, We have given reply to complainant and scan copy attached herewith complain may be closed 
Mr. C. V. RAMANA (Chief CRM-PS),,,2023-01-25T00:00:00.000+0000,," The grievance made by the complainant is suitably redressed in the letter of resolution sent to him, the letter is attached hereto. Thus the complaint may please be treated as closed."
Mr. C. V. RAMANA (Chief CRM-PS),,,2023-01-25T00:00:00.000+0000,,"The grievance made by the complainant is suitably redressed in the letter of resolution sent to him, the letter is attached hereto. Thus the complaint may please be treated as closed."
,,,2023-01-16T00:00:00.000+0000,,
,,,2023-01-17T00:00:00.000+0000,0.0,
OSD2INS (OSDDFS),,,2023-01-17T00:00:00.000+0000,, Please issue acknowledgement to the petitioner urgently and examine and settle the complaint as per the rules within a time bound manner. Please send your ATR and upload a copy of reply sent to the petitioner on CPGRAMS. 
Anson M (Assistant Manager),,,2023-01-25T00:00:00.000+0000,," The details mentioned in grievance is inadequate to proceed further in portal. The name of insurance company is also required. Hence if the complainant has grievance against any particular insurance co. then he/she is requested to provide us with name of insurance company, policy number so as to enable us to take up the grievance with the concerned for redressal"
Anson M (Assistant Manager),,,2023-01-25T00:00:00.000+0000,,"The details mentioned in grievance is inadequate to proceed further in portal. The name of insurance company is also required. Hence if the complainant has grievance against any particular insurance co. then he/she is requested to provide us with name of insurance company, policy number so as to enable us to take up the grievance with the concerned for redressal"
Lalawmpuia Ngaihte (Chief Manager - RE and Analytics - East Zone),,,2023-02-20T00:00:00.000+0000,, Kindly look into it.
