OfficerDetail,OfficerDetail_torg,comment,date_of_action,delay,remarks
Suresh Choudhary (Nodal officer),,,2023-02-22T00:00:00.000+0000,0.0, Please take necessary action.
DHIRENDRA KUMAR TRIPATHY (ASSOCIATE PROFESSOR),,,2023-03-10T00:00:00.000+0000,16.0, This issue is not related to R.U. and Colleges.
Suresh Choudhary (Nodal officer),,,2023-03-10T00:00:00.000+0000,0.0, यह विषय national law university से सम्बंधित है जो केन्द्र द्वारा संचालित है 
Dr. Raj Shekhar Prasad (Assistant Director),,,2023-03-13T00:00:00.000+0000,3.0, यह विषय national law university से सम्बंधित है जो केन्द्र द्वारा संचालित है
,,,2023-01-30T00:00:00.000+0000,,
,,,2023-01-30T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-30T00:00:00.000+0000,0.0,Auto Forwarded
Smt. Ritu Kanojia (Assistant Provident Fund Commissioner),,,2023-01-31T00:00:00.000+0000,1.0, 
Smt. Ritu Kanojia (Assistant Provident Fund Commissioner),,,2023-01-31T00:00:00.000+0000,0.0," With respect to the grievance of the member, it is informed that the establishment pertains to RO, Delhi (East). Therefore, it is requested that the grievance may be forwarded to the concerned region for further necessary action.
 
"
Ankita (DEO),,,2023-01-31T00:00:00.000+0000,0.0, 
ISHA (RPFC II),,,2023-02-06T00:00:00.000+0000,6.0," Sir, In this regard it is to inform that the claim form 10C has been settled on 06/02/2023 amounting to Rs. 10211/-. "
Krity Kumari (ASO),,,2023-02-07T00:00:00.000+0000,1.0," Sir, In this regard it is to inform that the claim form 10C has been settled on 06/02/2023 amounting to Rs. 10211/-.	ISHA (RPFC II)"
,,,2023-01-30T00:00:00.000+0000,,
ASO-01 (ASO),,,2023-01-31T00:00:00.000+0000,0.0, Please examine the grievance at an appropriate level for redressal. Action Taken on the grievance may be intimated to the petitioner and a copy of the reply sent to him be uploaded on CPGRAMS along with ATR. 
Nodal Officer (GM),,,2023-02-02T00:00:00.000+0000,2.0,"कृपया शिकायत की जांच समयबद्ध रूप से करने की व्‍यवस्‍था करें और शिकायतकर्ता को उपयुक्त उत्तर भेजें और उसके निपटान के तुरंत बाद शिकायतकर्ता को भेजें गए उत्तर को सीपीग्राम्स पोर्टल पर भी अपनी टिप्पणी/ कार्रवाई के साथ अपलोड करें। 
Kindly arrange to examine and redress the grievance and give an appropriate reply to the complainant within a time-bound manner. After redressal, a copy of the reply given to the complainant along with your comments/action may be uploaded on the CPGRAMS portal. 
"
Shri Vikramjit Singh Randhawa (Deputy General Manager),,,2023-02-02T00:00:00.000+0000,0.0," CMS ref N202223023408219
"
KULDEEP KUMAR (MANAGER),,,2023-02-02T00:00:00.000+0000,0.0," Complaint registered by CRPC as N202223023408219 and 
Complaint is closed under process as its received on 02-02-2023.
"
,,,2023-01-30T00:00:00.000+0000,,
,,,2023-01-30T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-30T00:00:00.000+0000,0.0,Auto Forwarded
Dr. Amita Bali Vohra (DDGP),,,2023-02-03T00:00:00.000+0000,4.0," This matter is related to Engineering Service Examination, 2009 under UPSC for Ministry of Railway. Accordingly available information already provided to the complainant and further matter was refund to Ministry of Railway. "
Sh. Vum Mang (Director),,,2023-02-03T00:00:00.000+0000,0.0," This matter is related to Engineering Service Examination, 2009 under UPSC for Ministry of Railway. Accordingly available information already provided to the complainant and further matter was refund to Ministry of Railway.
"
Shri Manmohan (Deputy Secretary),,,2023-02-06T00:00:00.000+0000,3.0,"Multiple PG send same subject all PG
DHLTH/E/2023/0000828	Samir Kumar Hore	21/01/2023	
	DHLTH/E/2023/0001042	Samir Kumar Hore	26/01/2023	
	DHLTH/E/2023/0001222	Samir Kumar Hore	30/01/2023	
	DHLTH/E/2023/0001360	Samir Kumar Hore	02/02/2023	
	DHLTH/E/2023/0001361	Samir Kumar Hore	02/02/2023	
	DHLTH/E/2023/0001472	Samir Kumar Hore	04/02/2023	
	DHLTH/E/2023/0001473	Samir Kumar Hore	04/02/2023	
	DHLTH/E/2023/0001551	Samir Kumar Hore	06/02/2023	
	DHLTH/E/2023/0001552	Samir Kumar Hore	06/02/2023	
	DHLTH/E/2023/0001553	Samir Kumar Hore	06/02/2023	
	DHLTH/E/2023/0001554	Samir Kumar Hore	06/02/2023	
	DHLTH/E/2023/0001555	Samir Kumar Hore	06/02/2023	
	DHLTH/E/2023/0001556	Samir Kumar Hore	06/02/2023"
,,,2023-01-30T00:00:00.000+0000,,
"Shri Bhaskar Pandey, Joint Secretary",,,2023-02-07T00:00:00.000+0000,0.0,Grievance received by Subordinate Organisation from Web API
"Shri Bhaskar Pandey, Joint Secretary",,,2023-03-02T00:00:00.000+0000,23.0,"महोदय , क्षेत्राधिकारी मंझनपुर की आख्या सादर प्रेषित है आख्या सादर अवलोकनार्थ प्रेषित है महोदय सादर अवगत कराना है कि आवेदिका कौशिल्या देवी पत्नी इंदल रैदास पुत्री स्व0छेदीलाल निवासी उपरोक्त के प्रा0पत्र की जाँच मुझ उ0नि0 द्वारा मौके पर जाकर की गयी तो ज्ञात हुआ कि आवेदिका के बाबा 03 भाई क्रमशः होला, श्रीप्रसाद व अमरनाथ थे होला के पुत्र छेदी की आवेदिका कौशिल्या इकलौती पुत्री है तथा श्री प्रसाद की संतान विपक्षी सुग्गालाल है तथा अमरनाथ का भी एक लडका है जो अपने ससुराल मे रहता है आवेदिका की पैतृक सम्पत्ति मकान व जमीन का बटवारा पूर्व मे आपसी सहमति से तीन भागो मे हुआ था और सभी अपने स्थान पर काबिज थे पैतृक दो मकान है जिसमे गाँव के अन्दर एक मकान व गाँव के बाहर भी एक मकान है पूर्व मे हुये बटवारे के अनुसार गाँव के अन्दर का मकान सुग्गालाल आदि को मिला था तथा आवेदिका के पिता छेदीलाल को गाँव के बाहर स्थित मकान हिस्से मे था अब आवेदिका गाँव के अन्दर के मकान मे हिस्सा ले रही है जिसके कारण विपक्षीगण गाँव के बाहर स्थित मकान मे भी हिस्सा चाहते हैं आवेदिका का कहना है कि गाँव के अन्दर वाले मकान मे भी मुझे हिस्सा मिला था और गाँव के बाहर वाले मकान मेरे पिता का तन्हा है जिसे विपक्षीगण मानने को तैयार नही है इसी बात को लेकर दोनो पक्षो मे विवाद है विवाद के निस्तारण का हर संभव प्रयास किया गया किन्तु दोनो पक्ष मानने को तैयार नही है दोनो पक्षो को निर्देशित किया गया कि मामले का निस्तारण आपस मे मिल बैठकर करें अथवा माननीय न्यायालय मे वाद दायर कर चाराजोई कर निस्तारण करायें प्रा0पत्र मे आवेदिका द्वारा अन्य आरोप पेशबन्दी मे लगाये गये है जिनकी जाँच से पुष्टि नही हो रही है कसीदगी को देखते हुये उ0नि0 श्रवण कुमार सिंह द्वारा दोनो पक्षो के विरुद्ध धारा 107,116 सीआरपीसी की कार्यवाही दिनांक 19.02.2023 को रपट नं0 36 समय 17.59 बजे थाना महेवाघाट जनपद कौशाम्बी पर की गयी है रिपोर्ट सादर सेवा मे प्रेषित है"
,,,2023-01-30T00:00:00.000+0000,,
,,,2023-01-30T00:00:00.000+0000,0.0,Auto Forwarded
SMT. JAYANTHI KRISHNAN (CCIT 1 CHENNAI),,,2023-02-08T00:00:00.000+0000,0.0," The grievance may be forwarded to the DCIT/ACIT, Corporate Circle 1(1), Chennai. "
APARNA RAO (PCIT-1 CHENNAI),,,2023-02-09T00:00:00.000+0000,1.0, The grievance may be resolved expeditiously.
Dr S Pandian (RANGE HEAD CR 1),,,2023-02-10T00:00:00.000+0000,1.0, The grievance may be resolved expeditiously.
DCIT CORP 1 (DCIT CORP 1),,,2023-03-09T00:00:00.000+0000,27.0," The rectification request of the assessee was found to be partially acceptable and the corresponding order has been manually completed on fie determining the brought forward business loss at Rs (-) Rs 16,23,110/- and MAT income at Rs 1,22,03,826/-.

However, when the order is being submitted to CPC for computation, again and again it is being returned back with incorrect MAT income of Rs 1,26,92,742/- (instead of Rs 1,22,03,826/-).

Multiple tickets have been raised but, to no avail. The latest ticket number is 2032191. Thus, no further action may be considered as pending in this office and the case may kindly be transferred to CPC for action."
Dr S Pandian (RANGE HEAD CR 1),,,2023-03-10T00:00:00.000+0000,1.0," The rectification request of the assessee was found to be partially acceptable and the corresponding order has been manually completed on fie determining the brought forward business loss at Rs (-) Rs 16,23,110/- and MAT income at Rs 1,22,03,826/-.

However, when the order is being submitted to CPC for computation, again and again it is being returned back with incorrect MAT income of Rs 1,26,92,742/- (instead of Rs 1,22,03,826/-).

Multiple tickets have been raised but, to no avail. The latest ticket number is 2032191. Thus, no further action may be considered as pending in this office and the case may kindly be transferred to CPC for action."
APARNA RAO (PCIT-1 CHENNAI),,,2023-03-10T00:00:00.000+0000,0.0," As per report received and screen shot attached, the grievance may be transferred to CPC-ITR for resolution since computation received from CPC shows incorrect MAT credit."
SMT. JAYANTHI KRISHNAN (CCIT 1 CHENNAI),,,2023-03-10T00:00:00.000+0000,0.0," As per report received and screen shot attached, the grievance may be transferred to CPC-ITR for resolution since computation received from CPC shows incorrect MAT credit."
RAVICHANDRAN RAMASAMY (PR. CHIEF COMMISSIONER OF INCOME TAX),,,2023-03-10T00:00:00.000+0000,0.0," The rectification request of the assessee was found to be partially acceptable and the corresponding order has been manually completed on fie determining the brought forward business loss at Rs (-) Rs 16,23,110/- and MAT income at Rs 1,22,03,826/-. However, when the order is being submitted to CPC for computation, again and again it is being returned back with incorrect MAT income of Rs 1,26,92,742/- (instead of Rs 1,22,03,826/-). Multiple tickets have been raised but, to no avail. The latest ticket number is 2032191. Thus, no further action may be considered as pending in this office and the case may kindly be transferred to CPC for further resolution."
Sh. Ramesh Chand (Jt. DIT OSD),,,2023-03-15T00:00:00.000+0000,5.0," Kindly persue the latest comments of CCIT, Chennai and take urgent necessary action to resolve the grievance. Also kindly upload the Action Taken Report at the earliest."
Sh. Y. K. Singh (DGIT),,,2023-03-15T00:00:00.000+0000,0.0, Please examine the matter and take appropriate action for the redressal of the grievance and upload the final status report at the earliest.
Suja Menon V (Income Tax Officer CPC ITR),,,2023-04-10T00:00:00.000+0000,26.0,"Dear Sir/Madam, 

As seen from CPC portal for AY 2019-20, taxpayer has filed the rectification and CPC has processed the same determining refund. The rectification rights has been transferred to Jurisdictional AO on 18-03-2020. The JAO is requested to examine the issue and take further necessary action.
"
Sh. Y. K. Singh (DGIT),,,2023-04-10T00:00:00.000+0000,0.0,"Dear Sir/Madam, 

As seen from CPC portal for AY 2019-20, taxpayer has filed the rectification and CPC has processed the same determining refund. The rectification rights has been transferred to Jurisdictional AO on 18-03-2020. The JAO is requested to examine the issue and take further necessary action.
"
Sh. Ramesh Chand (Jt. DIT OSD),,,2023-04-11T00:00:00.000+0000,1.0, कृपया इस मामले को देखें और जल्द से जल्द स्टेटस रिपोर्ट अपलोड करें। Kindly look into the matter and upload the status report at the earliest.
Reena Sinha Puri (Pr. CCIT NaFAC),,,2023-02-06T00:00:00.000+0000,7.0," Assessee is requesting for rectification of 143(1)a order for AY 2018-19, which is to be done by JAO. No further cause for action lies with NaFAC. Thus this grievance should be transferred to the relevant JAO for further necessary action. Grievance may be treated as settled from this end."
Dr. Nidhi Mittal (Jt. DIT E-Services),,,2023-02-06T00:00:00.000+0000,0.0, Kindly look into the matter and upload final status report at the earliest.	
RAVICHANDRAN RAMASAMY (PR. CHIEF COMMISSIONER OF INCOME TAX),,,2023-02-08T00:00:00.000+0000,2.0," The grievance has been forwarded to the DCIT/ACIT, Corporate Circle 1(1), Chennai. The grievance should be redressed within the time limit of 30 days. In case it is likely to take longer time to redress, then an Action Taken Report on the grievance is to be uploaded on CPGRAMS portal and an interim reply with reason for delay must be sent to the petitioner. Kindly upload the final report along with documentary evidence on redressal of grievance."
RAVICHANDRAN RAMASAMY (PR. CHIEF COMMISSIONER OF INCOME TAX),,,2023-04-12T00:00:00.000+0000,1.0," The re-forwarded comments received from DGIT(SYSTEMS) have been sent by E-mail on 12.04.2023 to DCIT, Corporate Circle 1(1), Chennai for expeditious resolution of the grievance."
SMT. JAYANTHI KRISHNAN (CCIT 1 CHENNAI),,,2023-04-12T00:00:00.000+0000,0.0, The JAO may be directed to examine the matter and take appropriate action for the redressal of the grievance and upload the final status report at the earliest.
APARNA RAO (PCIT-1 CHENNAI),,,2023-04-13T00:00:00.000+0000,1.0, The JAO may be directed to examine the matter and take appropriate action for the redressal of the grievance and upload the final status report at the earliest.
Dr S Pandian (RANGE HEAD CR 1),,,2023-04-20T00:00:00.000+0000,7.0, .
DCIT CORP 1 (DCIT CORP 1),,,2023-05-16T00:00:00.000+0000,26.0,"The rectification request of the assessee was found to be partially acceptable and the corresponding order has been manually completed on fie determining the brought forward business loss at Rs (-) Rs 16,23,110/- and MAT income at Rs 1,22,03,826/-. However, when the order is being submitted to CPC for computation, again and again it is being returned back with incorrect MAT income of Rs 1,26,92,742/- (instead of Rs 1,22,03,826/-). Multiple tickets have been raised and the solution provided had been duly incorporated but, to no avail. The latest ticket number is 2113081. Thus, no further action may be considered as pending in this office and the case may kindly be transferred to ITBA Helpdesk or CPC for action.
10	CASE REPORT SENT AND DISPOSED LOCALLY	10/03/2023	CR1 - (RHCR1)	PRINCIPAL COMMISSIONER OF INCOME TAX 1 CHENNAI - (CHPC1)	The rectification request of the assessee was found to be partially acceptable and the corresponding order has been manually completed on fie determining the brought forward business loss at Rs (-) Rs 16,23,110/- and MAT income at Rs 1,22,03,826/-. However, when the order is being submitted to CPC for computation, again and again it is being returned back with incorrect MAT income of Rs 1,26,92,742/- (instead of Rs 1,22,03,826/-). Multiple tickets have been raised but, to no avail. The latest ticket number is 2032191. Thus, no further action may be considered as pending in this office and the case may kindly be transferred to CPC for action."
Dr S Pandian (RANGE HEAD CR 1),,,2023-05-16T00:00:00.000+0000,0.0, .
DCIT CORP 1 (DCIT CORP 1),,,2023-05-16T00:00:00.000+0000,0.0,"The rectification request of the assessee was found to be partially acceptable and the corresponding order has been manually completed on file determining the brought forward business loss at Rs (-) Rs 16,23,110/- and MAT income at Rs 1,22,03,826/-. However, when the order is being submitted to CPC for computation, again and again it is being returned back with incorrect MAT income of Rs 1,26,92,742/- (instead of Rs 1,22,03,826/-). Multiple tickets have been raised, the resolution offered had been duly incorporated but, to no avail. The latest ticket number is 2113081. Thus, no further action may be considered as pending in this office and the case may kindly be transferred to ITBA Helpdesk or CPC for further resolution."
Dr S Pandian (RANGE HEAD CR 1),,,2023-05-16T00:00:00.000+0000,0.0,"The rectification request of the assessee was found to be partially acceptable and the corresponding order has been manually completed on file determining the brought forward business loss at Rs (-) Rs 16,23,110/- and MAT income at Rs 1,22,03,826/-. However, when the order is being submitted to CPC for computation, again and again it is being returned back with incorrect MAT income of Rs 1,26,92,742/- (instead of Rs 1,22,03,826/-). Multiple tickets have been raised, the resolution offered had been duly incorporated but, to no avail. The latest ticket number is 2113081. Thus, no further action may be considered as pending in this office and the case may kindly be transferred to ITBA Helpdesk or CPC for further resolution."
APARNA RAO (PCIT-1 CHENNAI),,,2023-05-16T00:00:00.000+0000,0.0," From the report submitted by the JAO and screenshot attached, it is seen that though multiple tickets raised, the solution given by the CPC ITR is not workable (even as per latest solution given for latest ticket). In view of the same, the grievance may be transferred to CPC ITR for resolution."
SMT. JAYANTHI KRISHNAN (CCIT 1 CHENNAI),,,2023-05-16T00:00:00.000+0000,0.0," From the report submitted by the JAO and screenshot attached, it is seen that though multiple tickets raised, the solution given by the CPC ITR is not workable (even as per latest solution given for latest ticket). In view of the same, the grievance may be transferred to CPC ITR for resolution."
SANJAI KUMAR VERMA (PR. CHIEF COMMISSIONER OF INCOME TAX),,,2023-05-17T00:00:00.000+0000,1.0," The rectification request of the assessee was found to be partially acceptable and the corresponding order has been manually completed on file determining the brought forward business loss at Rs (-) Rs 16,23,110/- and MAT income at Rs 1,22,03,826/-. However, when the order is being submitted to CPC for computation, again and again it is being returned back with incorrect MAT income of Rs 1,26,92,742/- (instead of Rs 1,22,03,826/-). Multiple tickets have been raised, the resolution offered had been duly incorporated but, to no avail. The latest ticket number is 2113081. Thus, no further action may be considered as pending in this office and the case may kindly be transferred to ITBA Helpdesk or CPC for further resolution."
Sh. Ramesh Chand (Jt. DIT OSD),,,2023-05-18T00:00:00.000+0000,1.0," Kindly look into the matter and upload the status report at the earliest.

"
Sh. Y. K. Singh (DGIT),,,2023-05-19T00:00:00.000+0000,1.0, Please examine the matter and take appropriate action for the redressal of the grievance and upload the final status earliest.
Rajesh Kumar Pathak (Asstt. Director of Income Tax),,,2023-05-28T00:00:00.000+0000,9.0,"The technical team has conveyed in reference to PAN:-AAACN1940M for A.Y-2018-19,Ticket No-2113081 that AO needs to follow the solution as given below:--
Reset computation and select return and initiate again. If Deferred Tax is negative then do not enter the same in Income tax paid or payable in Addition under MAT. Enter Deferred Tax negative MAT Deductions other. In view of the above, the CPGRAM may kindly be transferred to concerned A.O for further necessary action. 

"
Sh. Y. K. Singh (DGIT),,,2023-05-30T00:00:00.000+0000,2.0,"The technical team has conveyed in reference to PAN:-AAACN1940M for A.Y-2018-19,Ticket No-2113081 that AO needs to follow the solution as given below:--
Reset computation and select return and initiate again. If Deferred Tax is negative then do not enter the same in Income tax paid or payable in Addition under MAT. Enter Deferred Tax negative MAT Deductions other. In view of the above, the CPGRAM may kindly be transferred to concerned A.O for further necessary action. 

"
Sh. Ramesh Chand (Jt. DIT OSD),,,2023-05-30T00:00:00.000+0000,0.0, Kindly look into the matter and upload the Action Taken Report at the earliest.
SANJAI KUMAR VERMA (PR. CHIEF COMMISSIONER OF INCOME TAX),,,2023-05-30T00:00:00.000+0000,0.0," The reforwarded comments has received from DGIT(systems) has been forwarded to DCIT, Corporate Circle-1(1), Chennai for an expeditious redressal of the grievance."
SMT. JAYANTHI KRISHNAN (CCIT 1 CHENNAI),,,2023-05-30T00:00:00.000+0000,0.0, The JAO may be directed to examine the issue and upload the final report along with documentary evidence on redressal of grievance.
APARNA RAO (PCIT-1 CHENNAI),,,2023-05-30T00:00:00.000+0000,0.0, The JAO may be directed to examine the issue and upload the final report along with documentary evidence on redressal of grievance.
Dr S Pandian (RANGE HEAD CR 1),,,2023-05-30T00:00:00.000+0000,0.0, The JAO is hereby directed to examine the matter and take appropriate action for the redressal of the grievance and upload the final status report at the earliest.
DCIT CORP 1 (DCIT CORP 1),,,2023-05-31T00:00:00.000+0000,1.0,"The resolutions offered in response to the tickets were found to be ineffective in resolving the grievance of the assessee. In view of the circumstances, as a last resort, the requisite rectification order has been completed through the manual order upload module in ITBA portal after manually incorporating the various calculations involved in the said order. Consequently, the accounting has also been closed by CPC. Thus, the grievance has been redressed and it may kindly be submitted for final closure. The rectification order is enclosed for kind reference."
Dr S Pandian (RANGE HEAD CR 1),,,2023-05-31T00:00:00.000+0000,0.0,"The resolutions offered in response to the tickets were found to be ineffective in resolving the grievance of the assessee. In view of the circumstances, as a last resort, the requisite rectification order has been completed through the manual order upload module in ITBA portal after manually incorporating the various calculations involved in the said order. Consequently, the accounting has also been closed by CPC. Thus, the grievance has been redressed and it may kindly be submitted for final closure. The rectification order is enclosed for kind reference."
APARNA RAO (PCIT-1 CHENNAI),,,2023-05-31T00:00:00.000+0000,0.0, The JAO is directed to examine the issue and upload the final report along with documentary evidence on redressal of grievance.
Dr S Pandian (RANGE HEAD CR 1),,,2023-06-01T00:00:00.000+0000,1.0, .
DCIT CORP 1 (DCIT CORP 1),,,2023-06-01T00:00:00.000+0000,0.0," The resolutions offered in response to the tickets were found to be ineffective in resolving the grievance of the assessee. In view of the circumstances, as a last resort, the requisite rectification order has been completed through the manual order upload module in ITBA portal after manually incorporating the various calculations involved in the said order. Consequently, the accounting has also been closed by CPC(screenshot enclosed). Thus, the grievance has been redressed and it may kindly be submitted for final closure. The rectification order is enclosed for kind reference."
Dr S Pandian (RANGE HEAD CR 1),,,2023-06-01T00:00:00.000+0000,0.0," The resolutions offered in response to the tickets were found to be ineffective in resolving the grievance of the assessee. In view of the circumstances, as a last resort, the requisite rectification order has been completed through the manual order upload module in ITBA portal after manually incorporating the various calculations involved in the said order. Consequently, the accounting has also been closed by CPC(screenshot enclosed). Thus, the grievance has been redressed and it may kindly be submitted for final closure. The rectification order is enclosed for kind reference."
APARNA RAO (PCIT-1 CHENNAI),,,2023-06-02T00:00:00.000+0000,1.0," In view of the report submitted by the JAO and screenshots attached, the grievance may be treated as settled."
SMT. JAYANTHI KRISHNAN (CCIT 1 CHENNAI),,,2023-06-02T00:00:00.000+0000,0.0," In view of the report submitted by the JAO and screenshots attached, the grievance may be treated as settled."
SANJAI KUMAR VERMA (PR. CHIEF COMMISSIONER OF INCOME TAX),,,2023-06-02T00:00:00.000+0000,0.0," As per the comments of the JAO, the requisite rectification order has been completed through the manual order upload module in ITBA portal after manually incorporating the various calculations involved in the said order. Consequently, the accounting has also been closed by CPC(screenshot enclosed). Thus, the grievance has been redressed and it may kindly be submitted for final closure. The rectification order is enclosed for kind reference."
Sh. Ramesh Chand (Jt. DIT OSD),,,2023-06-03T00:00:00.000+0000,1.0,Kindly confirm whether the refund has been credited to the assessee account or not. Also upload the supporting documentary evidence in this regard.
Sh. Y. K. Singh (DGIT),,,2023-06-05T00:00:00.000+0000,2.0, Please examine the matter and take appropriate action for the redressal of the grievance and upload the final status report at the earliest.
,,,2023-01-30T00:00:00.000+0000,,
"CMO, Secretary",,,2023-01-30T00:00:00.000+0000,0.0,Grievance received by Subordinate Organisation from Web API
"YATENDRA, Data Entry Operator",,,2023-03-19T00:00:00.000+0000,48.0,Your grievance disposed (Relief) successfully on 19-Mar-2023 09:00
,,,2023-01-30T00:00:00.000+0000,,
,,,2023-01-30T00:00:00.000+0000,0.0,Auto Forwarded
,,,2023-01-30T00:00:00.000+0000,0.0,Auto Forwarded
Shekhar Kumar (RPFC -I),,,2023-01-31T00:00:00.000+0000,1.0, 
Shekhar Kumar (RPFC -I),,,2023-01-31T00:00:00.000+0000,0.0," With reference to the grievance it is to inform that as per member UAN 1002966597630, member id is BRPAT00050200000224649 which is pertains under the jurisdiction of Patna pf office, it is requested to forward the grievance to concern office."
Pritam Kumar (SO),,,2023-02-01T00:00:00.000+0000,1.0," With reference to the grievance it is to inform that as per member UAN 1002966597630, member id is BRPAT00050200000224649 which is pertains under the jurisdiction of Patna pf office, it is requested to forward the grievance to concern office.	Shekhar Kumar (RPFC -I)	"
M. S. ARYA (RPFC I),,,2023-02-06T00:00:00.000+0000,5.0,It is informed that Joint Declaration and attached documents is not attested by authorised signatory of the establishment/employer. Please submit attested copy of the Joint Declaration along with other documents for needful in the matter.
HO EPFO (DA),,,2023-02-07T00:00:00.000+0000,1.0, It is informed that Joint Declaration and attached documents is not attested by authorised signatory of the establishment/employer. Please submit attested copy of the Joint Declaration along with other documents for needful in the matter.	M. S. ARYA (RPFC I)
,,,2023-01-30T00:00:00.000+0000,,
Smt. Suman Suchita Bara (Director),,,2023-02-01T00:00:00.000+0000,0.0, 
Smt. Suman Suchita Bara (Director),,"Repeat of sl 2
 of (1-2-2023)",2023-02-01T00:00:00.000+0000,0.0, 
Sh. Bherav Dutt (DS),,,2023-02-01T00:00:00.000+0000,0.0," Forwarded to HE Bureau for necessary action please. 
"
Kamini Chauhan Ratan (Joint Secretary),,,2023-02-01T00:00:00.000+0000,0.0," The matter pertains to Opening of Central University in Kairoli, which does not pertain to HE Bureau. May kindly be sent to concerned Division/Bureau for appropriate action."
Sh. Bherav Dutt (DS),,,2023-02-01T00:00:00.000+0000,0.0, The matter pertains to the Opening of Central University in Kairoli . Please see for necessary action 
Sh. Mrutyunjay Behera (Economic Advisor HE),,,2023-02-02T00:00:00.000+0000,1.0, Pls take necessary action.
Sh. Subhash Chand Sharu (Director),,,2023-02-02T00:00:00.000+0000,0.0," Does not pertain to CU-I desk. The matter pertains to the Opening of Central University in Kairoli , which is a policy matter and dealt with by DS (CU-II). Please forward the PG to her."
Sh. Mrutyunjay Behera (Economic Advisor HE),,,2023-02-08T00:00:00.000+0000,6.0, Pls take necessary action.
Shreya Bhardwaj (Dy Secretary),,,2023-03-03T00:00:00.000+0000,23.0,"Setting up of Central University is an ongoing process. During 12 Plan (2012-17) as approved by the NDC, the thrust was on consolidation of the higher education system. Expansion was to be mainly done by scaling up capacity of the existing institutions in place of setting up new institutions. Besides, the Central Government has launched Rashtriya Uchchatar Shiksha Abhiyan (RUSA) on cost sharing basis to assist States to open new institutions.
"
,,,2023-01-30T00:00:00.000+0000,,
,,,2023-01-30T00:00:00.000+0000,0.0,Auto Forwarded
RAJAT BANSAL (Pr.CCIT),,,2023-01-30T00:00:00.000+0000,0.0," The matter pertains to PCIT-1 charge . Kindly direct the AO to redress the grievance within 15 days time limit prescribed from the date of filing of grievance. In case it is likely to take longer time to redress, then an Action Taken Report on the grievance is to be uploaded on CPGRAMS portal and an interim reply with reason for delay must be sent to the petitioner. Kindly upload the final report along with documentary evidence on redressal of grievance."
PMK Kasturi (ITO Nodal Officer CCIT-01),,,2023-01-30T00:00:00.000+0000,0.0," The matter pertains to PCIT-1 charge. Kindly direct the AO to redress the grievance within 15 days time limit prescribed from the date of filing of grievance. In case it is likely to take longer time to redress, then an Action Taken Report on the grievance is to be uploaded on CPGRAMS portal and an interim reply with reason for delay must be sent to the petitioner. Kindly upload the final report along with documentary evidence on redressal of grievance."
Mary Ekka (ITO Nodal Officer PCIT-01),,,2023-01-31T00:00:00.000+0000,1.0, I am directed to request you to kindly direct the concerned AO to take necessary action and send action taken report at the earliest
Raghunath (Addl CIT R-07),,,2023-02-09T00:00:00.000+0000,9.0, Kindly look into the matter and redress the grievance at the earliest.
Raghunath (Addl CIT R-07),,,2023-03-06T00:00:00.000+0000,25.0," The grievance of the assessee has been examined and found not tenable. Therefore, the same is being rejected. Copy of order dated 03.03.2023 is attached."
Mary Ekka (ITO Nodal Officer PCIT-01),,,2023-03-06T00:00:00.000+0000,0.0," The grievance of the assessee has been examined and found not tenable. Therefore, the same is being rejected. Copy of order dated 03.03.2023 is attached."
PMK Kasturi (ITO Nodal Officer CCIT-01),,,2023-03-06T00:00:00.000+0000,0.0," The grievance of the assessee has been examined and found not tenable. Therefore, the same is being rejected. Copy of order dated 03.03.2023 is attached."
RAJAT BANSAL (Pr.CCIT),,,2023-03-06T00:00:00.000+0000,0.0," The grievance of the assessee has been examined and found not tenable. Therefore, the same is being rejected. Copy of order dated 03.03.2023 is attached."
Sh. Ramesh Chand (Jt. DIT OSD),,,2023-03-10T00:00:00.000+0000,4.0," The grievance of the assessee has been examined and found not tenable. Therefore, the same is being rejected. Copy of order dated 03.03.2023 is attached.	"
,,,2023-01-30T00:00:00.000+0000,,
,,,2023-01-30T00:00:00.000+0000,0.0,Auto Forwarded
Dr. Pramod Kumar Meherda (Joint Secretary),,,2023-02-10T00:00:00.000+0000,11.0," Under PM-KISAN Scheme the responsibility to identify beneficiary beneficiary and uploading their correct and verified data after verification lies with the concerned State authorities. The grievance may, therefore, be transferred to concerned State Govt. of Chhattisgarh"
Sunil Kumar (Under Secretary),,,2023-02-10T00:00:00.000+0000,0.0, 
K. M. AGRAWAL (OFFICER IN CHARGE P.G.R.),,,2023-02-10T00:00:00.000+0000,0.0," Matter Does not belongs to Govt. of Chhattisgarh,
It may pertain to Govt. of Tamilnadu तमिलनाडू"
Sahdev Singh (Deputy Secretary PG),,,2023-02-10T00:00:00.000+0000,0.0, 
R. Rampradeepan (Special Officer),,,2023-02-13T00:00:00.000+0000,3.0, 
District Collector (District Collector),,,2023-02-13T00:00:00.000+0000,0.0, take action 
S.RAVICHANDRAN (JOINT DIRECTOR OF AGRICULTURE),,,2023-02-16T00:00:00.000+0000,3.0," If a person having patta in their name (possessing own land) and only one member benefitted in family card is eligible under PM KISAN. In case you are eligible, kindly contact your block officials of Agriculture department for making you eligible. Data need to be submitted for verification."
,,,2023-01-30T00:00:00.000+0000,,
